time,BNP.ZARJPY - ZAR/JPY_x,closeAsk,closeBid
2015-07-16T14:58:15.000000Z,10.013,10.017,10.009
2015-07-16T14:58:30.000000Z,10.0125,10.017,10.008
2015-07-16T14:58:35.000000Z,10.013,10.017,10.009
2015-07-16T14:58:45.000000Z,10.013,10.017,10.009
2015-07-16T14:58:55.000000Z,10.013,10.017,10.009
2015-07-16T14:59:25.000000Z,10.013,10.016,10.01
2015-07-16T14:59:40.000000Z,10.0145,10.018,10.011
2015-07-16T14:59:55.000000Z,10.0125,10.016,10.009
2015-07-16T15:00:00.000000Z,10.012,10.016,10.008
2015-07-16T15:00:05.000000Z,10.0125,10.016,10.009
2015-07-16T15:00:35.000000Z,10.014,10.018,10.01
2015-07-16T15:00:40.000000Z,10.014,10.018,10.01
2015-07-16T15:00:45.000000Z,10.015,10.018,10.012
2015-07-16T15:00:50.000000Z,10.0145,10.018,10.011
2015-07-16T15:01:00.000000Z,10.0165,10.02,10.013
2015-07-16T15:01:20.000000Z,10.0135,10.018,10.009
2015-07-16T15:01:25.000000Z,10.0155,10.019,10.012
2015-07-16T15:01:30.000000Z,10.0155,10.019,10.012
2015-07-16T15:01:35.000000Z,10.015,10.019,10.011
2015-07-16T15:01:40.000000Z,10.0155,10.019,10.012
2015-07-16T15:01:50.000000Z,10.015,10.019,10.011
2015-07-16T15:01:55.000000Z,10.014,10.018,10.01
2015-07-16T15:02:00.000000Z,10.0135,10.017,10.01
2015-07-16T15:02:05.000000Z,10.012,10.016,10.008
2015-07-16T15:02:20.000000Z,10.012,10.016,10.008
2015-07-16T15:02:25.000000Z,10.0135,10.017,10.01
2015-07-16T15:02:40.000000Z,10.014,10.018,10.01
2015-07-16T15:02:50.000000Z,10.0155,10.019,10.012
2015-07-16T15:03:10.000000Z,10.0175,10.021,10.014
2015-07-16T15:03:15.000000Z,10.0155,10.019,10.012
2015-07-16T15:03:55.000000Z,10.0155,10.02,10.011
2015-07-16T15:04:00.000000Z,10.016,10.02,10.012
2015-07-16T15:04:40.000000Z,10.014,10.018,10.01
2015-07-16T15:04:55.000000Z,10.015,10.019,10.011
2015-07-16T15:05:00.000000Z,10.0135,10.018,10.009
2015-07-16T15:05:10.000000Z,10.013,10.017,10.009
2015-07-16T15:05:15.000000Z,10.0115,10.016,10.007
2015-07-16T15:05:35.000000Z,10.013,10.017,10.009
2015-07-16T15:05:40.000000Z,10.013,10.017,10.009
2015-07-16T15:05:55.000000Z,10.0125,10.017,10.008
2015-07-16T15:06:00.000000Z,10.0125,10.017,10.008
2015-07-16T15:06:05.000000Z,10.013,10.017,10.009
2015-07-16T15:06:25.000000Z,10.013,10.017,10.009
2015-07-16T15:07:50.000000Z,10.0145,10.019,10.01
2015-07-16T15:08:05.000000Z,10.013,10.017,10.009
2015-07-16T15:08:10.000000Z,10.016,10.02,10.012
2015-07-16T15:08:15.000000Z,10.0165,10.021,10.012
2015-07-16T15:08:20.000000Z,10.016,10.02,10.012
2015-07-16T15:09:00.000000Z,10.0155,10.02,10.011
2015-07-16T15:09:05.000000Z,10.0175,10.022,10.013
2015-07-16T15:09:25.000000Z,10.0175,10.021,10.014
2015-07-16T15:09:55.000000Z,10.019,10.023,10.015
2015-07-16T15:10:00.000000Z,10.02,10.024,10.016
2015-07-16T15:10:20.000000Z,10.022,10.026,10.018
2015-07-16T15:11:40.000000Z,10.022,10.026,10.018
2015-07-16T15:13:25.000000Z,10.022,10.025,10.019
2015-07-16T15:14:25.000000Z,10.022,10.026,10.018
2015-07-16T15:14:30.000000Z,10.02,10.024,10.016
2015-07-16T15:14:40.000000Z,10.0175,10.021,10.014
2015-07-16T15:15:20.000000Z,10.02,10.024,10.016
2015-07-16T15:15:40.000000Z,10.019,10.023,10.015
2015-07-16T15:16:25.000000Z,10.0165,10.02,10.013
2015-07-16T15:16:30.000000Z,10.018,10.022,10.014
2015-07-16T15:16:50.000000Z,10.018,10.022,10.014
2015-07-16T15:16:55.000000Z,10.0195,10.023,10.016
2015-07-16T15:17:15.000000Z,10.021,10.025,10.017
2015-07-16T15:19:20.000000Z,10.020499999999998,10.024,10.017
2015-07-16T15:20:10.000000Z,10.021,10.025,10.017
2015-07-16T15:21:45.000000Z,10.019,10.023,10.015
2015-07-16T15:21:55.000000Z,10.0195,10.024,10.015
2015-07-16T15:22:00.000000Z,10.0195,10.024,10.015
2015-07-16T15:22:05.000000Z,10.0195,10.024,10.015
2015-07-16T15:22:55.000000Z,10.022,10.026,10.018
2015-07-16T15:25:10.000000Z,10.0195,10.024,10.015
2015-07-16T15:25:20.000000Z,10.020499999999998,10.024,10.017
2015-07-16T15:25:25.000000Z,10.021,10.025,10.017
2015-07-16T15:25:45.000000Z,10.020499999999998,10.024,10.017
2015-07-16T15:26:00.000000Z,10.020499999999998,10.024,10.017
2015-07-16T15:26:15.000000Z,10.0195,10.024,10.015
2015-07-16T15:26:20.000000Z,10.0195,10.023,10.016
2015-07-16T15:26:35.000000Z,10.021,10.025,10.017
2015-07-16T15:26:40.000000Z,10.0195,10.023,10.016
2015-07-16T15:26:45.000000Z,10.021,10.025,10.017
2015-07-16T15:26:50.000000Z,10.021,10.025,10.017
2015-07-16T15:27:05.000000Z,10.021,10.025,10.017
2015-07-16T15:27:10.000000Z,10.021,10.025,10.017
2015-07-16T15:27:35.000000Z,10.0215,10.025,10.018
2015-07-16T15:27:40.000000Z,10.0215,10.025,10.018
2015-07-16T15:27:45.000000Z,10.021,10.025,10.017
2015-07-16T15:27:50.000000Z,10.0215,10.025,10.018
2015-07-16T15:27:55.000000Z,10.021,10.025,10.017
2015-07-16T15:28:00.000000Z,10.0215,10.025,10.018
2015-07-16T15:28:20.000000Z,10.020499999999998,10.024,10.017
2015-07-16T15:28:25.000000Z,10.021,10.025,10.017
2015-07-16T15:28:30.000000Z,10.021,10.025,10.017
2015-07-16T15:28:55.000000Z,10.021,10.025,10.017
2015-07-16T15:29:00.000000Z,10.021,10.025,10.017
2015-07-16T15:29:15.000000Z,10.021,10.025,10.017
2015-07-16T15:29:20.000000Z,10.021,10.025,10.017
2015-07-16T15:30:10.000000Z,10.0215,10.025,10.018
2015-07-16T15:30:15.000000Z,10.0215,10.025,10.018
2015-07-16T15:30:20.000000Z,10.021,10.025,10.017
2015-07-16T15:30:40.000000Z,10.0215,10.025,10.018
2015-07-16T15:31:05.000000Z,10.0215,10.025,10.018
2015-07-16T15:31:50.000000Z,10.021,10.025,10.017
2015-07-16T15:31:55.000000Z,10.0215,10.025,10.018
2015-07-16T15:32:05.000000Z,10.0215,10.025,10.018
2015-07-16T15:32:15.000000Z,10.0215,10.025,10.018
2015-07-16T15:33:30.000000Z,10.023499999999999,10.027,10.02
2015-07-16T15:33:35.000000Z,10.0245,10.028,10.021
2015-07-16T15:33:40.000000Z,10.0245,10.028,10.021
2015-07-16T15:34:15.000000Z,10.027000000000001,10.031,10.023
2015-07-16T15:34:25.000000Z,10.028500000000001,10.032,10.025
2015-07-16T15:34:30.000000Z,10.027999999999999,10.032,10.024
2015-07-16T15:35:05.000000Z,10.028500000000001,10.032,10.025
2015-07-16T15:35:10.000000Z,10.027999999999999,10.032,10.024
2015-07-16T15:35:15.000000Z,10.029499999999999,10.033,10.026
2015-07-16T15:35:20.000000Z,10.030000000000001,10.034,10.026
2015-07-16T15:36:25.000000Z,10.031500000000001,10.035,10.028
2015-07-16T15:36:40.000000Z,10.030000000000001,10.034,10.026
2015-07-16T15:36:45.000000Z,10.029,10.033,10.025
2015-07-16T15:37:25.000000Z,10.0275,10.033,10.022
2015-07-16T15:37:30.000000Z,10.029,10.033,10.025
2015-07-16T15:37:35.000000Z,10.0285,10.033,10.024
2015-07-16T15:38:20.000000Z,10.026,10.03,10.022
2015-07-16T15:38:35.000000Z,10.026,10.03,10.022
2015-07-16T15:38:55.000000Z,10.0265,10.031,10.022
2015-07-16T15:39:00.000000Z,10.0265,10.031,10.022
2015-07-16T15:40:15.000000Z,10.029,10.033,10.025
2015-07-16T15:41:50.000000Z,10.032,10.036,10.028
2015-07-16T15:41:55.000000Z,10.0285,10.033,10.024
2015-07-16T15:42:00.000000Z,10.0305,10.036,10.025
2015-07-16T15:42:05.000000Z,10.0285,10.033,10.024
2015-07-16T15:42:10.000000Z,10.028500000000001,10.035,10.022
2015-07-16T15:42:15.000000Z,10.028500000000001,10.034,10.023
2015-07-16T15:42:20.000000Z,10.027999999999999,10.033,10.023
2015-07-16T15:42:25.000000Z,10.027000000000001,10.032,10.022
2015-07-16T15:42:35.000000Z,10.0325,10.037,10.028
2015-07-16T15:42:40.000000Z,10.0305,10.036,10.025
2015-07-16T15:42:45.000000Z,10.0295,10.034,10.025
2015-07-16T15:42:55.000000Z,10.0305,10.037,10.024
2015-07-16T15:43:00.000000Z,10.033000000000001,10.038,10.028
2015-07-16T15:43:05.000000Z,10.033999999999999,10.038,10.03
2015-07-16T15:43:10.000000Z,10.0335,10.037,10.03
2015-07-16T15:43:25.000000Z,10.0335,10.038,10.029
2015-07-16T15:44:10.000000Z,10.033999999999999,10.038,10.03
2015-07-16T15:44:20.000000Z,10.033999999999999,10.038,10.03
2015-07-16T15:44:40.000000Z,10.033999999999999,10.038,10.03
2015-07-16T15:46:15.000000Z,10.030000000000001,10.034,10.026
2015-07-16T15:46:25.000000Z,10.029499999999999,10.033,10.026
2015-07-16T15:46:35.000000Z,10.030999999999999,10.035,10.027
2015-07-16T15:46:40.000000Z,10.033000000000001,10.037,10.029
2015-07-16T15:46:50.000000Z,10.030999999999999,10.035,10.027
2015-07-16T15:46:55.000000Z,10.030999999999999,10.035,10.027
2015-07-16T15:47:00.000000Z,10.031500000000001,10.035,10.028
2015-07-16T15:47:05.000000Z,10.030999999999999,10.035,10.027
2015-07-16T15:47:15.000000Z,10.031500000000001,10.035,10.028
2015-07-16T15:47:25.000000Z,10.030999999999999,10.035,10.027
2015-07-16T15:47:35.000000Z,10.030999999999999,10.035,10.027
2015-07-16T15:48:25.000000Z,10.031500000000001,10.035,10.028
2015-07-16T15:48:30.000000Z,10.030999999999999,10.035,10.027
2015-07-16T15:48:50.000000Z,10.033000000000001,10.037,10.029
2015-07-16T15:48:55.000000Z,10.032499999999999,10.036,10.029
2015-07-16T15:49:00.000000Z,10.030999999999999,10.035,10.027
2015-07-16T15:49:05.000000Z,10.031500000000001,10.035,10.028
2015-07-16T15:50:00.000000Z,10.031500000000001,10.035,10.028
2015-07-16T15:50:05.000000Z,10.030999999999999,10.035,10.027
2015-07-16T15:50:10.000000Z,10.031500000000001,10.035,10.028
2015-07-16T15:50:15.000000Z,10.030999999999999,10.035,10.027
2015-07-16T15:50:20.000000Z,10.033000000000001,10.037,10.029
2015-07-16T15:50:30.000000Z,10.031500000000001,10.035,10.028
2015-07-16T15:50:40.000000Z,10.033000000000001,10.037,10.029
2015-07-16T15:50:50.000000Z,10.030999999999999,10.035,10.027
2015-07-16T15:50:55.000000Z,10.031500000000001,10.035,10.028
2015-07-16T15:51:05.000000Z,10.032,10.036,10.028
2015-07-16T15:52:25.000000Z,10.029499999999999,10.033,10.026
2015-07-16T15:52:55.000000Z,10.030000000000001,10.034,10.026
2015-07-16T15:53:00.000000Z,10.030000000000001,10.034,10.026
2015-07-16T15:53:30.000000Z,10.029499999999999,10.033,10.026
2015-07-16T15:53:45.000000Z,10.030000000000001,10.034,10.026
2015-07-16T15:53:50.000000Z,10.027999999999999,10.032,10.024
2015-07-16T15:54:00.000000Z,10.027999999999999,10.032,10.024
2015-07-16T15:54:30.000000Z,10.026499999999999,10.03,10.023
2015-07-16T15:54:35.000000Z,10.027000000000001,10.032,10.022
2015-07-16T15:54:40.000000Z,10.026499999999999,10.03,10.023
2015-07-16T15:54:45.000000Z,10.026499999999999,10.03,10.023
2015-07-16T15:54:55.000000Z,10.026499999999999,10.03,10.023
2015-07-16T15:56:15.000000Z,10.027000000000001,10.031,10.023
2015-07-16T15:56:20.000000Z,10.026499999999999,10.03,10.023
2015-07-16T15:56:30.000000Z,10.0245,10.029,10.02
2015-07-16T15:56:55.000000Z,10.021999999999998,10.027,10.017
2015-07-16T15:57:00.000000Z,10.0205,10.025,10.016
2015-07-16T15:57:05.000000Z,10.0215,10.026,10.017
2015-07-16T15:57:10.000000Z,10.022,10.026,10.018
2015-07-16T15:57:15.000000Z,10.0205,10.025,10.016
2015-07-16T15:58:05.000000Z,10.0205,10.026,10.015
2015-07-16T15:58:20.000000Z,10.0195,10.024,10.015
2015-07-16T15:58:35.000000Z,10.0195,10.024,10.015
2015-07-16T15:58:45.000000Z,10.02,10.025,10.015
2015-07-16T15:58:50.000000Z,10.0195,10.024,10.015
2015-07-16T15:59:20.000000Z,10.02,10.025,10.015
2015-07-16T15:59:35.000000Z,10.02,10.025,10.015
2015-07-16T15:59:40.000000Z,10.0195,10.024,10.015
2015-07-16T16:00:00.000000Z,10.02,10.025,10.015
2015-07-16T16:00:05.000000Z,10.018999999999998,10.024,10.014
2015-07-16T16:00:20.000000Z,10.02,10.025,10.015
2015-07-16T16:00:25.000000Z,10.02,10.025,10.015
2015-07-16T16:00:30.000000Z,10.0195,10.025,10.014
2015-07-16T16:00:35.000000Z,10.018999999999998,10.024,10.014
2015-07-16T16:00:40.000000Z,10.0195,10.025,10.014
2015-07-16T16:00:45.000000Z,10.0195,10.025,10.014
2015-07-16T16:00:50.000000Z,10.02,10.025,10.015
2015-07-16T16:01:00.000000Z,10.0205,10.026,10.015
2015-07-16T16:02:20.000000Z,10.0215,10.026,10.017
2015-07-16T16:04:45.000000Z,10.018999999999998,10.024,10.014
2015-07-16T16:04:50.000000Z,10.02,10.025,10.015
2015-07-16T16:04:55.000000Z,10.0195,10.024,10.015
2015-07-16T16:06:30.000000Z,10.0185,10.022,10.015
2015-07-16T16:06:55.000000Z,10.0195,10.024,10.015
2015-07-16T16:09:00.000000Z,10.0215,10.026,10.017
2015-07-16T16:09:30.000000Z,10.022,10.026,10.018
2015-07-16T16:09:35.000000Z,10.0215,10.026,10.017
2015-07-16T16:09:40.000000Z,10.022,10.026,10.018
2015-07-16T16:09:50.000000Z,10.0215,10.026,10.017
2015-07-16T16:09:55.000000Z,10.0215,10.026,10.017
2015-07-16T16:10:00.000000Z,10.022,10.026,10.018
2015-07-16T16:10:05.000000Z,10.0215,10.026,10.017
2015-07-16T16:10:10.000000Z,10.0215,10.026,10.017
2015-07-16T16:10:15.000000Z,10.0215,10.026,10.017
2015-07-16T16:10:20.000000Z,10.022,10.026,10.018
2015-07-16T16:11:00.000000Z,10.02,10.024,10.016
2015-07-16T16:11:30.000000Z,10.0205,10.025,10.016
2015-07-16T16:12:35.000000Z,10.02,10.024,10.016
2015-07-16T16:13:10.000000Z,10.0205,10.025,10.016
2015-07-16T16:13:25.000000Z,10.022,10.026,10.018
2015-07-16T16:13:35.000000Z,10.018,10.022,10.014
2015-07-16T16:14:35.000000Z,10.02,10.024,10.016
2015-07-16T16:14:40.000000Z,10.0205,10.025,10.016
2015-07-16T16:14:55.000000Z,10.022,10.026,10.018
2015-07-16T16:15:10.000000Z,10.022,10.026,10.018
2015-07-16T16:15:20.000000Z,10.0215,10.026,10.017
2015-07-16T16:15:25.000000Z,10.0235,10.028,10.019
2015-07-16T16:15:30.000000Z,10.022,10.026,10.018
2015-07-16T16:15:40.000000Z,10.0235,10.028,10.019
2015-07-16T16:15:45.000000Z,10.0235,10.028,10.019
2015-07-16T16:16:05.000000Z,10.022,10.026,10.018
2015-07-16T16:16:10.000000Z,10.0235,10.028,10.019
2015-07-16T16:16:20.000000Z,10.023,10.027,10.019
2015-07-16T16:16:30.000000Z,10.022,10.026,10.018
2015-07-16T16:16:35.000000Z,10.022,10.026,10.018
2015-07-16T16:16:40.000000Z,10.0215,10.026,10.017
2015-07-16T16:17:05.000000Z,10.022,10.026,10.018
2015-07-16T16:17:10.000000Z,10.0215,10.026,10.017
2015-07-16T16:17:20.000000Z,10.022,10.026,10.018
2015-07-16T16:17:25.000000Z,10.022,10.026,10.018
2015-07-16T16:18:00.000000Z,10.022,10.026,10.018
2015-07-16T16:18:10.000000Z,10.021999999999998,10.027,10.017
2015-07-16T16:18:15.000000Z,10.021999999999998,10.027,10.017
2015-07-16T16:18:25.000000Z,10.0225,10.027,10.018
2015-07-16T16:19:15.000000Z,10.021,10.026,10.016
2015-07-16T16:19:30.000000Z,10.021,10.025,10.017
2015-07-16T16:23:05.000000Z,10.021,10.026,10.016
2015-07-16T16:23:50.000000Z,10.018999999999998,10.024,10.014
2015-07-16T16:23:55.000000Z,10.0195,10.024,10.015
2015-07-16T16:24:20.000000Z,10.018999999999998,10.024,10.014
2015-07-16T16:24:30.000000Z,10.0165,10.021,10.012
2015-07-16T16:27:05.000000Z,10.018,10.022,10.014
2015-07-16T16:27:15.000000Z,10.018,10.022,10.014
2015-07-16T16:30:15.000000Z,10.013,10.018,10.008
2015-07-16T16:30:25.000000Z,10.0135,10.018,10.009
2015-07-16T16:30:50.000000Z,10.0155,10.02,10.011
2015-07-16T16:30:55.000000Z,10.0155,10.02,10.011
2015-07-16T16:31:00.000000Z,10.016,10.02,10.012
2015-07-16T16:31:05.000000Z,10.0165,10.021,10.012
2015-07-16T16:31:15.000000Z,10.016,10.02,10.012
2015-07-16T16:34:45.000000Z,10.014,10.018,10.01
2015-07-16T16:35:35.000000Z,10.015,10.019,10.011
2015-07-16T16:35:40.000000Z,10.015,10.02,10.01
2015-07-16T16:35:45.000000Z,10.014,10.019,10.009
2015-07-16T16:36:05.000000Z,10.013,10.017,10.009
2015-07-16T16:36:25.000000Z,10.0125,10.017,10.008
2015-07-16T16:36:40.000000Z,10.013,10.017,10.009
2015-07-16T16:36:55.000000Z,10.013,10.017,10.009
2015-07-16T16:37:45.000000Z,10.0125,10.017,10.008
2015-07-16T16:40:10.000000Z,10.013,10.017,10.009
2015-07-16T16:40:25.000000Z,10.013,10.017,10.009
2015-07-16T16:40:30.000000Z,10.013,10.017,10.009
2015-07-16T16:40:35.000000Z,10.0135,10.018,10.009
2015-07-16T16:40:40.000000Z,10.013,10.017,10.009
2015-07-16T16:40:50.000000Z,10.013,10.017,10.009
2015-07-16T16:40:55.000000Z,10.013,10.017,10.009
2015-07-16T16:41:00.000000Z,10.013,10.017,10.009
2015-07-16T16:41:05.000000Z,10.0125,10.017,10.008
2015-07-16T16:41:15.000000Z,10.0135,10.018,10.009
2015-07-16T16:41:20.000000Z,10.013,10.017,10.009
2015-07-16T16:41:30.000000Z,10.0135,10.018,10.009
2015-07-16T16:41:40.000000Z,10.013,10.018,10.008
2015-07-16T16:41:45.000000Z,10.013,10.018,10.008
2015-07-16T16:41:50.000000Z,10.013,10.018,10.008
2015-07-16T16:41:55.000000Z,10.013,10.018,10.008
2015-07-16T16:42:05.000000Z,10.0135,10.018,10.009
2015-07-16T16:42:10.000000Z,10.0135,10.018,10.009
2015-07-16T16:42:15.000000Z,10.0135,10.018,10.009
2015-07-16T16:42:20.000000Z,10.0125,10.017,10.008
2015-07-16T16:42:25.000000Z,10.013,10.018,10.008
2015-07-16T16:42:30.000000Z,10.013,10.018,10.008
2015-07-16T16:42:40.000000Z,10.013,10.018,10.008
2015-07-16T16:42:50.000000Z,10.013,10.018,10.008
2015-07-16T16:42:55.000000Z,10.013,10.018,10.008
2015-07-16T16:43:10.000000Z,10.013,10.018,10.008
2015-07-16T16:43:20.000000Z,10.013,10.018,10.008
2015-07-16T16:43:25.000000Z,10.013,10.018,10.008
2015-07-16T16:43:30.000000Z,10.013,10.018,10.008
2015-07-16T16:43:40.000000Z,10.013,10.018,10.008
2015-07-16T16:44:00.000000Z,10.013,10.018,10.008
2015-07-16T16:44:05.000000Z,10.013,10.018,10.008
2015-07-16T16:44:10.000000Z,10.0125,10.017,10.008
2015-07-16T16:44:25.000000Z,10.0135,10.018,10.009
2015-07-16T16:44:55.000000Z,10.0135,10.018,10.009
2015-07-16T16:45:10.000000Z,10.0125,10.017,10.008
2015-07-16T16:45:35.000000Z,10.013,10.018,10.008
2015-07-16T16:45:40.000000Z,10.0125,10.017,10.008
2015-07-16T16:45:45.000000Z,10.012,10.016,10.008
2015-07-16T16:45:50.000000Z,10.012,10.016,10.008
2015-07-16T16:45:55.000000Z,10.012,10.016,10.008
2015-07-16T16:46:05.000000Z,10.012,10.016,10.008
2015-07-16T16:46:10.000000Z,10.012,10.016,10.008
2015-07-16T16:53:40.000000Z,10.013,10.017,10.009
2015-07-16T16:53:50.000000Z,10.0125,10.017,10.008
2015-07-16T16:53:55.000000Z,10.015,10.02,10.01
2015-07-16T16:54:10.000000Z,10.016,10.02,10.012
2015-07-16T16:54:15.000000Z,10.0155,10.02,10.011
2015-07-16T16:54:25.000000Z,10.0165,10.021,10.012
2015-07-16T16:54:30.000000Z,10.016,10.02,10.012
2015-07-16T16:54:35.000000Z,10.016,10.02,10.012
2015-07-16T16:54:40.000000Z,10.016,10.02,10.012
2015-07-16T16:54:45.000000Z,10.0165,10.021,10.012
2015-07-16T16:54:55.000000Z,10.0155,10.02,10.011
2015-07-16T16:55:35.000000Z,10.016,10.02,10.012
2015-07-16T16:56:15.000000Z,10.0155,10.02,10.011
2015-07-16T16:56:20.000000Z,10.0155,10.02,10.011
2015-07-16T16:56:25.000000Z,10.016,10.02,10.012
2015-07-16T16:56:30.000000Z,10.016,10.02,10.012
2015-07-16T16:57:00.000000Z,10.0195,10.024,10.015
2015-07-16T16:57:15.000000Z,10.0195,10.023,10.016
2015-07-16T16:58:50.000000Z,10.0185,10.023,10.014
2015-07-16T16:59:05.000000Z,10.0155,10.02,10.011
2015-07-16T16:59:20.000000Z,10.016,10.02,10.012
2015-07-16T17:00:10.000000Z,10.0155,10.02,10.011
2015-07-16T17:00:15.000000Z,10.016,10.02,10.012
2015-07-16T17:00:20.000000Z,10.016,10.02,10.012
2015-07-16T17:00:35.000000Z,10.016,10.02,10.012
2015-07-16T17:00:40.000000Z,10.016,10.02,10.012
2015-07-16T17:01:00.000000Z,10.0165,10.021,10.012
2015-07-16T17:02:20.000000Z,10.018999999999998,10.024,10.014
2015-07-16T17:02:25.000000Z,10.0195,10.024,10.015
2015-07-16T17:03:20.000000Z,10.0175,10.022,10.013
2015-07-16T17:04:50.000000Z,10.019,10.023,10.015
2015-07-16T17:05:00.000000Z,10.02,10.024,10.016
2015-07-16T17:05:20.000000Z,10.0205,10.025,10.016
2015-07-16T17:06:00.000000Z,10.02,10.024,10.016
2015-07-16T17:06:05.000000Z,10.0205,10.025,10.016
2015-07-16T17:08:15.000000Z,10.022,10.026,10.018
2015-07-16T17:09:40.000000Z,10.02,10.024,10.016
2015-07-16T17:11:15.000000Z,10.0205,10.025,10.016
2015-07-16T17:12:05.000000Z,10.02,10.024,10.016
2015-07-16T17:12:50.000000Z,10.0185,10.023,10.014
2015-07-16T17:13:05.000000Z,10.016,10.02,10.012
2015-07-16T17:13:30.000000Z,10.0165,10.021,10.012
2015-07-16T17:13:35.000000Z,10.016,10.02,10.012
2015-07-16T17:14:00.000000Z,10.0165,10.021,10.012
2015-07-16T17:14:05.000000Z,10.0165,10.021,10.012
2015-07-16T17:14:10.000000Z,10.016,10.02,10.012
2015-07-16T17:14:15.000000Z,10.0165,10.021,10.012
2015-07-16T17:15:25.000000Z,10.016,10.02,10.012
2015-07-16T17:15:45.000000Z,10.0165,10.021,10.012
2015-07-16T17:15:50.000000Z,10.016,10.02,10.012
2015-07-16T17:16:00.000000Z,10.016,10.02,10.012
2015-07-16T17:16:20.000000Z,10.0165,10.021,10.012
2015-07-16T17:16:25.000000Z,10.016,10.02,10.012
2015-07-16T17:16:50.000000Z,10.0155,10.02,10.011
2015-07-16T17:17:30.000000Z,10.016,10.02,10.012
2015-07-16T17:17:35.000000Z,10.0145,10.019,10.01
2015-07-16T17:20:05.000000Z,10.0155,10.02,10.011
2015-07-16T17:20:10.000000Z,10.0155,10.02,10.011
2015-07-16T17:20:15.000000Z,10.016,10.02,10.012
2015-07-16T17:20:25.000000Z,10.0155,10.02,10.011
2015-07-16T17:20:30.000000Z,10.016,10.02,10.012
2015-07-16T17:20:40.000000Z,10.0165,10.021,10.012
2015-07-16T17:20:45.000000Z,10.0155,10.02,10.011
2015-07-16T17:20:50.000000Z,10.016,10.02,10.012
2015-07-16T17:20:55.000000Z,10.016,10.02,10.012
2015-07-16T17:21:00.000000Z,10.016,10.02,10.012
2015-07-16T17:22:00.000000Z,10.0165,10.021,10.012
2015-07-16T17:22:45.000000Z,10.016,10.02,10.012
2015-07-16T17:23:10.000000Z,10.0165,10.021,10.012
2015-07-16T17:23:25.000000Z,10.016,10.02,10.012
2015-07-16T17:31:30.000000Z,10.0155,10.02,10.011
2015-07-16T17:34:50.000000Z,10.0145,10.018,10.011
2015-07-16T17:37:15.000000Z,10.013,10.017,10.009
2015-07-16T17:39:05.000000Z,10.0135,10.018,10.009
2015-07-16T17:39:15.000000Z,10.016,10.02,10.012
2015-07-16T17:39:20.000000Z,10.016,10.02,10.012
2015-07-16T17:40:00.000000Z,10.0165,10.021,10.012
2015-07-16T17:40:05.000000Z,10.016,10.02,10.012
2015-07-16T17:40:25.000000Z,10.016,10.02,10.012
2015-07-16T17:40:30.000000Z,10.016,10.02,10.012
2015-07-16T17:43:15.000000Z,10.0155,10.02,10.011
2015-07-16T17:43:20.000000Z,10.0155,10.02,10.011
2015-07-16T17:43:35.000000Z,10.016,10.02,10.012
2015-07-16T17:43:55.000000Z,10.016,10.02,10.012
2015-07-16T17:44:05.000000Z,10.0155,10.02,10.011
2015-07-16T17:44:20.000000Z,10.016,10.02,10.012
2015-07-16T17:44:25.000000Z,10.0155,10.02,10.011
2015-07-16T17:44:30.000000Z,10.013,10.018,10.008
2015-07-16T17:44:35.000000Z,10.0125,10.017,10.008
2015-07-16T17:44:40.000000Z,10.0125,10.017,10.008
2015-07-16T17:44:45.000000Z,10.013,10.017,10.009
2015-07-16T17:44:50.000000Z,10.0125,10.017,10.008
2015-07-16T17:44:55.000000Z,10.0125,10.017,10.008
2015-07-16T17:45:00.000000Z,10.0135,10.018,10.009
2015-07-16T17:45:05.000000Z,10.0125,10.017,10.008
2015-07-16T17:45:20.000000Z,10.013,10.017,10.009
2015-07-16T17:45:30.000000Z,10.0125,10.017,10.008
2015-07-16T17:46:20.000000Z,10.013,10.017,10.009
2015-07-16T17:46:25.000000Z,10.013,10.017,10.009
2015-07-16T17:46:40.000000Z,10.0125,10.017,10.008
2015-07-16T17:46:45.000000Z,10.013,10.017,10.009
2015-07-16T17:47:35.000000Z,10.0125,10.017,10.008
2015-07-16T17:47:40.000000Z,10.010000000000002,10.015,10.005
2015-07-16T17:47:45.000000Z,10.0115,10.017,10.006
2015-07-16T17:47:50.000000Z,10.0105,10.015,10.006
2015-07-16T17:47:55.000000Z,10.0125,10.017,10.008
2015-07-16T17:48:00.000000Z,10.0125,10.016,10.009
2015-07-16T17:48:05.000000Z,10.011,10.016,10.006
2015-07-16T17:48:10.000000Z,10.0095,10.015,10.004
2015-07-16T17:48:15.000000Z,10.010000000000002,10.015,10.005
2015-07-16T17:48:30.000000Z,10.011,10.015,10.007
2015-07-16T17:49:45.000000Z,10.012,10.017,10.007
2015-07-16T17:49:50.000000Z,10.0095,10.014,10.005
2015-07-16T17:50:45.000000Z,10.0095,10.014,10.005
2015-07-16T17:51:30.000000Z,10.0095,10.014,10.005
2015-07-16T17:52:00.000000Z,10.0095,10.013,10.006
2015-07-16T17:52:15.000000Z,10.0095,10.014,10.005
2015-07-16T17:52:30.000000Z,10.012,10.016,10.008
2015-07-16T17:52:35.000000Z,10.01,10.014,10.006
2015-07-16T17:52:40.000000Z,10.0105,10.015,10.006
2015-07-16T17:52:45.000000Z,10.0115,10.016,10.007
2015-07-16T17:52:50.000000Z,10.01,10.014,10.006
