time,closeAsk,closeBid,volume,BNP.EURCZK - EUR/CZK_x
2015-08-14T13:56:00.000000Z,27.03125,27.015625,4.0,27.03125
2015-08-14T13:57:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T13:58:00.000000Z,27.03125,27.015625,11.0,27.03125
2015-08-14T13:59:00.000000Z,27.03125,27.015625,10.0,27.03125
2015-08-14T14:00:00.000000Z,27.03125,27.015625,14.0,27.03125
2015-08-14T14:01:00.000000Z,27.03125,27.015625,12.0,27.03125
2015-08-14T14:02:00.000000Z,27.03125,27.015625,5.0,27.03125
2015-08-14T14:03:00.000000Z,27.03125,27.015625,9.0,27.03125
2015-08-14T14:04:00.000000Z,27.03125,27.015625,6.0,27.03125
2015-08-14T14:05:00.000000Z,27.03125,27.015625,13.0,27.03125
2015-08-14T14:06:00.000000Z,27.03125,27.015625,10.0,27.03125
2015-08-14T14:07:00.000000Z,27.03125,27.015625,4.0,27.03125
2015-08-14T14:08:00.000000Z,27.03125,27.015625,10.0,27.03125
2015-08-14T14:09:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T14:10:00.000000Z,27.03125,27.015625,4.0,27.03125
2015-08-14T14:11:00.000000Z,27.03125,27.015625,4.0,27.03125
2015-08-14T14:12:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T14:13:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T14:14:00.000000Z,27.03125,27.015625,5.0,27.03125
2015-08-14T14:15:00.000000Z,27.03125,27.015625,12.0,27.03125
2015-08-14T14:16:00.000000Z,27.03125,27.015625,20.0,27.03125
2015-08-14T14:17:00.000000Z,27.03125,27.015625,9.0,27.03125
2015-08-14T14:18:00.000000Z,27.03125,27.015625,12.0,27.03125
2015-08-14T14:19:00.000000Z,27.03125,27.015625,7.0,27.03125
2015-08-14T14:20:00.000000Z,27.03125,27.015625,14.0,27.03125
2015-08-14T14:21:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T14:22:00.000000Z,27.03125,27.015625,4.0,27.03125
2015-08-14T14:23:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T14:24:00.000000Z,27.03125,27.015625,6.0,27.03125
2015-08-14T14:25:00.000000Z,27.03125,27.015625,6.0,27.03125
2015-08-14T14:26:00.000000Z,27.03125,27.015625,5.0,27.03125
2015-08-14T14:27:00.000000Z,27.03125,27.015625,4.0,27.03125
2015-08-14T14:28:00.000000Z,27.03125,27.015625,6.0,27.03125
2015-08-14T14:29:00.000000Z,27.03125,27.015625,5.0,27.03125
2015-08-14T14:30:00.000000Z,27.03125,27.015625,8.0,27.03125
2015-08-14T14:31:00.000000Z,27.03125,27.015625,8.0,27.03125
2015-08-14T14:32:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T14:33:00.000000Z,27.03125,27.015625,16.0,27.03125
2015-08-14T14:34:00.000000Z,27.03125,27.015625,16.0,27.03125
2015-08-14T14:35:00.000000Z,27.03125,27.015625,6.0,27.03125
2015-08-14T14:36:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T14:37:00.000000Z,27.03125,27.015625,10.0,27.03125
2015-08-14T14:38:00.000000Z,27.03125,27.015625,8.0,27.03125
2015-08-14T14:39:00.000000Z,27.03125,27.015625,7.0,27.03125
2015-08-14T14:40:00.000000Z,27.03125,27.015625,4.0,27.03125
2015-08-14T14:41:00.000000Z,27.03125,27.015625,9.0,27.03125
2015-08-14T14:42:00.000000Z,27.03125,27.015625,8.0,27.03125
2015-08-14T14:43:00.000000Z,27.03125,27.015625,18.0,27.03125
2015-08-14T14:44:00.000000Z,27.03125,27.015625,11.0,27.03125
2015-08-14T14:45:00.000000Z,27.03125,27.015625,18.0,27.03125
2015-08-14T14:46:00.000000Z,27.03125,27.015625,7.0,27.03125
2015-08-14T14:47:00.000000Z,27.03125,27.015625,9.0,27.03125
2015-08-14T14:48:00.000000Z,27.03125,27.015625,7.0,27.03125
2015-08-14T14:49:00.000000Z,27.03125,27.015625,10.0,27.03125
2015-08-14T14:50:00.000000Z,27.03125,27.015625,12.0,27.03125
2015-08-14T14:51:00.000000Z,27.03125,27.015625,16.0,27.03125
2015-08-14T14:52:00.000000Z,27.03125,27.015625,12.0,27.03125
2015-08-14T14:53:00.000000Z,27.03125,27.015625,17.0,27.03125
2015-08-14T14:54:00.000000Z,27.03125,27.015625,12.0,27.03125
2015-08-14T14:55:00.000000Z,27.03125,27.015625,15.0,27.03125
2015-08-14T14:56:00.000000Z,27.03125,27.015625,14.0,27.03125
2015-08-14T14:57:00.000000Z,27.03125,27.015625,21.0,27.03125
2015-08-14T14:58:00.000000Z,27.03125,27.015625,30.0,27.03125
2015-08-14T14:59:00.000000Z,27.03125,27.015625,37.0,27.03125
2015-08-14T15:00:00.000000Z,27.03125,27.015625,37.0,27.03125
2015-08-14T15:01:00.000000Z,27.03125,27.015625,39.0,27.03125
2015-08-14T15:02:00.000000Z,27.03125,27.015625,28.0,27.03125
2015-08-14T15:03:00.000000Z,27.03125,27.015625,5.0,27.03125
2015-08-14T15:04:00.000000Z,27.03125,27.015625,4.0,27.03125
2015-08-14T15:05:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T15:06:00.000000Z,27.03125,27.015625,6.0,27.03125
2015-08-14T15:07:00.000000Z,27.03125,27.015625,10.0,27.03125
2015-08-14T15:08:00.000000Z,27.03125,27.015625,43.0,27.03125
2015-08-14T15:09:00.000000Z,27.03125,27.015625,14.0,27.03125
2015-08-14T15:10:00.000000Z,27.03125,27.015625,22.0,27.03125
2015-08-14T15:11:00.000000Z,27.03125,27.015625,5.0,27.03125
2015-08-14T15:12:00.000000Z,27.03125,27.015625,26.0,27.03125
2015-08-14T15:13:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T15:14:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T15:15:00.000000Z,27.03125,27.015625,6.0,27.03125
2015-08-14T15:16:00.000000Z,27.03125,27.015625,9.0,27.03125
2015-08-14T15:17:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T15:18:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T15:19:00.000000Z,27.03125,27.015625,35.0,27.03125
2015-08-14T15:20:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T15:21:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T15:22:00.000000Z,27.03125,27.015625,6.0,27.03125
2015-08-14T15:23:00.000000Z,27.03125,27.015625,5.0,27.03125
2015-08-14T15:24:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T15:25:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T15:26:00.000000Z,27.03125,27.015625,9.0,27.03125
2015-08-14T15:27:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T15:28:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T15:29:00.000000Z,27.03125,27.015625,4.0,27.03125
2015-08-14T15:30:00.000000Z,27.03125,27.015625,4.0,27.03125
2015-08-14T15:31:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T15:32:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T15:33:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T15:34:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T15:35:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T15:36:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T15:37:00.000000Z,27.03125,27.015625,5.0,27.03125
2015-08-14T15:38:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T15:39:00.000000Z,27.03125,27.015625,5.0,27.03125
2015-08-14T15:40:00.000000Z,27.03125,27.015625,4.0,27.03125
2015-08-14T15:41:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T15:42:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T15:43:00.000000Z,27.03125,27.015625,4.0,27.03125
2015-08-14T15:44:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T15:45:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T15:46:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T15:47:00.000000Z,27.03125,27.015625,4.0,27.03125
2015-08-14T15:48:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T15:49:00.000000Z,27.03125,27.015625,4.0,27.03125
2015-08-14T15:50:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T15:51:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T15:52:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T15:53:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T15:54:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T15:55:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T15:56:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T15:57:00.000000Z,27.03125,27.015625,10.0,27.03125
2015-08-14T15:58:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T15:59:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:00:00.000000Z,27.03125,27.015625,8.0,27.03125
2015-08-14T16:01:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:02:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:03:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:04:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:05:00.000000Z,27.03125,27.015625,4.0,27.03125
2015-08-14T16:06:00.000000Z,27.03125,27.015625,6.0,27.03125
2015-08-14T16:07:00.000000Z,27.03125,27.015625,6.0,27.03125
2015-08-14T16:08:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:09:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:10:00.000000Z,27.03125,27.015625,13.0,27.03125
2015-08-14T16:11:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T16:12:00.000000Z,27.03125,27.015625,8.0,27.03125
2015-08-14T16:14:00.000000Z,27.03125,27.015625,4.0,27.03125
2015-08-14T16:15:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T16:16:00.000000Z,27.03125,27.015625,5.0,27.03125
2015-08-14T16:17:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T16:18:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T16:19:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:20:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:21:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:22:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T16:23:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T16:24:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:25:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:26:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T16:27:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:28:00.000000Z,27.03125,27.015625,5.0,27.03125
2015-08-14T16:29:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:30:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:31:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:32:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:33:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T16:34:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T16:35:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:36:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:37:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T16:38:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T16:39:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T16:40:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T16:41:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:42:00.000000Z,27.03125,27.015625,4.0,27.03125
2015-08-14T16:43:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T16:44:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T16:45:00.000000Z,27.03125,27.015625,4.0,27.03125
2015-08-14T16:46:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:47:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T16:48:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:49:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:50:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:51:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T16:52:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T16:53:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:54:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:55:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:56:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T16:57:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T16:58:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T16:59:00.000000Z,27.03125,27.015625,4.0,27.03125
2015-08-14T17:00:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T17:01:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T17:02:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T17:03:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T17:04:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T17:05:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T17:06:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T17:08:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T17:10:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T17:11:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T17:12:00.000000Z,27.03125,27.015625,7.0,27.03125
2015-08-14T17:13:00.000000Z,27.03125,27.015625,25.0,27.03125
2015-08-14T17:14:00.000000Z,27.03125,27.015625,33.0,27.03125
2015-08-14T17:15:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T17:16:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T17:17:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T17:18:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T17:19:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T17:20:00.000000Z,27.03125,27.015625,4.0,27.03125
2015-08-14T17:21:00.000000Z,27.03125,27.015625,5.0,27.03125
2015-08-14T17:22:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T17:23:00.000000Z,27.03125,27.015625,5.0,27.03125
2015-08-14T17:27:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T17:28:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T17:29:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T17:30:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T17:32:00.000000Z,27.03125,27.015625,6.0,27.03125
2015-08-14T17:33:00.000000Z,27.03125,27.015625,4.0,27.03125
2015-08-14T17:34:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T17:35:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T17:38:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T17:42:00.000000Z,27.03125,27.015625,5.0,27.03125
2015-08-14T17:43:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T17:44:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T17:46:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T17:47:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T17:48:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T17:49:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T17:50:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T17:51:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T17:52:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T17:53:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T17:55:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T17:56:00.000000Z,27.03125,27.015625,6.0,27.03125
2015-08-14T17:57:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T17:58:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T17:59:00.000000Z,27.03125,27.015625,7.0,27.03125
2015-08-14T18:00:00.000000Z,27.03125,27.015625,21.0,27.03125
2015-08-14T18:01:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T18:02:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T18:03:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T18:04:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T18:05:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T18:06:00.000000Z,27.03125,27.015625,5.0,27.03125
2015-08-14T18:07:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T18:08:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T18:12:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T18:13:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T18:14:00.000000Z,27.03125,27.015625,6.0,27.03125
2015-08-14T18:15:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T18:16:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T18:17:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T18:18:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T18:19:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T18:20:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T18:22:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T18:23:00.000000Z,27.03125,27.015625,9.0,27.03125
2015-08-14T18:24:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T18:26:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T18:27:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T18:29:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T18:30:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T18:31:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T18:34:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T18:35:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T18:36:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T18:37:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T18:39:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T18:41:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T18:42:00.000000Z,27.0625,26.984375,3.0,27.03125
2015-08-14T18:43:00.000000Z,27.03125,27.015625,13.0,27.03125
2015-08-14T18:45:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T18:46:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T18:49:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T18:50:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T18:51:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T18:53:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T18:54:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T18:55:00.000000Z,27.03125,27.015625,7.0,27.03125
2015-08-14T18:56:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T18:57:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T18:58:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T18:59:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T19:00:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T19:01:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:02:00.000000Z,27.03125,27.015625,7.0,27.03125
2015-08-14T19:04:00.000000Z,27.03125,27.015625,8.0,27.03125
2015-08-14T19:05:00.000000Z,27.03125,27.015625,17.0,27.03125
2015-08-14T19:06:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T19:08:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:10:00.000000Z,27.03125,27.015625,7.0,27.03125
2015-08-14T19:11:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:12:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:13:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T19:15:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:18:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T19:19:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:21:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:22:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T19:23:00.000000Z,27.03125,27.015625,5.0,27.03125
2015-08-14T19:25:00.000000Z,27.03125,27.015625,6.0,27.03125
2015-08-14T19:26:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:27:00.000000Z,27.03125,27.015625,14.0,27.03125
2015-08-14T19:28:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:29:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:30:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T19:31:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:32:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:33:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T19:34:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T19:35:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T19:36:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T19:37:00.000000Z,27.03125,27.015625,6.0,27.03125
2015-08-14T19:38:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T19:39:00.000000Z,27.03125,27.015625,3.0,27.03125
2015-08-14T19:40:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:41:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T19:42:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:43:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:45:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:46:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:47:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:48:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:49:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T19:50:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:51:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T19:52:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T19:53:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:54:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:55:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:56:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T19:58:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T19:59:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T20:00:00.000000Z,27.03125,27.015625,10.0,27.03125
2015-08-14T20:02:00.000000Z,27.03125,27.015625,8.0,27.03125
2015-08-14T20:03:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T20:04:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T20:05:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T20:06:00.000000Z,27.03125,27.015625,4.0,27.03125
2015-08-14T20:10:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T20:11:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T20:12:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T20:13:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T20:14:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T20:15:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T20:16:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T20:17:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T20:23:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T20:28:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T20:30:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T20:36:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T20:37:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T20:38:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T20:39:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T20:40:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T20:41:00.000000Z,27.03125,27.015625,1.0,27.03125
2015-08-14T20:44:00.000000Z,27.03125,27.015625,2.0,27.03125
2015-08-14T20:45:00.000000Z,27.046875,27.0,2.0,27.03125
2015-08-14T20:48:00.000000Z,27.046875,27.0,1.0,27.03125
2015-08-14T20:49:00.000000Z,27.03125,27.0,1.0,27.015625
2015-08-14T20:50:00.000000Z,27.03125,27.0,1.0,27.015625
2015-08-14T20:51:00.000000Z,27.03125,27.0,1.0,27.015625
2015-08-14T20:52:00.000000Z,27.03125,27.0,2.0,27.015625
2015-08-14T20:53:00.000000Z,27.03125,27.0,1.0,27.015625
2015-08-14T20:54:00.000000Z,27.03125,27.0,1.0,27.015625
2015-08-14T20:55:00.000000Z,27.03125,27.0,2.0,27.015625
2015-08-14T20:56:00.000000Z,27.03125,27.0,9.0,27.015625
2015-08-14T20:57:00.000000Z,27.03125,27.0,5.0,27.015625
2015-08-14T20:58:00.000000Z,27.03125,27.0,2.0,27.015625
2015-08-14T20:59:00.000000Z,27.03125,27.0,3.0,27.015625
2015-08-16T21:00:00.000000Z,27.078125,26.96875,1.0,27.03125
2015-08-16T21:01:00.000000Z,27.078125,26.96875,2.0,27.03125
2015-08-16T21:02:00.000000Z,27.078125,26.96875,1.0,27.03125
2015-08-16T21:14:00.000000Z,27.078125,26.96875,2.0,27.03125
2015-08-16T21:16:00.000000Z,27.078125,26.96875,1.0,27.03125
2015-08-16T21:18:00.000000Z,27.078125,26.96875,3.0,27.03125
2015-08-16T21:21:00.000000Z,27.078125,26.96875,1.0,27.03125
2015-08-16T21:23:00.000000Z,27.046875,27.015625,19.0,27.03125
2015-08-16T21:24:00.000000Z,27.046875,27.015625,7.0,27.03125
2015-08-16T21:25:00.000000Z,27.046875,27.015625,2.0,27.03125
2015-08-16T21:26:00.000000Z,27.046875,27.015625,7.0,27.03125
2015-08-16T21:27:00.000000Z,27.046875,27.015625,1.0,27.03125
2015-08-16T21:30:00.000000Z,27.046875,27.015625,22.0,27.03125
2015-08-16T21:31:00.000000Z,27.046875,27.015625,29.0,27.03125
