time,closeAsk,closeBid,volume,BNP.EURSEK - EUR/SEK_x
2015-08-17T00:52:00.000000Z,9.453125,9.4453125,24.0,9.453125
2015-08-17T00:53:00.000000Z,9.453125,9.4453125,68.0,9.453125
2015-08-17T00:54:00.000000Z,9.453125,9.4453125,67.0,9.453125
2015-08-17T00:55:00.000000Z,9.453125,9.4453125,98.0,9.453125
2015-08-17T00:56:00.000000Z,9.453125,9.4453125,67.0,9.453125
2015-08-17T00:57:00.000000Z,9.453125,9.4453125,57.0,9.453125
2015-08-17T00:58:00.000000Z,9.453125,9.4453125,17.0,9.453125
2015-08-17T00:59:00.000000Z,9.453125,9.4453125,80.0,9.453125
2015-08-17T01:00:00.000000Z,9.453125,9.4453125,100.0,9.453125
2015-08-17T01:01:00.000000Z,9.453125,9.4453125,99.0,9.453125
2015-08-17T01:02:00.000000Z,9.453125,9.4453125,78.0,9.453125
2015-08-17T01:03:00.000000Z,9.453125,9.453125,30.0,9.453125
2015-08-17T01:04:00.000000Z,9.453125,9.453125,14.0,9.453125
2015-08-17T01:05:00.000000Z,9.453125,9.453125,16.0,9.453125
2015-08-17T01:06:00.000000Z,9.453125,9.453125,7.0,9.453125
2015-08-17T01:07:00.000000Z,9.453125,9.453125,24.0,9.453125
2015-08-17T01:08:00.000000Z,9.453125,9.453125,12.0,9.453125
2015-08-17T01:09:00.000000Z,9.453125,9.453125,8.0,9.453125
2015-08-17T01:10:00.000000Z,9.453125,9.453125,17.0,9.453125
2015-08-17T01:11:00.000000Z,9.453125,9.453125,20.0,9.453125
2015-08-17T01:12:00.000000Z,9.453125,9.453125,18.0,9.453125
2015-08-17T01:13:00.000000Z,9.453125,9.453125,28.0,9.453125
2015-08-17T01:14:00.000000Z,9.453125,9.4453125,19.0,9.453125
2015-08-17T01:15:00.000000Z,9.453125,9.453125,65.0,9.453125
2015-08-17T01:16:00.000000Z,9.453125,9.453125,24.0,9.453125
2015-08-17T01:17:00.000000Z,9.453125,9.453125,24.0,9.453125
2015-08-17T01:18:00.000000Z,9.453125,9.453125,33.0,9.453125
2015-08-17T01:19:00.000000Z,9.453125,9.453125,14.0,9.453125
2015-08-17T01:20:00.000000Z,9.4609375,9.453125,161.0,9.453125
2015-08-17T01:21:00.000000Z,9.4609375,9.453125,360.0,9.453125
2015-08-17T01:22:00.000000Z,9.4609375,9.453125,372.0,9.453125
2015-08-17T01:23:00.000000Z,9.4609375,9.453125,94.0,9.453125
2015-08-17T01:24:00.000000Z,9.4609375,9.453125,25.0,9.453125
2015-08-17T01:25:00.000000Z,9.4609375,9.453125,8.0,9.453125
2015-08-17T01:26:00.000000Z,9.4609375,9.453125,173.0,9.453125
2015-08-17T01:27:00.000000Z,9.4609375,9.453125,62.0,9.453125
2015-08-17T01:28:00.000000Z,9.4609375,9.453125,99.0,9.453125
2015-08-17T01:29:00.000000Z,9.4609375,9.453125,29.0,9.453125
2015-08-17T01:30:00.000000Z,9.4609375,9.453125,79.0,9.453125
2015-08-17T01:31:00.000000Z,9.4609375,9.453125,61.0,9.453125
2015-08-17T01:32:00.000000Z,9.4609375,9.453125,9.0,9.453125
2015-08-17T01:33:00.000000Z,9.4609375,9.453125,40.0,9.453125
2015-08-17T01:34:00.000000Z,9.4609375,9.453125,55.0,9.453125
2015-08-17T01:35:00.000000Z,9.4609375,9.453125,39.0,9.453125
2015-08-17T01:36:00.000000Z,9.4609375,9.453125,70.0,9.453125
2015-08-17T01:37:00.000000Z,9.4609375,9.453125,26.0,9.453125
2015-08-17T01:38:00.000000Z,9.4609375,9.453125,58.0,9.453125
2015-08-17T01:39:00.000000Z,9.4609375,9.453125,25.0,9.453125
2015-08-17T01:40:00.000000Z,9.4609375,9.453125,31.0,9.453125
2015-08-17T01:41:00.000000Z,9.4609375,9.453125,56.0,9.453125
2015-08-17T01:42:00.000000Z,9.4609375,9.453125,19.0,9.453125
2015-08-17T01:43:00.000000Z,9.4609375,9.453125,18.0,9.453125
2015-08-17T01:44:00.000000Z,9.4609375,9.453125,16.0,9.453125
2015-08-17T01:45:00.000000Z,9.4609375,9.453125,25.0,9.453125
2015-08-17T01:46:00.000000Z,9.4609375,9.453125,38.0,9.453125
2015-08-17T01:47:00.000000Z,9.4609375,9.453125,18.0,9.453125
2015-08-17T01:48:00.000000Z,9.4609375,9.453125,31.0,9.453125
2015-08-17T01:49:00.000000Z,9.4609375,9.453125,16.0,9.453125
2015-08-17T01:50:00.000000Z,9.4609375,9.453125,34.0,9.453125
2015-08-17T01:51:00.000000Z,9.4609375,9.453125,17.0,9.453125
2015-08-17T01:52:00.000000Z,9.4609375,9.453125,22.0,9.453125
2015-08-17T01:53:00.000000Z,9.4609375,9.453125,41.0,9.453125
2015-08-17T01:54:00.000000Z,9.4609375,9.453125,10.0,9.453125
2015-08-17T01:55:00.000000Z,9.4609375,9.453125,24.0,9.453125
2015-08-17T01:56:00.000000Z,9.4609375,9.453125,27.0,9.453125
2015-08-17T01:57:00.000000Z,9.4609375,9.453125,29.0,9.453125
2015-08-17T01:58:00.000000Z,9.4609375,9.453125,49.0,9.453125
2015-08-17T01:59:00.000000Z,9.4609375,9.453125,29.0,9.453125
2015-08-17T02:00:00.000000Z,9.4609375,9.453125,23.0,9.453125
2015-08-17T02:01:00.000000Z,9.4609375,9.453125,49.0,9.453125
2015-08-17T02:02:00.000000Z,9.4609375,9.453125,66.0,9.453125
2015-08-17T02:03:00.000000Z,9.4609375,9.453125,36.0,9.453125
2015-08-17T02:04:00.000000Z,9.4609375,9.453125,18.0,9.453125
2015-08-17T02:05:00.000000Z,9.4609375,9.453125,49.0,9.453125
2015-08-17T02:06:00.000000Z,9.4609375,9.453125,24.0,9.453125
2015-08-17T02:07:00.000000Z,9.4609375,9.453125,21.0,9.453125
2015-08-17T02:08:00.000000Z,9.4609375,9.453125,36.0,9.453125
2015-08-17T02:09:00.000000Z,9.4609375,9.453125,29.0,9.453125
2015-08-17T02:10:00.000000Z,9.4609375,9.453125,38.0,9.453125
2015-08-17T02:11:00.000000Z,9.4609375,9.453125,20.0,9.453125
2015-08-17T02:12:00.000000Z,9.4609375,9.453125,24.0,9.453125
2015-08-17T02:13:00.000000Z,9.4609375,9.453125,9.0,9.453125
2015-08-17T02:14:00.000000Z,9.4609375,9.453125,12.0,9.453125
2015-08-17T02:15:00.000000Z,9.4609375,9.453125,39.0,9.453125
2015-08-17T02:16:00.000000Z,9.4609375,9.453125,12.0,9.453125
2015-08-17T02:17:00.000000Z,9.4609375,9.453125,22.0,9.453125
2015-08-17T02:18:00.000000Z,9.4609375,9.453125,13.0,9.453125
2015-08-17T02:19:00.000000Z,9.4609375,9.453125,14.0,9.453125
2015-08-17T02:20:00.000000Z,9.4609375,9.453125,6.0,9.453125
2015-08-17T02:21:00.000000Z,9.4609375,9.453125,17.0,9.453125
2015-08-17T02:22:00.000000Z,9.4609375,9.453125,11.0,9.453125
2015-08-17T02:23:00.000000Z,9.4609375,9.453125,25.0,9.453125
2015-08-17T02:24:00.000000Z,9.4609375,9.453125,11.0,9.453125
2015-08-17T02:25:00.000000Z,9.4609375,9.453125,42.0,9.453125
2015-08-17T02:26:00.000000Z,9.4609375,9.453125,60.0,9.453125
2015-08-17T02:27:00.000000Z,9.4609375,9.453125,39.0,9.453125
2015-08-17T02:28:00.000000Z,9.4609375,9.453125,10.0,9.453125
2015-08-17T02:29:00.000000Z,9.4609375,9.453125,66.0,9.453125
2015-08-17T02:30:00.000000Z,9.4609375,9.453125,119.0,9.453125
2015-08-17T02:31:00.000000Z,9.4609375,9.453125,272.0,9.453125
2015-08-17T02:32:00.000000Z,9.4609375,9.453125,67.0,9.453125
2015-08-17T02:33:00.000000Z,9.4609375,9.453125,85.0,9.453125
2015-08-17T02:34:00.000000Z,9.4609375,9.453125,81.0,9.453125
2015-08-17T02:35:00.000000Z,9.4609375,9.453125,48.0,9.453125
2015-08-17T02:36:00.000000Z,9.4609375,9.453125,23.0,9.453125
2015-08-17T02:37:00.000000Z,9.4609375,9.453125,119.0,9.453125
2015-08-17T02:38:00.000000Z,9.4609375,9.453125,61.0,9.453125
2015-08-17T02:39:00.000000Z,9.4609375,9.453125,49.0,9.453125
2015-08-17T02:40:00.000000Z,9.4609375,9.453125,80.0,9.453125
2015-08-17T02:41:00.000000Z,9.4609375,9.453125,30.0,9.453125
2015-08-17T02:42:00.000000Z,9.4609375,9.453125,6.0,9.453125
2015-08-17T02:43:00.000000Z,9.4609375,9.453125,38.0,9.453125
2015-08-17T02:44:00.000000Z,9.4609375,9.453125,39.0,9.453125
2015-08-17T02:45:00.000000Z,9.4609375,9.453125,47.0,9.453125
2015-08-17T02:46:00.000000Z,9.4609375,9.453125,41.0,9.453125
2015-08-17T02:47:00.000000Z,9.4609375,9.453125,32.0,9.453125
2015-08-17T02:48:00.000000Z,9.453125,9.453125,162.0,9.453125
2015-08-17T02:49:00.000000Z,9.453125,9.453125,17.0,9.453125
2015-08-17T02:50:00.000000Z,9.453125,9.453125,3.0,9.453125
2015-08-17T02:51:00.000000Z,9.4609375,9.453125,21.0,9.453125
2015-08-17T02:52:00.000000Z,9.4609375,9.453125,45.0,9.453125
2015-08-17T02:53:00.000000Z,9.4609375,9.453125,6.0,9.453125
2015-08-17T02:54:00.000000Z,9.4609375,9.453125,15.0,9.453125
2015-08-17T02:55:00.000000Z,9.4609375,9.453125,40.0,9.453125
2015-08-17T02:56:00.000000Z,9.4609375,9.453125,23.0,9.453125
2015-08-17T02:57:00.000000Z,9.4609375,9.453125,13.0,9.453125
2015-08-17T02:58:00.000000Z,9.4609375,9.453125,28.0,9.453125
2015-08-17T02:59:00.000000Z,9.4609375,9.453125,17.0,9.453125
2015-08-17T03:00:00.000000Z,9.4609375,9.453125,4.0,9.453125
2015-08-17T03:01:00.000000Z,9.4609375,9.453125,46.0,9.453125
2015-08-17T03:02:00.000000Z,9.4609375,9.453125,8.0,9.453125
2015-08-17T03:03:00.000000Z,9.4609375,9.453125,14.0,9.453125
2015-08-17T03:04:00.000000Z,9.4609375,9.453125,26.0,9.453125
2015-08-17T03:05:00.000000Z,9.4609375,9.453125,69.0,9.453125
2015-08-17T03:06:00.000000Z,9.4609375,9.453125,15.0,9.453125
2015-08-17T03:07:00.000000Z,9.4609375,9.453125,38.0,9.453125
2015-08-17T03:08:00.000000Z,9.4609375,9.453125,37.0,9.453125
2015-08-17T03:09:00.000000Z,9.4609375,9.453125,24.0,9.453125
2015-08-17T03:10:00.000000Z,9.4609375,9.453125,23.0,9.453125
2015-08-17T03:11:00.000000Z,9.4609375,9.453125,21.0,9.453125
2015-08-17T03:12:00.000000Z,9.4609375,9.453125,23.0,9.453125
2015-08-17T03:13:00.000000Z,9.4609375,9.453125,13.0,9.453125
2015-08-17T03:14:00.000000Z,9.4609375,9.453125,12.0,9.453125
2015-08-17T03:15:00.000000Z,9.4609375,9.453125,29.0,9.453125
2015-08-17T03:16:00.000000Z,9.4609375,9.453125,19.0,9.453125
2015-08-17T03:17:00.000000Z,9.4609375,9.453125,8.0,9.453125
2015-08-17T03:18:00.000000Z,9.4609375,9.453125,5.0,9.453125
2015-08-17T03:19:00.000000Z,9.4609375,9.453125,6.0,9.453125
2015-08-17T03:20:00.000000Z,9.4609375,9.453125,52.0,9.453125
2015-08-17T03:21:00.000000Z,9.453125,9.453125,39.0,9.453125
2015-08-17T03:22:00.000000Z,9.453125,9.453125,7.0,9.453125
2015-08-17T03:23:00.000000Z,9.453125,9.453125,35.0,9.453125
2015-08-17T03:24:00.000000Z,9.453125,9.453125,29.0,9.453125
2015-08-17T03:25:00.000000Z,9.453125,9.453125,8.0,9.453125
2015-08-17T03:27:00.000000Z,9.453125,9.453125,3.0,9.453125
2015-08-17T03:28:00.000000Z,9.453125,9.453125,2.0,9.453125
2015-08-17T03:29:00.000000Z,9.453125,9.453125,1.0,9.453125
2015-08-17T03:30:00.000000Z,9.453125,9.453125,1.0,9.453125
2015-08-17T03:31:00.000000Z,9.453125,9.453125,5.0,9.453125
2015-08-17T03:32:00.000000Z,9.453125,9.453125,10.0,9.453125
2015-08-17T03:33:00.000000Z,9.453125,9.453125,9.0,9.453125
2015-08-17T03:34:00.000000Z,9.453125,9.453125,8.0,9.453125
2015-08-17T03:35:00.000000Z,9.453125,9.453125,38.0,9.453125
2015-08-17T03:36:00.000000Z,9.453125,9.453125,51.0,9.453125
2015-08-17T03:37:00.000000Z,9.453125,9.453125,79.0,9.453125
2015-08-17T03:38:00.000000Z,9.453125,9.453125,34.0,9.453125
2015-08-17T03:39:00.000000Z,9.453125,9.453125,23.0,9.453125
2015-08-17T03:40:00.000000Z,9.453125,9.453125,14.0,9.453125
2015-08-17T03:41:00.000000Z,9.453125,9.453125,24.0,9.453125
2015-08-17T03:42:00.000000Z,9.453125,9.453125,46.0,9.453125
2015-08-17T03:43:00.000000Z,9.453125,9.453125,10.0,9.453125
2015-08-17T03:44:00.000000Z,9.453125,9.453125,20.0,9.453125
2015-08-17T03:45:00.000000Z,9.453125,9.453125,19.0,9.453125
2015-08-17T03:46:00.000000Z,9.453125,9.453125,23.0,9.453125
2015-08-17T03:47:00.000000Z,9.453125,9.453125,23.0,9.453125
2015-08-17T03:48:00.000000Z,9.453125,9.453125,32.0,9.453125
2015-08-17T03:49:00.000000Z,9.453125,9.453125,22.0,9.453125
2015-08-17T03:50:00.000000Z,9.453125,9.453125,6.0,9.453125
2015-08-17T03:51:00.000000Z,9.453125,9.453125,56.0,9.453125
2015-08-17T03:52:00.000000Z,9.453125,9.453125,20.0,9.453125
2015-08-17T03:53:00.000000Z,9.453125,9.453125,2.0,9.453125
2015-08-17T03:54:00.000000Z,9.453125,9.453125,6.0,9.453125
2015-08-17T03:55:00.000000Z,9.453125,9.453125,21.0,9.453125
2015-08-17T03:56:00.000000Z,9.453125,9.453125,3.0,9.453125
2015-08-17T03:57:00.000000Z,9.453125,9.453125,8.0,9.453125
2015-08-17T03:58:00.000000Z,9.453125,9.453125,14.0,9.453125
2015-08-17T03:59:00.000000Z,9.453125,9.453125,10.0,9.453125
2015-08-17T04:00:00.000000Z,9.453125,9.453125,11.0,9.453125
2015-08-17T04:01:00.000000Z,9.453125,9.453125,10.0,9.453125
2015-08-17T04:02:00.000000Z,9.453125,9.453125,27.0,9.453125
2015-08-17T04:03:00.000000Z,9.453125,9.453125,16.0,9.453125
2015-08-17T04:04:00.000000Z,9.453125,9.453125,41.0,9.453125
2015-08-17T04:05:00.000000Z,9.453125,9.453125,38.0,9.453125
2015-08-17T04:06:00.000000Z,9.453125,9.453125,27.0,9.453125
2015-08-17T04:07:00.000000Z,9.453125,9.453125,54.0,9.453125
2015-08-17T04:08:00.000000Z,9.453125,9.453125,17.0,9.453125
2015-08-17T04:09:00.000000Z,9.453125,9.453125,27.0,9.453125
2015-08-17T04:10:00.000000Z,9.453125,9.453125,15.0,9.453125
2015-08-17T04:11:00.000000Z,9.453125,9.453125,4.0,9.453125
2015-08-17T04:12:00.000000Z,9.453125,9.453125,5.0,9.453125
2015-08-17T04:13:00.000000Z,9.453125,9.453125,12.0,9.453125
2015-08-17T04:14:00.000000Z,9.453125,9.453125,20.0,9.453125
2015-08-17T04:15:00.000000Z,9.453125,9.453125,18.0,9.453125
2015-08-17T04:16:00.000000Z,9.453125,9.453125,17.0,9.453125
2015-08-17T04:17:00.000000Z,9.453125,9.453125,17.0,9.453125
2015-08-17T04:18:00.000000Z,9.453125,9.453125,7.0,9.453125
2015-08-17T04:19:00.000000Z,9.453125,9.453125,9.0,9.453125
2015-08-17T04:20:00.000000Z,9.453125,9.453125,17.0,9.453125
2015-08-17T04:21:00.000000Z,9.453125,9.453125,2.0,9.453125
2015-08-17T04:22:00.000000Z,9.453125,9.453125,19.0,9.453125
2015-08-17T04:23:00.000000Z,9.453125,9.453125,14.0,9.453125
2015-08-17T04:24:00.000000Z,9.453125,9.453125,8.0,9.453125
2015-08-17T04:25:00.000000Z,9.453125,9.453125,12.0,9.453125
2015-08-17T04:26:00.000000Z,9.4609375,9.453125,10.0,9.453125
2015-08-17T04:27:00.000000Z,9.453125,9.453125,8.0,9.453125
2015-08-17T04:28:00.000000Z,9.453125,9.453125,12.0,9.453125
2015-08-17T04:29:00.000000Z,9.4609375,9.453125,71.0,9.453125
2015-08-17T04:30:00.000000Z,9.4609375,9.453125,23.0,9.453125
2015-08-17T04:31:00.000000Z,9.4609375,9.453125,18.0,9.453125
2015-08-17T04:32:00.000000Z,9.4609375,9.453125,26.0,9.453125
2015-08-17T04:33:00.000000Z,9.4609375,9.453125,61.0,9.453125
2015-08-17T04:34:00.000000Z,9.4609375,9.453125,42.0,9.453125
2015-08-17T04:35:00.000000Z,9.453125,9.453125,16.0,9.453125
2015-08-17T04:36:00.000000Z,9.453125,9.453125,10.0,9.453125
2015-08-17T04:37:00.000000Z,9.453125,9.453125,17.0,9.453125
2015-08-17T04:38:00.000000Z,9.453125,9.453125,27.0,9.453125
2015-08-17T04:39:00.000000Z,9.453125,9.453125,34.0,9.453125
2015-08-17T04:40:00.000000Z,9.453125,9.453125,16.0,9.453125
2015-08-17T04:41:00.000000Z,9.453125,9.453125,21.0,9.453125
2015-08-17T04:42:00.000000Z,9.453125,9.453125,6.0,9.453125
2015-08-17T04:44:00.000000Z,9.453125,9.453125,13.0,9.453125
2015-08-17T04:45:00.000000Z,9.453125,9.453125,13.0,9.453125
2015-08-17T04:46:00.000000Z,9.453125,9.453125,2.0,9.453125
2015-08-17T04:47:00.000000Z,9.453125,9.453125,14.0,9.453125
2015-08-17T04:48:00.000000Z,9.453125,9.453125,16.0,9.453125
2015-08-17T04:49:00.000000Z,9.453125,9.453125,29.0,9.453125
2015-08-17T04:50:00.000000Z,9.453125,9.453125,34.0,9.453125
2015-08-17T04:51:00.000000Z,9.453125,9.453125,2.0,9.453125
2015-08-17T04:53:00.000000Z,9.453125,9.453125,8.0,9.453125
2015-08-17T04:54:00.000000Z,9.453125,9.453125,15.0,9.453125
2015-08-17T04:55:00.000000Z,9.453125,9.453125,2.0,9.453125
2015-08-17T04:56:00.000000Z,9.453125,9.453125,10.0,9.453125
2015-08-17T04:57:00.000000Z,9.453125,9.453125,4.0,9.453125
2015-08-17T04:58:00.000000Z,9.453125,9.453125,5.0,9.453125
2015-08-17T04:59:00.000000Z,9.453125,9.453125,8.0,9.453125
2015-08-17T05:00:00.000000Z,9.453125,9.453125,11.0,9.453125
2015-08-17T05:01:00.000000Z,9.453125,9.453125,18.0,9.453125
2015-08-17T05:02:00.000000Z,9.453125,9.453125,9.0,9.453125
2015-08-17T05:03:00.000000Z,9.453125,9.453125,22.0,9.453125
2015-08-17T05:04:00.000000Z,9.453125,9.453125,15.0,9.453125
2015-08-17T05:05:00.000000Z,9.453125,9.453125,12.0,9.453125
2015-08-17T05:06:00.000000Z,9.453125,9.453125,9.0,9.453125
2015-08-17T05:07:00.000000Z,9.453125,9.453125,6.0,9.453125
2015-08-17T05:08:00.000000Z,9.453125,9.453125,8.0,9.453125
2015-08-17T05:09:00.000000Z,9.453125,9.453125,12.0,9.453125
2015-08-17T05:10:00.000000Z,9.453125,9.4453125,27.0,9.453125
2015-08-17T05:11:00.000000Z,9.453125,9.4453125,9.0,9.453125
2015-08-17T05:12:00.000000Z,9.453125,9.453125,9.0,9.453125
2015-08-17T05:13:00.000000Z,9.453125,9.4453125,5.0,9.453125
2015-08-17T05:14:00.000000Z,9.453125,9.453125,31.0,9.453125
2015-08-17T05:15:00.000000Z,9.453125,9.453125,40.0,9.453125
2015-08-17T05:16:00.000000Z,9.453125,9.453125,24.0,9.453125
2015-08-17T05:17:00.000000Z,9.453125,9.453125,19.0,9.453125
2015-08-17T05:18:00.000000Z,9.453125,9.453125,16.0,9.453125
2015-08-17T05:19:00.000000Z,9.453125,9.453125,6.0,9.453125
2015-08-17T05:20:00.000000Z,9.453125,9.4453125,325.0,9.453125
2015-08-17T05:21:00.000000Z,9.453125,9.453125,60.0,9.453125
2015-08-17T05:22:00.000000Z,9.453125,9.453125,21.0,9.453125
2015-08-17T05:23:00.000000Z,9.453125,9.453125,20.0,9.453125
2015-08-17T05:24:00.000000Z,9.453125,9.453125,11.0,9.453125
2015-08-17T05:25:00.000000Z,9.453125,9.453125,13.0,9.453125
2015-08-17T05:26:00.000000Z,9.453125,9.453125,12.0,9.453125
2015-08-17T05:27:00.000000Z,9.453125,9.453125,28.0,9.453125
2015-08-17T05:28:00.000000Z,9.453125,9.453125,52.0,9.453125
2015-08-17T05:29:00.000000Z,9.453125,9.453125,41.0,9.453125
2015-08-17T05:30:00.000000Z,9.453125,9.453125,49.0,9.453125
2015-08-17T05:31:00.000000Z,9.453125,9.453125,20.0,9.453125
2015-08-17T05:32:00.000000Z,9.453125,9.453125,19.0,9.453125
2015-08-17T05:33:00.000000Z,9.453125,9.453125,54.0,9.453125
2015-08-17T05:34:00.000000Z,9.453125,9.453125,80.0,9.453125
2015-08-17T05:35:00.000000Z,9.453125,9.453125,18.0,9.453125
2015-08-17T05:36:00.000000Z,9.453125,9.453125,16.0,9.453125
2015-08-17T05:37:00.000000Z,9.453125,9.453125,14.0,9.453125
2015-08-17T05:38:00.000000Z,9.453125,9.453125,52.0,9.453125
2015-08-17T05:39:00.000000Z,9.453125,9.4453125,300.0,9.453125
2015-08-17T05:40:00.000000Z,9.453125,9.4453125,76.0,9.453125
2015-08-17T05:41:00.000000Z,9.453125,9.4453125,222.0,9.453125
2015-08-17T05:42:00.000000Z,9.453125,9.453125,261.0,9.453125
2015-08-17T05:43:00.000000Z,9.453125,9.4453125,302.0,9.453125
2015-08-17T05:44:00.000000Z,9.453125,9.4453125,84.0,9.453125
2015-08-17T05:45:00.000000Z,9.453125,9.4453125,45.0,9.453125
2015-08-17T05:46:00.000000Z,9.453125,9.453125,68.0,9.453125
2015-08-17T05:47:00.000000Z,9.453125,9.453125,9.0,9.453125
2015-08-17T05:48:00.000000Z,9.453125,9.453125,50.0,9.453125
2015-08-17T05:49:00.000000Z,9.453125,9.453125,25.0,9.453125
2015-08-17T05:50:00.000000Z,9.453125,9.453125,31.0,9.453125
2015-08-17T05:51:00.000000Z,9.453125,9.4453125,197.0,9.453125
2015-08-17T05:52:00.000000Z,9.453125,9.4453125,303.0,9.453125
2015-08-17T05:53:00.000000Z,9.453125,9.4453125,184.0,9.453125
2015-08-17T05:54:00.000000Z,9.453125,9.4453125,145.0,9.453125
2015-08-17T05:55:00.000000Z,9.453125,9.4453125,53.0,9.453125
2015-08-17T05:56:00.000000Z,9.453125,9.4453125,358.0,9.453125
2015-08-17T05:57:00.000000Z,9.453125,9.4453125,263.0,9.453125
2015-08-17T05:58:00.000000Z,9.453125,9.4453125,476.0,9.453125
2015-08-17T05:59:00.000000Z,9.453125,9.4453125,292.0,9.453125
2015-08-17T06:00:00.000000Z,9.453125,9.4453125,434.0,9.453125
2015-08-17T06:01:00.000000Z,9.453125,9.4453125,37.0,9.453125
2015-08-17T06:02:00.000000Z,9.453125,9.4453125,36.0,9.453125
2015-08-17T06:03:00.000000Z,9.453125,9.4453125,646.0,9.453125
2015-08-17T06:04:00.000000Z,9.453125,9.453125,1166.0,9.453125
2015-08-17T06:05:00.000000Z,9.4453125,9.4453125,721.0,9.4453125
2015-08-17T06:06:00.000000Z,9.4453125,9.4453125,132.0,9.4453125
2015-08-17T06:07:00.000000Z,9.453125,9.4453125,119.0,9.453125
2015-08-17T06:08:00.000000Z,9.453125,9.4453125,74.0,9.453125
2015-08-17T06:09:00.000000Z,9.4453125,9.4453125,129.0,9.4453125
2015-08-17T06:10:00.000000Z,9.4453125,9.4453125,192.0,9.4453125
2015-08-17T06:11:00.000000Z,9.453125,9.4453125,266.0,9.453125
2015-08-17T06:12:00.000000Z,9.453125,9.4453125,71.0,9.453125
2015-08-17T06:13:00.000000Z,9.453125,9.4453125,109.0,9.453125
2015-08-17T06:14:00.000000Z,9.4453125,9.4453125,144.0,9.4453125
2015-08-17T06:15:00.000000Z,9.4453125,9.4453125,227.0,9.4453125
2015-08-17T06:16:00.000000Z,9.4453125,9.4453125,450.0,9.4453125
2015-08-17T06:17:00.000000Z,9.4453125,9.4453125,603.0,9.4453125
2015-08-17T06:18:00.000000Z,9.453125,9.4453125,152.0,9.453125
2015-08-17T06:19:00.000000Z,9.4453125,9.4453125,100.0,9.4453125
2015-08-17T06:20:00.000000Z,9.453125,9.4453125,75.0,9.453125
2015-08-17T06:21:00.000000Z,9.4453125,9.4453125,81.0,9.4453125
2015-08-17T06:22:00.000000Z,9.453125,9.4453125,47.0,9.453125
2015-08-17T06:23:00.000000Z,9.4453125,9.4453125,81.0,9.4453125
2015-08-17T06:24:00.000000Z,9.4453125,9.4453125,159.0,9.4453125
2015-08-17T06:25:00.000000Z,9.453125,9.4453125,132.0,9.453125
2015-08-17T06:26:00.000000Z,9.4453125,9.4453125,51.0,9.4453125
2015-08-17T06:27:00.000000Z,9.453125,9.4453125,84.0,9.453125
2015-08-17T06:28:00.000000Z,9.453125,9.4453125,64.0,9.453125
2015-08-17T06:29:00.000000Z,9.453125,9.4453125,142.0,9.453125
2015-08-17T06:30:00.000000Z,9.453125,9.4453125,225.0,9.453125
2015-08-17T06:31:00.000000Z,9.453125,9.4453125,132.0,9.453125
2015-08-17T06:32:00.000000Z,9.453125,9.4453125,269.0,9.453125
2015-08-17T06:33:00.000000Z,9.453125,9.4453125,218.0,9.453125
2015-08-17T06:34:00.000000Z,9.453125,9.453125,355.0,9.453125
2015-08-17T06:35:00.000000Z,9.453125,9.4453125,439.0,9.453125
2015-08-17T06:36:00.000000Z,9.453125,9.4453125,56.0,9.453125
2015-08-17T06:37:00.000000Z,9.453125,9.4453125,94.0,9.453125
2015-08-17T06:38:00.000000Z,9.453125,9.453125,190.0,9.453125
2015-08-17T06:39:00.000000Z,9.453125,9.453125,192.0,9.453125
2015-08-17T06:40:00.000000Z,9.453125,9.453125,157.0,9.453125
2015-08-17T06:41:00.000000Z,9.453125,9.453125,140.0,9.453125
2015-08-17T06:42:00.000000Z,9.453125,9.453125,170.0,9.453125
2015-08-17T06:43:00.000000Z,9.453125,9.453125,229.0,9.453125
2015-08-17T06:44:00.000000Z,9.453125,9.453125,127.0,9.453125
2015-08-17T06:45:00.000000Z,9.453125,9.453125,118.0,9.453125
2015-08-17T06:46:00.000000Z,9.453125,9.453125,117.0,9.453125
2015-08-17T06:47:00.000000Z,9.453125,9.453125,287.0,9.453125
2015-08-17T06:48:00.000000Z,9.453125,9.453125,469.0,9.453125
2015-08-17T06:49:00.000000Z,9.453125,9.4453125,267.0,9.453125
2015-08-17T06:50:00.000000Z,9.453125,9.4453125,556.0,9.453125
2015-08-17T06:51:00.000000Z,9.453125,9.4453125,590.0,9.453125
2015-08-17T06:52:00.000000Z,9.453125,9.4453125,605.0,9.453125
2015-08-17T06:53:00.000000Z,9.453125,9.4453125,281.0,9.453125
2015-08-17T06:54:00.000000Z,9.453125,9.4453125,112.0,9.453125
2015-08-17T06:55:00.000000Z,9.453125,9.453125,437.0,9.453125
2015-08-17T06:56:00.000000Z,9.453125,9.453125,451.0,9.453125
2015-08-17T06:57:00.000000Z,9.453125,9.453125,592.0,9.453125
2015-08-17T06:58:00.000000Z,9.453125,9.453125,469.0,9.453125
2015-08-17T06:59:00.000000Z,9.453125,9.453125,203.0,9.453125
2015-08-17T07:00:00.000000Z,9.453125,9.453125,451.0,9.453125
2015-08-17T07:01:00.000000Z,9.453125,9.453125,247.0,9.453125
2015-08-17T07:02:00.000000Z,9.453125,9.453125,464.0,9.453125
2015-08-17T07:03:00.000000Z,9.453125,9.4453125,599.0,9.453125
2015-08-17T07:04:00.000000Z,9.453125,9.4453125,542.0,9.453125
2015-08-17T07:05:00.000000Z,9.4453125,9.4453125,465.0,9.4453125
