time,closeAsk,closeBid,volume,BNP.EURNZD - EUR/NZD_x
2015-08-17T04:39:00.000000Z,1.6962890625,1.6953125,89.0,1.6953125
2015-08-17T04:40:00.000000Z,1.6962890625,1.6953125,68.0,1.6953125
2015-08-17T04:41:00.000000Z,1.6962890625,1.6962890625,102.0,1.6962890625
2015-08-17T04:42:00.000000Z,1.6962890625,1.6962890625,23.0,1.6962890625
2015-08-17T04:43:00.000000Z,1.6962890625,1.6962890625,4.0,1.6962890625
2015-08-17T04:44:00.000000Z,1.6962890625,1.6953125,38.0,1.6953125
2015-08-17T04:45:00.000000Z,1.6962890625,1.6953125,21.0,1.6953125
2015-08-17T04:46:00.000000Z,1.6962890625,1.6953125,40.0,1.6953125
2015-08-17T04:47:00.000000Z,1.6962890625,1.6953125,30.0,1.6953125
2015-08-17T04:48:00.000000Z,1.6962890625,1.6953125,51.0,1.6953125
2015-08-17T04:49:00.000000Z,1.6962890625,1.6953125,80.0,1.6953125
2015-08-17T04:50:00.000000Z,1.6962890625,1.6953125,32.0,1.6953125
2015-08-17T04:51:00.000000Z,1.6962890625,1.6953125,12.0,1.6953125
2015-08-17T04:52:00.000000Z,1.6962890625,1.6953125,24.0,1.6953125
2015-08-17T04:53:00.000000Z,1.6962890625,1.6962890625,50.0,1.6962890625
2015-08-17T04:54:00.000000Z,1.6962890625,1.6962890625,26.0,1.6962890625
2015-08-17T04:55:00.000000Z,1.6962890625,1.6962890625,12.0,1.6962890625
2015-08-17T04:56:00.000000Z,1.6962890625,1.6962890625,67.0,1.6962890625
2015-08-17T04:57:00.000000Z,1.6962890625,1.6962890625,18.0,1.6962890625
2015-08-17T04:58:00.000000Z,1.6962890625,1.6962890625,46.0,1.6962890625
2015-08-17T04:59:00.000000Z,1.6962890625,1.6953125,61.0,1.6953125
2015-08-17T05:00:00.000000Z,1.6962890625,1.6953125,39.0,1.6953125
2015-08-17T05:01:00.000000Z,1.6962890625,1.6962890625,81.0,1.6962890625
2015-08-17T05:02:00.000000Z,1.6962890625,1.6962890625,29.0,1.6962890625
2015-08-17T05:03:00.000000Z,1.6962890625,1.6962890625,50.0,1.6962890625
2015-08-17T05:04:00.000000Z,1.6962890625,1.6962890625,65.0,1.6962890625
2015-08-17T05:05:00.000000Z,1.6962890625,1.6962890625,48.0,1.6962890625
2015-08-17T05:06:00.000000Z,1.697265625,1.6962890625,69.0,1.697265625
2015-08-17T05:07:00.000000Z,1.6962890625,1.6962890625,63.0,1.6962890625
2015-08-17T05:08:00.000000Z,1.6962890625,1.6962890625,42.0,1.6962890625
2015-08-17T05:09:00.000000Z,1.697265625,1.6962890625,55.0,1.697265625
2015-08-17T05:10:00.000000Z,1.6962890625,1.6962890625,85.0,1.6962890625
2015-08-17T05:11:00.000000Z,1.6962890625,1.6962890625,20.0,1.6962890625
2015-08-17T05:12:00.000000Z,1.6962890625,1.6962890625,72.0,1.6962890625
2015-08-17T05:13:00.000000Z,1.6962890625,1.6962890625,12.0,1.6962890625
2015-08-17T05:14:00.000000Z,1.6962890625,1.6962890625,24.0,1.6962890625
2015-08-17T05:15:00.000000Z,1.6962890625,1.6962890625,52.0,1.6962890625
2015-08-17T05:16:00.000000Z,1.6962890625,1.6962890625,31.0,1.6962890625
2015-08-17T05:17:00.000000Z,1.6962890625,1.6962890625,39.0,1.6962890625
2015-08-17T05:18:00.000000Z,1.6962890625,1.6962890625,69.0,1.6962890625
2015-08-17T05:19:00.000000Z,1.6962890625,1.6962890625,50.0,1.6962890625
2015-08-17T05:20:00.000000Z,1.6962890625,1.6962890625,76.0,1.6962890625
2015-08-17T05:21:00.000000Z,1.6962890625,1.6962890625,49.0,1.6962890625
2015-08-17T05:22:00.000000Z,1.6962890625,1.6962890625,25.0,1.6962890625
2015-08-17T05:23:00.000000Z,1.6962890625,1.6962890625,60.0,1.6962890625
2015-08-17T05:24:00.000000Z,1.6962890625,1.6962890625,133.0,1.6962890625
2015-08-17T05:25:00.000000Z,1.6962890625,1.6962890625,60.0,1.6962890625
2015-08-17T05:26:00.000000Z,1.6962890625,1.6962890625,66.0,1.6962890625
2015-08-17T05:27:00.000000Z,1.697265625,1.6962890625,65.0,1.697265625
2015-08-17T05:28:00.000000Z,1.6962890625,1.6962890625,111.0,1.6962890625
2015-08-17T05:29:00.000000Z,1.6962890625,1.6962890625,82.0,1.6962890625
2015-08-17T05:30:00.000000Z,1.6962890625,1.6953125,101.0,1.6953125
2015-08-17T05:31:00.000000Z,1.6962890625,1.6962890625,180.0,1.6962890625
2015-08-17T05:32:00.000000Z,1.6962890625,1.6962890625,61.0,1.6962890625
2015-08-17T05:33:00.000000Z,1.6962890625,1.6962890625,68.0,1.6962890625
2015-08-17T05:34:00.000000Z,1.6962890625,1.6953125,87.0,1.6953125
2015-08-17T05:35:00.000000Z,1.6962890625,1.6953125,210.0,1.6953125
2015-08-17T05:36:00.000000Z,1.6962890625,1.6953125,62.0,1.6953125
2015-08-17T05:37:00.000000Z,1.6962890625,1.6953125,21.0,1.6953125
2015-08-17T05:38:00.000000Z,1.6962890625,1.6953125,41.0,1.6953125
2015-08-17T05:39:00.000000Z,1.6962890625,1.6953125,95.0,1.6953125
2015-08-17T05:40:00.000000Z,1.6962890625,1.6953125,63.0,1.6953125
2015-08-17T05:41:00.000000Z,1.6962890625,1.6953125,34.0,1.6953125
2015-08-17T05:42:00.000000Z,1.6962890625,1.6953125,117.0,1.6953125
2015-08-17T05:43:00.000000Z,1.6962890625,1.6953125,70.0,1.6953125
2015-08-17T05:44:00.000000Z,1.6962890625,1.6953125,32.0,1.6953125
2015-08-17T05:45:00.000000Z,1.6962890625,1.6953125,114.0,1.6953125
2015-08-17T05:46:00.000000Z,1.6962890625,1.6953125,138.0,1.6953125
2015-08-17T05:47:00.000000Z,1.6953125,1.6953125,49.0,1.6953125
2015-08-17T05:48:00.000000Z,1.6953125,1.6953125,70.0,1.6953125
2015-08-17T05:49:00.000000Z,1.6953125,1.6953125,37.0,1.6953125
2015-08-17T05:50:00.000000Z,1.6953125,1.6953125,55.0,1.6953125
2015-08-17T05:51:00.000000Z,1.6953125,1.6953125,44.0,1.6953125
2015-08-17T05:52:00.000000Z,1.6953125,1.6953125,28.0,1.6953125
2015-08-17T05:53:00.000000Z,1.6953125,1.6953125,99.0,1.6953125
2015-08-17T05:54:00.000000Z,1.6953125,1.6953125,76.0,1.6953125
2015-08-17T05:55:00.000000Z,1.6953125,1.6943359375,110.0,1.6953125
2015-08-17T05:56:00.000000Z,1.6953125,1.6943359375,110.0,1.6953125
2015-08-17T05:57:00.000000Z,1.6953125,1.6943359375,102.0,1.6953125
2015-08-17T05:58:00.000000Z,1.6953125,1.6943359375,118.0,1.6953125
2015-08-17T05:59:00.000000Z,1.6953125,1.6943359375,106.0,1.6953125
2015-08-17T06:00:00.000000Z,1.6943359375,1.6943359375,128.0,1.6943359375
2015-08-17T06:01:00.000000Z,1.6953125,1.6943359375,157.0,1.6953125
2015-08-17T06:02:00.000000Z,1.6953125,1.6943359375,68.0,1.6953125
2015-08-17T06:03:00.000000Z,1.6953125,1.6943359375,243.0,1.6953125
2015-08-17T06:04:00.000000Z,1.6953125,1.6953125,202.0,1.6953125
2015-08-17T06:05:00.000000Z,1.6953125,1.6953125,132.0,1.6953125
2015-08-17T06:06:00.000000Z,1.6953125,1.6943359375,106.0,1.6953125
2015-08-17T06:07:00.000000Z,1.6953125,1.6943359375,74.0,1.6953125
2015-08-17T06:08:00.000000Z,1.6953125,1.6953125,144.0,1.6953125
2015-08-17T06:09:00.000000Z,1.6953125,1.6953125,113.0,1.6953125
2015-08-17T06:10:00.000000Z,1.6953125,1.6953125,79.0,1.6953125
2015-08-17T06:11:00.000000Z,1.6953125,1.6943359375,176.0,1.6953125
2015-08-17T06:12:00.000000Z,1.6953125,1.6953125,100.0,1.6953125
2015-08-17T06:13:00.000000Z,1.6953125,1.6953125,59.0,1.6953125
2015-08-17T06:14:00.000000Z,1.6953125,1.6953125,32.0,1.6953125
2015-08-17T06:15:00.000000Z,1.6962890625,1.6953125,108.0,1.6953125
2015-08-17T06:16:00.000000Z,1.6962890625,1.6953125,63.0,1.6953125
2015-08-17T06:17:00.000000Z,1.6953125,1.6953125,72.0,1.6953125
2015-08-17T06:18:00.000000Z,1.6953125,1.6943359375,123.0,1.6953125
2015-08-17T06:19:00.000000Z,1.6953125,1.6943359375,91.0,1.6953125
2015-08-17T06:20:00.000000Z,1.6953125,1.6953125,103.0,1.6953125
2015-08-17T06:21:00.000000Z,1.6953125,1.6953125,155.0,1.6953125
2015-08-17T06:22:00.000000Z,1.6962890625,1.6953125,112.0,1.6953125
2015-08-17T06:23:00.000000Z,1.6962890625,1.6953125,95.0,1.6953125
2015-08-17T06:24:00.000000Z,1.6962890625,1.6953125,110.0,1.6953125
2015-08-17T06:25:00.000000Z,1.6962890625,1.6953125,106.0,1.6953125
2015-08-17T06:26:00.000000Z,1.6962890625,1.6953125,53.0,1.6953125
2015-08-17T06:27:00.000000Z,1.6962890625,1.6953125,101.0,1.6953125
2015-08-17T06:28:00.000000Z,1.6962890625,1.6953125,113.0,1.6953125
2015-08-17T06:29:00.000000Z,1.6962890625,1.6962890625,56.0,1.6962890625
2015-08-17T06:30:00.000000Z,1.6962890625,1.6953125,146.0,1.6953125
2015-08-17T06:31:00.000000Z,1.6962890625,1.6953125,107.0,1.6953125
2015-08-17T06:32:00.000000Z,1.6953125,1.6953125,123.0,1.6953125
2015-08-17T06:33:00.000000Z,1.6953125,1.6943359375,122.0,1.6953125
2015-08-17T06:34:00.000000Z,1.6953125,1.6953125,100.0,1.6953125
2015-08-17T06:35:00.000000Z,1.6953125,1.6943359375,82.0,1.6953125
2015-08-17T06:36:00.000000Z,1.6953125,1.6943359375,113.0,1.6953125
2015-08-17T06:37:00.000000Z,1.6953125,1.6943359375,127.0,1.6953125
2015-08-17T06:38:00.000000Z,1.6953125,1.6953125,81.0,1.6953125
2015-08-17T06:39:00.000000Z,1.6953125,1.6953125,96.0,1.6953125
2015-08-17T06:40:00.000000Z,1.6953125,1.6953125,113.0,1.6953125
2015-08-17T06:41:00.000000Z,1.6953125,1.6943359375,70.0,1.6953125
2015-08-17T06:42:00.000000Z,1.6953125,1.6943359375,74.0,1.6953125
2015-08-17T06:43:00.000000Z,1.6953125,1.6943359375,91.0,1.6953125
2015-08-17T06:44:00.000000Z,1.6953125,1.6943359375,112.0,1.6953125
2015-08-17T06:45:00.000000Z,1.6953125,1.6943359375,96.0,1.6953125
2015-08-17T06:46:00.000000Z,1.6953125,1.6943359375,89.0,1.6953125
2015-08-17T06:47:00.000000Z,1.6953125,1.6943359375,67.0,1.6953125
2015-08-17T06:48:00.000000Z,1.6953125,1.6943359375,56.0,1.6953125
2015-08-17T06:49:00.000000Z,1.6953125,1.6943359375,111.0,1.6953125
2015-08-17T06:50:00.000000Z,1.6943359375,1.6943359375,142.0,1.6943359375
2015-08-17T06:51:00.000000Z,1.6943359375,1.6943359375,57.0,1.6943359375
2015-08-17T06:52:00.000000Z,1.6943359375,1.6943359375,129.0,1.6943359375
2015-08-17T06:53:00.000000Z,1.6943359375,1.693359375,97.0,1.693359375
2015-08-17T06:54:00.000000Z,1.693359375,1.693359375,113.0,1.693359375
2015-08-17T06:55:00.000000Z,1.693359375,1.693359375,65.0,1.693359375
2015-08-17T06:56:00.000000Z,1.693359375,1.693359375,52.0,1.693359375
2015-08-17T06:57:00.000000Z,1.693359375,1.693359375,109.0,1.693359375
2015-08-17T06:58:00.000000Z,1.6943359375,1.693359375,62.0,1.693359375
2015-08-17T06:59:00.000000Z,1.6943359375,1.693359375,34.0,1.693359375
2015-08-17T07:00:00.000000Z,1.6943359375,1.6943359375,131.0,1.6943359375
2015-08-17T07:01:00.000000Z,1.6943359375,1.6943359375,119.0,1.6943359375
2015-08-17T07:02:00.000000Z,1.6953125,1.6943359375,118.0,1.6953125
2015-08-17T07:03:00.000000Z,1.6953125,1.6943359375,65.0,1.6953125
2015-08-17T07:04:00.000000Z,1.6943359375,1.693359375,248.0,1.693359375
2015-08-17T07:05:00.000000Z,1.6923828125,1.69140625,341.0,1.69140625
2015-08-17T07:06:00.000000Z,1.6923828125,1.69140625,403.0,1.69140625
2015-08-17T07:07:00.000000Z,1.6943359375,1.693359375,372.0,1.693359375
2015-08-17T07:08:00.000000Z,1.693359375,1.6923828125,220.0,1.693359375
2015-08-17T07:09:00.000000Z,1.6943359375,1.693359375,266.0,1.693359375
2015-08-17T07:10:00.000000Z,1.693359375,1.6923828125,227.0,1.693359375
2015-08-17T07:11:00.000000Z,1.6923828125,1.69140625,339.0,1.69140625
2015-08-17T07:12:00.000000Z,1.6923828125,1.69140625,224.0,1.69140625
2015-08-17T07:13:00.000000Z,1.6923828125,1.69140625,153.0,1.69140625
2015-08-17T07:14:00.000000Z,1.69140625,1.69140625,140.0,1.69140625
2015-08-17T07:15:00.000000Z,1.69140625,1.69140625,208.0,1.69140625
2015-08-17T07:16:00.000000Z,1.69140625,1.69140625,207.0,1.69140625
2015-08-17T07:17:00.000000Z,1.6904296875,1.6904296875,212.0,1.6904296875
2015-08-17T07:18:00.000000Z,1.6904296875,1.6904296875,149.0,1.6904296875
2015-08-17T07:19:00.000000Z,1.69140625,1.6904296875,144.0,1.69140625
2015-08-17T07:20:00.000000Z,1.69140625,1.6904296875,141.0,1.69140625
2015-08-17T07:21:00.000000Z,1.69140625,1.6904296875,87.0,1.69140625
2015-08-17T07:22:00.000000Z,1.69140625,1.6904296875,135.0,1.69140625
2015-08-17T07:23:00.000000Z,1.69140625,1.6904296875,187.0,1.69140625
2015-08-17T07:24:00.000000Z,1.69140625,1.6904296875,100.0,1.69140625
2015-08-17T07:25:00.000000Z,1.69140625,1.69140625,168.0,1.69140625
2015-08-17T07:26:00.000000Z,1.6923828125,1.69140625,84.0,1.69140625
2015-08-17T07:27:00.000000Z,1.6923828125,1.69140625,144.0,1.69140625
2015-08-17T07:28:00.000000Z,1.6923828125,1.69140625,92.0,1.69140625
2015-08-17T07:29:00.000000Z,1.6923828125,1.69140625,166.0,1.69140625
2015-08-17T07:30:00.000000Z,1.6923828125,1.69140625,216.0,1.69140625
2015-08-17T07:31:00.000000Z,1.6923828125,1.69140625,185.0,1.69140625
2015-08-17T07:32:00.000000Z,1.6923828125,1.69140625,176.0,1.69140625
2015-08-17T07:33:00.000000Z,1.6923828125,1.6923828125,216.0,1.6923828125
2015-08-17T07:34:00.000000Z,1.6923828125,1.6923828125,153.0,1.6923828125
2015-08-17T07:35:00.000000Z,1.6923828125,1.69140625,172.0,1.69140625
2015-08-17T07:36:00.000000Z,1.6923828125,1.69140625,184.0,1.69140625
2015-08-17T07:37:00.000000Z,1.6923828125,1.69140625,129.0,1.69140625
2015-08-17T07:38:00.000000Z,1.6923828125,1.69140625,132.0,1.69140625
2015-08-17T07:39:00.000000Z,1.6923828125,1.69140625,174.0,1.69140625
2015-08-17T07:40:00.000000Z,1.6923828125,1.69140625,135.0,1.69140625
2015-08-17T07:41:00.000000Z,1.6923828125,1.69140625,96.0,1.69140625
2015-08-17T07:42:00.000000Z,1.6923828125,1.69140625,133.0,1.69140625
2015-08-17T07:43:00.000000Z,1.69140625,1.69140625,211.0,1.69140625
2015-08-17T07:44:00.000000Z,1.69140625,1.69140625,96.0,1.69140625
2015-08-17T07:45:00.000000Z,1.69140625,1.69140625,86.0,1.69140625
2015-08-17T07:46:00.000000Z,1.6923828125,1.6923828125,167.0,1.6923828125
2015-08-17T07:47:00.000000Z,1.693359375,1.6923828125,135.0,1.693359375
2015-08-17T07:48:00.000000Z,1.6923828125,1.69140625,140.0,1.69140625
2015-08-17T07:49:00.000000Z,1.69140625,1.69140625,109.0,1.69140625
2015-08-17T07:50:00.000000Z,1.6923828125,1.69140625,109.0,1.69140625
2015-08-17T07:51:00.000000Z,1.6923828125,1.6923828125,143.0,1.6923828125
2015-08-17T07:52:00.000000Z,1.6923828125,1.6923828125,166.0,1.6923828125
2015-08-17T07:53:00.000000Z,1.6923828125,1.6923828125,152.0,1.6923828125
2015-08-17T07:54:00.000000Z,1.6923828125,1.6923828125,86.0,1.6923828125
2015-08-17T07:55:00.000000Z,1.6923828125,1.6923828125,154.0,1.6923828125
2015-08-17T07:56:00.000000Z,1.6923828125,1.6923828125,69.0,1.6923828125
2015-08-17T07:57:00.000000Z,1.6923828125,1.6923828125,76.0,1.6923828125
2015-08-17T07:58:00.000000Z,1.6923828125,1.6923828125,124.0,1.6923828125
2015-08-17T07:59:00.000000Z,1.6923828125,1.6923828125,107.0,1.6923828125
2015-08-17T08:00:00.000000Z,1.693359375,1.6923828125,122.0,1.693359375
2015-08-17T08:01:00.000000Z,1.693359375,1.6923828125,89.0,1.693359375
2015-08-17T08:02:00.000000Z,1.6923828125,1.6923828125,120.0,1.6923828125
2015-08-17T08:03:00.000000Z,1.6923828125,1.6923828125,60.0,1.6923828125
2015-08-17T08:04:00.000000Z,1.6923828125,1.6923828125,55.0,1.6923828125
2015-08-17T08:05:00.000000Z,1.6923828125,1.69140625,149.0,1.69140625
2015-08-17T08:06:00.000000Z,1.6923828125,1.69140625,126.0,1.69140625
2015-08-17T08:07:00.000000Z,1.69140625,1.69140625,91.0,1.69140625
2015-08-17T08:08:00.000000Z,1.69140625,1.69140625,57.0,1.69140625
2015-08-17T08:09:00.000000Z,1.69140625,1.69140625,62.0,1.69140625
2015-08-17T08:10:00.000000Z,1.6923828125,1.69140625,132.0,1.69140625
2015-08-17T08:11:00.000000Z,1.6923828125,1.6923828125,107.0,1.6923828125
2015-08-17T08:12:00.000000Z,1.6923828125,1.6923828125,61.0,1.6923828125
2015-08-17T08:13:00.000000Z,1.6923828125,1.6923828125,192.0,1.6923828125
2015-08-17T08:14:00.000000Z,1.693359375,1.6923828125,135.0,1.693359375
2015-08-17T08:15:00.000000Z,1.6923828125,1.6923828125,118.0,1.6923828125
2015-08-17T08:16:00.000000Z,1.693359375,1.6923828125,80.0,1.693359375
2015-08-17T08:17:00.000000Z,1.693359375,1.6923828125,165.0,1.693359375
2015-08-17T08:18:00.000000Z,1.693359375,1.6923828125,117.0,1.693359375
2015-08-17T08:19:00.000000Z,1.693359375,1.6923828125,154.0,1.693359375
2015-08-17T08:20:00.000000Z,1.693359375,1.6923828125,125.0,1.693359375
2015-08-17T08:21:00.000000Z,1.6943359375,1.693359375,89.0,1.693359375
2015-08-17T08:22:00.000000Z,1.6943359375,1.693359375,123.0,1.693359375
2015-08-17T08:23:00.000000Z,1.6943359375,1.693359375,104.0,1.693359375
2015-08-17T08:24:00.000000Z,1.6943359375,1.693359375,147.0,1.693359375
2015-08-17T08:25:00.000000Z,1.6943359375,1.693359375,109.0,1.693359375
2015-08-17T08:26:00.000000Z,1.6943359375,1.693359375,113.0,1.693359375
2015-08-17T08:27:00.000000Z,1.6943359375,1.6943359375,188.0,1.6943359375
2015-08-17T08:28:00.000000Z,1.6943359375,1.6943359375,103.0,1.6943359375
2015-08-17T08:29:00.000000Z,1.6943359375,1.6943359375,82.0,1.6943359375
2015-08-17T08:30:00.000000Z,1.6943359375,1.6943359375,92.0,1.6943359375
2015-08-17T08:31:00.000000Z,1.6943359375,1.6943359375,76.0,1.6943359375
2015-08-17T08:32:00.000000Z,1.6943359375,1.693359375,147.0,1.693359375
2015-08-17T08:33:00.000000Z,1.6943359375,1.6943359375,99.0,1.6943359375
2015-08-17T08:34:00.000000Z,1.6943359375,1.6943359375,93.0,1.6943359375
2015-08-17T08:35:00.000000Z,1.6953125,1.6943359375,101.0,1.6953125
2015-08-17T08:36:00.000000Z,1.6953125,1.6943359375,114.0,1.6953125
2015-08-17T08:37:00.000000Z,1.6953125,1.6943359375,131.0,1.6953125
2015-08-17T08:38:00.000000Z,1.6953125,1.6943359375,68.0,1.6953125
2015-08-17T08:39:00.000000Z,1.6943359375,1.6943359375,108.0,1.6943359375
2015-08-17T08:40:00.000000Z,1.6943359375,1.6943359375,147.0,1.6943359375
2015-08-17T08:41:00.000000Z,1.6962890625,1.6953125,298.0,1.6953125
2015-08-17T08:42:00.000000Z,1.6962890625,1.6953125,189.0,1.6953125
2015-08-17T08:43:00.000000Z,1.6953125,1.6953125,166.0,1.6953125
2015-08-17T08:44:00.000000Z,1.6953125,1.6953125,152.0,1.6953125
2015-08-17T08:45:00.000000Z,1.6962890625,1.6953125,144.0,1.6953125
2015-08-17T08:46:00.000000Z,1.6962890625,1.6953125,175.0,1.6953125
2015-08-17T08:47:00.000000Z,1.6962890625,1.6953125,131.0,1.6953125
2015-08-17T08:48:00.000000Z,1.6962890625,1.6953125,129.0,1.6953125
2015-08-17T08:49:00.000000Z,1.6962890625,1.6953125,116.0,1.6953125
2015-08-17T08:50:00.000000Z,1.6962890625,1.6953125,132.0,1.6953125
2015-08-17T08:51:00.000000Z,1.6953125,1.6953125,110.0,1.6953125
2015-08-17T08:52:00.000000Z,1.6953125,1.6943359375,83.0,1.6953125
2015-08-17T08:53:00.000000Z,1.6943359375,1.6943359375,90.0,1.6943359375
2015-08-17T08:54:00.000000Z,1.6953125,1.6943359375,49.0,1.6953125
2015-08-17T08:55:00.000000Z,1.6953125,1.6943359375,77.0,1.6953125
2015-08-17T08:56:00.000000Z,1.6953125,1.6953125,85.0,1.6953125
2015-08-17T08:57:00.000000Z,1.6953125,1.6953125,97.0,1.6953125
2015-08-17T08:58:00.000000Z,1.6953125,1.6943359375,153.0,1.6953125
2015-08-17T08:59:00.000000Z,1.6953125,1.6943359375,83.0,1.6953125
2015-08-17T09:00:00.000000Z,1.6953125,1.6953125,148.0,1.6953125
2015-08-17T09:01:00.000000Z,1.6953125,1.6943359375,108.0,1.6953125
2015-08-17T09:02:00.000000Z,1.6953125,1.6943359375,106.0,1.6953125
2015-08-17T09:03:00.000000Z,1.6953125,1.6943359375,116.0,1.6953125
2015-08-17T09:04:00.000000Z,1.6953125,1.6943359375,164.0,1.6953125
2015-08-17T09:05:00.000000Z,1.6953125,1.6943359375,145.0,1.6953125
2015-08-17T09:06:00.000000Z,1.6953125,1.6953125,262.0,1.6953125
2015-08-17T09:07:00.000000Z,1.6962890625,1.6953125,169.0,1.6953125
2015-08-17T09:08:00.000000Z,1.6962890625,1.6953125,193.0,1.6953125
2015-08-17T09:09:00.000000Z,1.6962890625,1.6953125,138.0,1.6953125
2015-08-17T09:10:00.000000Z,1.6962890625,1.6953125,73.0,1.6953125
2015-08-17T09:11:00.000000Z,1.6962890625,1.6953125,54.0,1.6953125
2015-08-17T09:12:00.000000Z,1.697265625,1.6962890625,203.0,1.697265625
2015-08-17T09:13:00.000000Z,1.697265625,1.6962890625,93.0,1.697265625
2015-08-17T09:14:00.000000Z,1.697265625,1.6962890625,134.0,1.697265625
2015-08-17T09:15:00.000000Z,1.697265625,1.6962890625,100.0,1.697265625
2015-08-17T09:16:00.000000Z,1.697265625,1.6962890625,109.0,1.697265625
2015-08-17T09:17:00.000000Z,1.6962890625,1.6962890625,91.0,1.6962890625
2015-08-17T09:18:00.000000Z,1.6962890625,1.6962890625,109.0,1.6962890625
2015-08-17T09:19:00.000000Z,1.6962890625,1.6962890625,175.0,1.6962890625
2015-08-17T09:20:00.000000Z,1.6962890625,1.6962890625,123.0,1.6962890625
2015-08-17T09:21:00.000000Z,1.6962890625,1.6962890625,78.0,1.6962890625
2015-08-17T09:22:00.000000Z,1.6962890625,1.6962890625,77.0,1.6962890625
2015-08-17T09:23:00.000000Z,1.697265625,1.6962890625,102.0,1.697265625
2015-08-17T09:24:00.000000Z,1.697265625,1.6962890625,102.0,1.697265625
2015-08-17T09:25:00.000000Z,1.697265625,1.697265625,75.0,1.697265625
2015-08-17T09:26:00.000000Z,1.697265625,1.6962890625,79.0,1.697265625
2015-08-17T09:27:00.000000Z,1.6962890625,1.6962890625,100.0,1.6962890625
2015-08-17T09:28:00.000000Z,1.6962890625,1.6962890625,49.0,1.6962890625
2015-08-17T09:29:00.000000Z,1.6962890625,1.6962890625,60.0,1.6962890625
2015-08-17T09:30:00.000000Z,1.697265625,1.6962890625,86.0,1.697265625
2015-08-17T09:31:00.000000Z,1.697265625,1.6962890625,65.0,1.697265625
2015-08-17T09:32:00.000000Z,1.6962890625,1.6962890625,36.0,1.6962890625
2015-08-17T09:33:00.000000Z,1.6962890625,1.6962890625,99.0,1.6962890625
2015-08-17T09:34:00.000000Z,1.6962890625,1.6962890625,112.0,1.6962890625
2015-08-17T09:35:00.000000Z,1.6962890625,1.6962890625,160.0,1.6962890625
2015-08-17T09:36:00.000000Z,1.6962890625,1.6953125,140.0,1.6953125
2015-08-17T09:37:00.000000Z,1.6962890625,1.6953125,199.0,1.6953125
2015-08-17T09:38:00.000000Z,1.6962890625,1.6953125,129.0,1.6953125
2015-08-17T09:39:00.000000Z,1.6962890625,1.6953125,108.0,1.6953125
2015-08-17T09:40:00.000000Z,1.6953125,1.6953125,101.0,1.6953125
2015-08-17T09:41:00.000000Z,1.6953125,1.6953125,108.0,1.6953125
2015-08-17T09:42:00.000000Z,1.6953125,1.6953125,72.0,1.6953125
2015-08-17T09:43:00.000000Z,1.6953125,1.6953125,65.0,1.6953125
2015-08-17T09:44:00.000000Z,1.6962890625,1.6953125,101.0,1.6953125
2015-08-17T09:45:00.000000Z,1.6962890625,1.6953125,90.0,1.6953125
2015-08-17T09:46:00.000000Z,1.6962890625,1.6953125,78.0,1.6953125
2015-08-17T09:47:00.000000Z,1.6962890625,1.6953125,46.0,1.6953125
2015-08-17T09:48:00.000000Z,1.6962890625,1.6953125,114.0,1.6953125
2015-08-17T09:49:00.000000Z,1.6962890625,1.6953125,78.0,1.6953125
2015-08-17T09:50:00.000000Z,1.6962890625,1.6962890625,111.0,1.6962890625
2015-08-17T09:51:00.000000Z,1.6962890625,1.6953125,41.0,1.6953125
2015-08-17T09:52:00.000000Z,1.6962890625,1.6953125,93.0,1.6953125
2015-08-17T09:53:00.000000Z,1.6962890625,1.6953125,98.0,1.6953125
2015-08-17T09:54:00.000000Z,1.6962890625,1.6953125,123.0,1.6953125
2015-08-17T09:55:00.000000Z,1.6953125,1.6953125,109.0,1.6953125
2015-08-17T09:56:00.000000Z,1.6962890625,1.6953125,127.0,1.6953125
2015-08-17T09:57:00.000000Z,1.6962890625,1.6953125,94.0,1.6953125
2015-08-17T09:58:00.000000Z,1.6953125,1.6953125,106.0,1.6953125
2015-08-17T09:59:00.000000Z,1.6962890625,1.6953125,96.0,1.6953125
2015-08-17T10:00:00.000000Z,1.6962890625,1.6953125,148.0,1.6953125
2015-08-17T10:01:00.000000Z,1.6962890625,1.6962890625,100.0,1.6962890625
2015-08-17T10:02:00.000000Z,1.6962890625,1.6962890625,80.0,1.6962890625
2015-08-17T10:03:00.000000Z,1.697265625,1.6962890625,147.0,1.697265625
2015-08-17T10:04:00.000000Z,1.697265625,1.6962890625,106.0,1.697265625
2015-08-17T10:05:00.000000Z,1.697265625,1.6962890625,177.0,1.697265625
2015-08-17T10:06:00.000000Z,1.697265625,1.697265625,110.0,1.697265625
2015-08-17T10:07:00.000000Z,1.6962890625,1.6962890625,127.0,1.6962890625
2015-08-17T10:08:00.000000Z,1.6962890625,1.6962890625,93.0,1.6962890625
2015-08-17T10:09:00.000000Z,1.6962890625,1.6962890625,159.0,1.6962890625
2015-08-17T10:10:00.000000Z,1.6962890625,1.6962890625,102.0,1.6962890625
2015-08-17T10:11:00.000000Z,1.6962890625,1.6962890625,97.0,1.6962890625
2015-08-17T10:12:00.000000Z,1.6962890625,1.6962890625,83.0,1.6962890625
2015-08-17T10:13:00.000000Z,1.6962890625,1.6962890625,94.0,1.6962890625
2015-08-17T10:14:00.000000Z,1.6962890625,1.6953125,116.0,1.6953125
2015-08-17T10:15:00.000000Z,1.6962890625,1.6953125,225.0,1.6953125
