time,closeAsk,closeBid,volume,BNP.EURDKK - EUR/DKK_x
2015-08-11T03:02:00.000000Z,7.4609375,7.4609375,10.0,7.4609375
2015-08-11T03:03:00.000000Z,7.4609375,7.4609375,16.0,7.4609375
2015-08-11T03:04:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T03:05:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T03:06:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T03:07:00.000000Z,7.4609375,7.4609375,14.0,7.4609375
2015-08-11T03:08:00.000000Z,7.4609375,7.4609375,14.0,7.4609375
2015-08-11T03:09:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T03:10:00.000000Z,7.4609375,7.4609375,10.0,7.4609375
2015-08-11T03:17:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T03:18:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T03:20:00.000000Z,7.46484375,7.4609375,15.0,7.4609375
2015-08-11T03:21:00.000000Z,7.4609375,7.4609375,11.0,7.4609375
2015-08-11T03:22:00.000000Z,7.4609375,7.4609375,10.0,7.4609375
2015-08-11T03:23:00.000000Z,7.4609375,7.4609375,22.0,7.4609375
2015-08-11T03:24:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T03:25:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T03:26:00.000000Z,7.4609375,7.4609375,10.0,7.4609375
2015-08-11T03:27:00.000000Z,7.4609375,7.4609375,12.0,7.4609375
2015-08-11T03:28:00.000000Z,7.4609375,7.4609375,14.0,7.4609375
2015-08-11T03:29:00.000000Z,7.4609375,7.4609375,6.0,7.4609375
2015-08-11T03:30:00.000000Z,7.4609375,7.4609375,7.0,7.4609375
2015-08-11T03:31:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T03:32:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T03:33:00.000000Z,7.4609375,7.4609375,19.0,7.4609375
2015-08-11T03:34:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T03:35:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T03:36:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T03:37:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T03:38:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T03:39:00.000000Z,7.46484375,7.4609375,15.0,7.4609375
2015-08-11T03:40:00.000000Z,7.4609375,7.4609375,12.0,7.4609375
2015-08-11T03:41:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T03:42:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T03:47:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T03:48:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T03:52:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T03:53:00.000000Z,7.4609375,7.4609375,14.0,7.4609375
2015-08-11T03:54:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T03:55:00.000000Z,7.4609375,7.4609375,8.0,7.4609375
2015-08-11T03:56:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T03:57:00.000000Z,7.4609375,7.4609375,6.0,7.4609375
2015-08-11T03:58:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T04:04:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T04:06:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T04:07:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T04:08:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T04:10:00.000000Z,7.4609375,7.4609375,6.0,7.4609375
2015-08-11T04:11:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T04:12:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T04:13:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T04:14:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T04:16:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T04:17:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T04:18:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T04:28:00.000000Z,7.4609375,7.4609375,8.0,7.4609375
2015-08-11T04:29:00.000000Z,7.4609375,7.4609375,6.0,7.4609375
2015-08-11T04:30:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T04:32:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T04:44:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T04:45:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T04:46:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T04:47:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T04:48:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T04:50:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T04:51:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T04:53:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T04:54:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T04:59:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T05:00:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T05:04:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T05:05:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T05:08:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T05:09:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T05:12:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T05:16:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T05:18:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T05:22:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T05:23:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T05:25:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T05:28:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T05:30:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T05:31:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T05:32:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T05:33:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T05:56:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T05:59:00.000000Z,7.4609375,7.4609375,10.0,7.4609375
2015-08-11T06:00:00.000000Z,7.4609375,7.4609375,8.0,7.4609375
2015-08-11T06:01:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T06:02:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T06:03:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T06:04:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T06:09:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T06:10:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T06:12:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T06:13:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T06:14:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T06:15:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T06:16:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T06:19:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T06:20:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T06:22:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T06:23:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T06:24:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T06:25:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T06:26:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T06:27:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T06:28:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T06:30:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T06:31:00.000000Z,7.4609375,7.4609375,10.0,7.4609375
2015-08-11T06:32:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T06:33:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T06:34:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T06:35:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T06:37:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T06:38:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T06:39:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T06:40:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T06:41:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T06:42:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T06:44:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T06:45:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T06:46:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T06:47:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T06:48:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T06:51:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T06:52:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T06:53:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T06:55:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T06:57:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T06:58:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T06:59:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T07:00:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T07:01:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T07:02:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T07:03:00.000000Z,7.4609375,7.4609375,9.0,7.4609375
2015-08-11T07:04:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T07:05:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T07:06:00.000000Z,7.4609375,7.4609375,10.0,7.4609375
2015-08-11T07:07:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T07:08:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T07:09:00.000000Z,7.4609375,7.4609375,32.0,7.4609375
2015-08-11T07:10:00.000000Z,7.4609375,7.4609375,11.0,7.4609375
2015-08-11T07:11:00.000000Z,7.4609375,7.4609375,6.0,7.4609375
2015-08-11T07:12:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T07:13:00.000000Z,7.4609375,7.4609375,8.0,7.4609375
2015-08-11T07:14:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T07:15:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T07:16:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T07:17:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T07:18:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T07:19:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T07:20:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T07:21:00.000000Z,7.4609375,7.4609375,6.0,7.4609375
2015-08-11T07:22:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T07:24:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T07:25:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T07:26:00.000000Z,7.4609375,7.4609375,6.0,7.4609375
2015-08-11T07:27:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T07:28:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T07:29:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T07:30:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T07:31:00.000000Z,7.4609375,7.4609375,6.0,7.4609375
2015-08-11T07:32:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T07:33:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T07:34:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T07:35:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T07:37:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T07:38:00.000000Z,7.4609375,7.4609375,6.0,7.4609375
2015-08-11T07:39:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T07:47:00.000000Z,7.4609375,7.4609375,11.0,7.4609375
2015-08-11T07:48:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T07:49:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T07:50:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T07:52:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T07:53:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T07:54:00.000000Z,7.4609375,7.4609375,11.0,7.4609375
2015-08-11T07:55:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T07:59:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T08:00:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T08:07:00.000000Z,7.4609375,7.4609375,6.0,7.4609375
2015-08-11T08:09:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T08:14:00.000000Z,7.4609375,7.4609375,17.0,7.4609375
2015-08-11T08:15:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T08:17:00.000000Z,7.4609375,7.4609375,18.0,7.4609375
2015-08-11T08:18:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T08:19:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T08:20:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T08:24:00.000000Z,7.4609375,7.4609375,38.0,7.4609375
2015-08-11T08:25:00.000000Z,7.4609375,7.4609375,13.0,7.4609375
2015-08-11T08:26:00.000000Z,7.4609375,7.4609375,18.0,7.4609375
2015-08-11T08:27:00.000000Z,7.4609375,7.4609375,17.0,7.4609375
2015-08-11T08:28:00.000000Z,7.4609375,7.4609375,21.0,7.4609375
2015-08-11T08:29:00.000000Z,7.4609375,7.4609375,13.0,7.4609375
2015-08-11T08:30:00.000000Z,7.4609375,7.4609375,6.0,7.4609375
2015-08-11T08:31:00.000000Z,7.4609375,7.4609375,9.0,7.4609375
2015-08-11T08:33:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T08:34:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T08:36:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T08:37:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T08:38:00.000000Z,7.4609375,7.4609375,17.0,7.4609375
2015-08-11T08:39:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T08:40:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T08:41:00.000000Z,7.4609375,7.4609375,16.0,7.4609375
2015-08-11T08:42:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T08:43:00.000000Z,7.4609375,7.4609375,6.0,7.4609375
2015-08-11T08:44:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T08:45:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T08:46:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T08:47:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T08:48:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T08:50:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T08:52:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T08:53:00.000000Z,7.4609375,7.4609375,10.0,7.4609375
2015-08-11T08:54:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T08:55:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T08:56:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T08:57:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T08:58:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T08:59:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T09:00:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T09:01:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T09:02:00.000000Z,7.4609375,7.4609375,8.0,7.4609375
2015-08-11T09:03:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T09:05:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T09:08:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T09:09:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T09:10:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T09:11:00.000000Z,7.4609375,7.4609375,7.0,7.4609375
2015-08-11T09:12:00.000000Z,7.4609375,7.4609375,9.0,7.4609375
2015-08-11T09:13:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T09:15:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T09:16:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T09:18:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T09:19:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T09:21:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T09:22:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T09:23:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T09:25:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T09:26:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T09:29:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T09:30:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T09:31:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T09:32:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T09:33:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T09:34:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T09:36:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T09:38:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T09:39:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T09:41:00.000000Z,7.4609375,7.4609375,6.0,7.4609375
2015-08-11T09:42:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T09:43:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T09:44:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T09:45:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T09:46:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T09:49:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T09:50:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T09:51:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T09:52:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T09:54:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T09:55:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T09:58:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T09:59:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T10:00:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T10:01:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T10:02:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T10:03:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T10:13:00.000000Z,7.4609375,7.4609375,8.0,7.4609375
2015-08-11T10:14:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T10:16:00.000000Z,7.4609375,7.4609375,31.0,7.4609375
2015-08-11T10:17:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T10:20:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T10:21:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T10:22:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T10:24:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T10:25:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T10:27:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T10:28:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T10:29:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T10:30:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T10:33:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T10:34:00.000000Z,7.4609375,7.4609375,12.0,7.4609375
2015-08-11T10:35:00.000000Z,7.4609375,7.4609375,6.0,7.4609375
2015-08-11T10:36:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T10:41:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T10:43:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T10:44:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T10:46:00.000000Z,7.4609375,7.4609375,6.0,7.4609375
2015-08-11T10:47:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T10:48:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T10:49:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T10:50:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T10:57:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T10:58:00.000000Z,7.4609375,7.4609375,6.0,7.4609375
2015-08-11T10:59:00.000000Z,7.4609375,7.4609375,11.0,7.4609375
2015-08-11T11:00:00.000000Z,7.4609375,7.4609375,8.0,7.4609375
2015-08-11T11:02:00.000000Z,7.4609375,7.4609375,6.0,7.4609375
2015-08-11T11:04:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T11:05:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T11:06:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T11:19:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T11:20:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T11:27:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
2015-08-11T11:28:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T11:29:00.000000Z,7.4609375,7.4609375,6.0,7.4609375
2015-08-11T11:30:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T11:32:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T11:37:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T11:40:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T11:41:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T11:42:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T11:43:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T11:44:00.000000Z,7.4609375,7.4609375,27.0,7.4609375
2015-08-11T11:45:00.000000Z,7.4609375,7.4609375,10.0,7.4609375
2015-08-11T11:46:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T11:48:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T11:49:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T11:50:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T11:52:00.000000Z,7.4609375,7.4609375,6.0,7.4609375
2015-08-11T11:53:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T11:54:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T11:56:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T11:57:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T11:58:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T11:59:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T12:00:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T12:01:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T12:02:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T12:04:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T12:05:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T12:08:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T12:09:00.000000Z,7.4609375,7.4609375,12.0,7.4609375
2015-08-11T12:10:00.000000Z,7.4609375,7.4609375,12.0,7.4609375
2015-08-11T12:11:00.000000Z,7.4609375,7.4609375,25.0,7.4609375
2015-08-11T12:12:00.000000Z,7.4609375,7.4609375,17.0,7.4609375
2015-08-11T12:13:00.000000Z,7.4609375,7.4609375,10.0,7.4609375
2015-08-11T12:14:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T12:15:00.000000Z,7.4609375,7.4609375,7.0,7.4609375
2015-08-11T12:16:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T12:17:00.000000Z,7.4609375,7.4609375,1.0,7.4609375
2015-08-11T12:18:00.000000Z,7.4609375,7.4609375,4.0,7.4609375
2015-08-11T12:19:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T12:20:00.000000Z,7.4609375,7.4609375,6.0,7.4609375
2015-08-11T12:21:00.000000Z,7.4609375,7.4609375,6.0,7.4609375
2015-08-11T12:22:00.000000Z,7.4609375,7.4609375,8.0,7.4609375
2015-08-11T12:23:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T12:24:00.000000Z,7.4609375,7.4609375,2.0,7.4609375
2015-08-11T12:25:00.000000Z,7.4609375,7.4609375,3.0,7.4609375
2015-08-11T12:26:00.000000Z,7.4609375,7.4609375,5.0,7.4609375
