time,BNP.AUDHKD - AUD/HKD_x,closeAsk,closeBid,volume
2006-12-02T22:00:00.000000Z,6.140625,6.140625,6.140625,516.0
2006-12-03T22:00:00.000000Z,6.13671875,6.13671875,6.13671875,11216.0
2006-12-04T22:00:00.000000Z,6.109375,6.11328125,6.109375,11528.0
2006-12-05T22:00:00.000000Z,6.09375,6.09375,6.09375,11752.0
2006-12-06T22:00:00.000000Z,6.1328125,6.1328125,6.1328125,12128.0
2006-12-07T22:00:00.000000Z,6.10546875,6.10546875,6.10546875,14136.0
2006-12-09T22:00:00.000000Z,6.1015625,6.1015625,6.09765625,435.0
2006-12-10T22:00:00.000000Z,6.1015625,6.1015625,6.1015625,11248.0
2006-12-11T22:00:00.000000Z,6.11328125,6.11328125,6.11328125,10672.0
2006-12-12T22:00:00.000000Z,6.1015625,6.10546875,6.1015625,9656.0
2006-12-13T22:00:00.000000Z,6.0859375,6.0859375,6.08203125,13288.0
2006-12-14T22:00:00.000000Z,6.07421875,6.07421875,6.07421875,11496.0
2006-12-16T22:00:00.000000Z,6.07421875,6.07421875,6.07421875,234.0
2006-12-17T22:00:00.000000Z,6.0625,6.0625,6.0625,9848.0
2006-12-18T22:00:00.000000Z,6.09765625,6.09765625,6.09765625,12288.0
2006-12-19T22:00:00.000000Z,6.109375,6.109375,6.109375,11352.0
2006-12-20T22:00:00.000000Z,6.09765625,6.09765625,6.09765625,10824.0
2006-12-21T22:00:00.000000Z,6.09765625,6.09765625,6.09765625,10736.0
2006-12-23T22:00:00.000000Z,6.0546875,6.0546875,6.05078125,1.0
2006-12-24T22:00:00.000000Z,6.109375,6.109375,6.109375,1474.0
2006-12-25T22:00:00.000000Z,6.078125,6.078125,6.078125,6220.0
2006-12-26T22:00:00.000000Z,6.1015625,6.1015625,6.09765625,9576.0
2006-12-27T22:00:00.000000Z,6.1484375,6.1484375,6.1484375,10848.0
2006-12-28T22:00:00.000000Z,6.1328125,6.13671875,6.1328125,9376.0
2006-12-31T22:00:00.000000Z,6.140625,6.140625,6.13671875,57.0
2007-01-01T22:00:00.000000Z,6.1953125,6.1953125,6.19140625,8704.0
2007-01-02T22:00:00.000000Z,6.1640625,6.1640625,6.1640625,11672.0
2007-01-03T22:00:00.000000Z,6.109375,6.109375,6.109375,12064.0
2007-01-04T22:00:00.000000Z,6.06640625,6.06640625,6.06640625,13960.0
2007-01-06T22:00:00.000000Z,6.0703125,6.07421875,6.0703125,82.0
2007-01-07T22:00:00.000000Z,6.08203125,6.08203125,6.08203125,9792.0
2007-01-08T22:00:00.000000Z,6.0859375,6.0859375,6.0859375,10424.0
2007-01-09T22:00:00.000000Z,6.0625,6.0625,6.0625,12136.0
2007-01-10T22:00:00.000000Z,6.08984375,6.08984375,6.08984375,12416.0
2007-01-11T22:00:00.000000Z,6.11328125,6.11328125,6.11328125,10288.0
2007-01-12T22:00:00.000000Z,6.11328125,6.11328125,6.11328125,1.0
2007-01-13T22:00:00.000000Z,6.1171875,6.1171875,6.1171875,149.0
2007-01-14T22:00:00.000000Z,6.11328125,6.11328125,6.11328125,8344.0
2007-01-15T22:00:00.000000Z,6.109375,6.109375,6.109375,11504.0
2007-01-16T22:00:00.000000Z,6.1328125,6.13671875,6.1328125,12128.0
2007-01-17T22:00:00.000000Z,6.1640625,6.16796875,6.1640625,13160.0
2007-01-18T22:00:00.000000Z,6.1640625,6.16796875,6.1640625,11376.0
2007-01-20T22:00:00.000000Z,6.1640625,6.1640625,6.1640625,82.0
2007-01-21T22:00:00.000000Z,6.1484375,6.1484375,6.14453125,10840.0
2007-01-22T22:00:00.000000Z,6.18359375,6.18359375,6.18359375,13152.0
2007-01-23T22:00:00.000000Z,6.09765625,6.09765625,6.09765625,17296.0
2007-01-24T22:00:00.000000Z,6.03515625,6.03515625,6.03515625,14944.0
2007-01-25T22:00:00.000000Z,6.04296875,6.04296875,6.04296875,11088.0
2007-01-27T22:00:00.000000Z,6.04296875,6.04296875,6.04296875,49.0
2007-01-28T22:00:00.000000Z,6.03125,6.03515625,6.03125,11088.0
2007-01-29T22:00:00.000000Z,6.03125,6.03125,6.03125,12368.0
2007-01-30T22:00:00.000000Z,6.06640625,6.06640625,6.06640625,14480.0
2007-01-31T22:00:00.000000Z,6.0390625,6.04296875,6.0390625,12560.0
2007-02-01T22:00:00.000000Z,6.05078125,6.05078125,6.05078125,13176.0
2007-02-02T22:00:00.000000Z,6.05078125,6.05078125,6.05078125,1.0
2007-02-03T22:00:00.000000Z,6.046875,6.046875,6.046875,101.0
2007-02-04T22:00:00.000000Z,6.0546875,6.05859375,6.0546875,10616.0
2007-02-05T22:00:00.000000Z,6.0703125,6.0703125,6.0703125,10512.0
2007-02-06T22:00:00.000000Z,6.0859375,6.0859375,6.08203125,10912.0
2007-02-07T22:00:00.000000Z,6.109375,6.109375,6.10546875,13224.0
2007-02-08T22:00:00.000000Z,6.06640625,6.06640625,6.06640625,11976.0
2007-02-09T22:00:00.000000Z,6.0625,6.06640625,6.0625,6.0
2007-02-10T22:00:00.000000Z,6.0625,6.0625,6.0625,125.0
2007-02-11T22:00:00.000000Z,6.03125,6.03125,6.02734375,11456.0
2007-02-12T22:00:00.000000Z,6.09375,6.09375,6.09375,13232.0
2007-02-13T22:00:00.000000Z,6.125,6.125,6.12109375,14544.0
2007-02-14T22:00:00.000000Z,6.125,6.125,6.125,13200.0
2007-02-15T22:00:00.000000Z,6.1484375,6.1484375,6.1484375,11520.0
2007-02-17T22:00:00.000000Z,6.15625,6.15625,6.15234375,435.0
2007-02-18T22:00:00.000000Z,6.14453125,6.14453125,6.14453125,8856.0
2007-02-19T22:00:00.000000Z,6.14453125,6.14453125,6.14453125,9056.0
2007-02-20T22:00:00.000000Z,6.1875,6.1875,6.1875,12200.0
2007-02-21T22:00:00.000000Z,6.1640625,6.1640625,6.1640625,10904.0
2007-02-22T22:00:00.000000Z,6.18359375,6.18359375,6.18359375,10400.0
2007-02-24T22:00:00.000000Z,6.1796875,6.1796875,6.17578125,77.0
2007-02-25T22:00:00.000000Z,6.19921875,6.19921875,6.19921875,9416.0
2007-02-26T22:00:00.000000Z,6.15625,6.15625,6.15234375,13784.0
2007-02-27T22:00:00.000000Z,6.15625,6.15625,6.15625,14784.0
2007-02-28T22:00:00.000000Z,6.12890625,6.12890625,6.12890625,14608.0
2007-03-01T22:00:00.000000Z,6.11328125,6.11328125,6.11328125,14184.0
2007-03-03T22:00:00.000000Z,6.10546875,6.10546875,6.10546875,145.0
2007-03-04T22:00:00.000000Z,6.01953125,6.01953125,6.01953125,18240.0
2007-03-05T22:00:00.000000Z,6.0546875,6.0546875,6.0546875,14792.0
2007-03-06T22:00:00.000000Z,6.07421875,6.07421875,6.07421875,13472.0
2007-03-07T22:00:00.000000Z,6.0703125,6.07421875,6.0703125,12968.0
2007-03-08T22:00:00.000000Z,6.09375,6.09765625,6.09375,12144.0
2007-03-10T22:00:00.000000Z,6.109375,6.109375,6.10546875,175.0
2007-03-11T21:00:00.000000Z,6.14453125,6.14453125,6.14453125,10272.0
2007-03-12T21:00:00.000000Z,6.109375,6.109375,6.109375,12672.0
2007-03-13T21:00:00.000000Z,6.1484375,6.1484375,6.1484375,12792.0
2007-03-14T21:00:00.000000Z,6.16796875,6.16796875,6.16796875,12488.0
2007-03-15T21:00:00.000000Z,6.21875,6.21875,6.21875,13160.0
2007-03-17T21:00:00.000000Z,6.20703125,6.20703125,6.20703125,317.0
2007-03-18T21:00:00.000000Z,6.25,6.25,6.24609375,11696.0
2007-03-19T21:00:00.000000Z,6.2734375,6.27734375,6.2734375,13792.0
2007-03-20T21:00:00.000000Z,6.30859375,6.30859375,6.30859375,12696.0
2007-03-21T21:00:00.000000Z,6.296875,6.296875,6.296875,13336.0
2007-03-22T21:00:00.000000Z,6.2890625,6.2890625,6.28515625,12888.0
2007-03-24T21:00:00.000000Z,6.29296875,6.29296875,6.29296875,124.0
2007-03-25T21:00:00.000000Z,6.328125,6.328125,6.328125,14640.0
2007-03-26T21:00:00.000000Z,6.31640625,6.31640625,6.31640625,14416.0
2007-03-27T21:00:00.000000Z,6.29296875,6.29296875,6.29296875,16992.0
2007-03-28T21:00:00.000000Z,6.30078125,6.30078125,6.30078125,14240.0
2007-03-29T21:00:00.000000Z,6.31640625,6.31640625,6.31640625,15616.0
2007-03-30T21:00:00.000000Z,6.31640625,6.31640625,6.31640625,1.0
2007-03-31T21:00:00.000000Z,6.328125,6.328125,6.328125,130.0
2007-04-01T21:00:00.000000Z,6.3828125,6.3828125,6.3828125,17392.0
2007-04-02T21:00:00.000000Z,6.35546875,6.35546875,6.35546875,16832.0
2007-04-03T21:00:00.000000Z,6.40234375,6.40234375,6.40234375,15744.0
2007-04-04T21:00:00.000000Z,6.40625,6.40625,6.40625,12552.0
2007-04-05T21:00:00.000000Z,6.3828125,6.3828125,6.37890625,8232.0
2007-04-06T21:00:00.000000Z,6.3828125,6.3828125,6.3828125,1.0
2007-04-07T21:00:00.000000Z,6.3828125,6.3828125,6.3828125,105.0
2007-04-08T21:00:00.000000Z,6.3828125,6.3828125,6.3828125,8568.0
2007-04-09T21:00:00.000000Z,6.4609375,6.4609375,6.45703125,19104.0
2007-04-10T21:00:00.000000Z,6.44140625,6.44140625,6.44140625,12328.0
2007-04-11T21:00:00.000000Z,6.4765625,6.4765625,6.4765625,13280.0
2007-04-12T21:00:00.000000Z,6.51171875,6.51171875,6.51171875,15648.0
2007-04-14T21:00:00.000000Z,6.515625,6.515625,6.51171875,211.0
2007-04-15T21:00:00.000000Z,6.50390625,6.50390625,6.50390625,16448.0
2007-04-16T21:00:00.000000Z,6.5390625,6.5390625,6.5390625,15776.0
2007-04-17T21:00:00.000000Z,6.546875,6.546875,6.546875,13192.0
2007-04-18T21:00:00.000000Z,6.53125,6.53125,6.52734375,17360.0
2007-04-19T21:00:00.000000Z,6.546875,6.546875,6.54296875,12704.0
2007-04-20T21:00:00.000000Z,6.546875,6.546875,6.54296875,1.0
2007-04-21T21:00:00.000000Z,6.546875,6.546875,6.54296875,175.0
2007-04-22T21:00:00.000000Z,6.5,6.50390625,6.5,11128.0
2007-04-23T21:00:00.000000Z,6.46875,6.46875,6.46875,19376.0
2007-04-24T21:00:00.000000Z,6.515625,6.51953125,6.515625,15368.0
2007-04-25T21:00:00.000000Z,6.4609375,6.46484375,6.4609375,14656.0
2007-04-26T21:00:00.000000Z,6.4921875,6.4921875,6.4921875,20624.0
2007-04-27T21:00:00.000000Z,6.4921875,6.4921875,6.4921875,2.0
2007-04-28T21:00:00.000000Z,6.48046875,6.48046875,6.48046875,330.0
2007-04-29T21:00:00.000000Z,6.4921875,6.4921875,6.4921875,16208.0
2007-04-30T21:00:00.000000Z,6.47265625,6.47265625,6.47265625,16832.0
2007-05-01T21:00:00.000000Z,6.453125,6.453125,6.453125,15968.0
2007-05-02T21:00:00.000000Z,6.4453125,6.4453125,6.4453125,15200.0
2007-05-03T21:00:00.000000Z,6.421875,6.42578125,6.421875,18672.0
2007-05-05T21:00:00.000000Z,6.42578125,6.42578125,6.42578125,89.0
2007-05-06T21:00:00.000000Z,6.44921875,6.44921875,6.44921875,10040.0
2007-05-07T21:00:00.000000Z,6.484375,6.484375,6.48046875,17360.0
2007-05-08T21:00:00.000000Z,6.47265625,6.47265625,6.47265625,16720.0
2007-05-09T21:00:00.000000Z,6.46875,6.46875,6.46875,19504.0
2007-05-10T21:00:00.000000Z,6.5,6.50390625,6.5,19200.0
2007-05-12T21:00:00.000000Z,6.50390625,6.50390625,6.50390625,21.0
2007-05-13T21:00:00.000000Z,6.5,6.5,6.5,15192.0
2007-05-14T21:00:00.000000Z,6.515625,6.515625,6.515625,16384.0
2007-05-15T21:00:00.000000Z,6.4453125,6.4453125,6.4453125,19280.0
2007-05-16T21:00:00.000000Z,6.44140625,6.44140625,6.44140625,15696.0
2007-05-17T21:00:00.000000Z,6.43359375,6.43359375,6.43359375,15520.0
2007-05-18T21:00:00.000000Z,6.43359375,6.43359375,6.43359375,1.0
2007-05-19T21:00:00.000000Z,6.4453125,6.4453125,6.4453125,177.0
2007-05-20T21:00:00.000000Z,6.4296875,6.4296875,6.4296875,17008.0
2007-05-21T21:00:00.000000Z,6.40625,6.41015625,6.40625,15584.0
2007-05-22T21:00:00.000000Z,6.4453125,6.4453125,6.4453125,17872.0
2007-05-23T21:00:00.000000Z,6.40625,6.40625,6.40234375,14032.0
2007-05-24T21:00:00.000000Z,6.3984375,6.3984375,6.3984375,17392.0
2007-05-26T21:00:00.000000Z,6.40625,6.40625,6.40625,54.0
2007-05-27T21:00:00.000000Z,6.41015625,6.41015625,6.41015625,6960.0
2007-05-28T21:00:00.000000Z,6.40234375,6.40234375,6.40234375,16656.0
2007-05-29T21:00:00.000000Z,6.4296875,6.4296875,6.4296875,18976.0
2007-05-30T21:00:00.000000Z,6.46484375,6.46484375,6.46484375,18560.0
2007-05-31T21:00:00.000000Z,6.5078125,6.5078125,6.5078125,19936.0
2007-06-02T21:00:00.000000Z,6.50390625,6.50390625,6.50390625,43.0
2007-06-03T21:00:00.000000Z,6.51171875,6.51171875,6.51171875,14008.0
2007-06-04T21:00:00.000000Z,6.5390625,6.5390625,6.5390625,15752.0
2007-06-05T21:00:00.000000Z,6.5703125,6.5703125,6.5703125,14992.0
2007-06-06T21:00:00.000000Z,6.5703125,6.5703125,6.5703125,18960.0
2007-06-07T21:00:00.000000Z,6.6015625,6.6015625,6.6015625,19120.0
2007-06-09T21:00:00.000000Z,6.59765625,6.59765625,6.59765625,145.0
2007-06-10T21:00:00.000000Z,6.59375,6.59375,6.59375,13800.0
2007-06-11T21:00:00.000000Z,6.56640625,6.56640625,6.56640625,13072.0
2007-06-12T21:00:00.000000Z,6.5703125,6.5703125,6.5703125,16944.0
2007-06-13T21:00:00.000000Z,6.53125,6.53515625,6.53125,15912.0
2007-06-14T21:00:00.000000Z,6.58203125,6.58203125,6.58203125,14088.0
2007-06-16T21:00:00.000000Z,6.56640625,6.56640625,6.56640625,219.0
2007-06-17T21:00:00.000000Z,6.5859375,6.5859375,6.5859375,13776.0
2007-06-18T21:00:00.000000Z,6.6171875,6.6171875,6.6171875,13104.0
2007-06-19T21:00:00.000000Z,6.59765625,6.59765625,6.59765625,16184.0
2007-06-20T21:00:00.000000Z,6.62109375,6.62109375,6.62109375,14960.0
2007-06-21T21:00:00.000000Z,6.6171875,6.62109375,6.6171875,16240.0
2007-06-23T21:00:00.000000Z,6.625,6.625,6.625,57.0
2007-06-24T21:00:00.000000Z,6.62109375,6.62109375,6.62109375,11568.0
2007-06-25T21:00:00.000000Z,6.60546875,6.60546875,6.60546875,13896.0
2007-06-26T21:00:00.000000Z,6.5546875,6.5546875,6.5546875,20704.0
2007-06-27T21:00:00.000000Z,6.6171875,6.6171875,6.61328125,15504.0
2007-06-28T21:00:00.000000Z,6.640625,6.640625,6.640625,15408.0
2007-06-29T21:00:00.000000Z,6.640625,6.640625,6.640625,1.0
2007-06-30T21:00:00.000000Z,6.640625,6.640625,6.63671875,221.0
2007-07-01T21:00:00.000000Z,6.7109375,6.7109375,6.7109375,13752.0
2007-07-02T21:00:00.000000Z,6.67578125,6.67578125,6.67578125,14064.0
2007-07-03T21:00:00.000000Z,6.703125,6.703125,6.69921875,9808.0
2007-07-04T21:00:00.000000Z,6.69140625,6.69140625,6.69140625,13552.0
2007-07-05T21:00:00.000000Z,6.70703125,6.70703125,6.70703125,12096.0
2007-07-07T21:00:00.000000Z,6.70703125,6.70703125,6.70703125,260.0
2007-07-08T21:00:00.000000Z,6.71875,6.72265625,6.71875,11096.0
2007-07-09T21:00:00.000000Z,6.73828125,6.73828125,6.73828125,14448.0
2007-07-10T21:00:00.000000Z,6.7421875,6.74609375,6.7421875,15064.0
2007-07-11T21:00:00.000000Z,6.7734375,6.7734375,6.76953125,13536.0
2007-07-12T21:00:00.000000Z,6.8125,6.8125,6.8125,13024.0
2007-07-13T21:00:00.000000Z,6.8125,6.8125,6.8125,1.0
2007-07-14T21:00:00.000000Z,6.8125,6.8125,6.80859375,203.0
2007-07-15T21:00:00.000000Z,6.8203125,6.8203125,6.81640625,12312.0
2007-07-16T21:00:00.000000Z,6.82421875,6.82421875,6.82421875,11352.0
2007-07-17T21:00:00.000000Z,6.86328125,6.86328125,6.86328125,13032.0
2007-07-18T21:00:00.000000Z,6.8828125,6.8828125,6.8828125,13048.0
2007-07-19T21:00:00.000000Z,6.8828125,6.8828125,6.8828125,14568.0
2007-07-21T21:00:00.000000Z,6.87890625,6.87890625,6.87890625,100.0
2007-07-22T21:00:00.000000Z,6.91015625,6.91015625,6.91015625,10624.0
2007-07-23T21:00:00.000000Z,6.8984375,6.8984375,6.8984375,13280.0
2007-07-24T21:00:00.000000Z,6.9140625,6.9140625,6.91015625,16960.0
2007-07-25T21:00:00.000000Z,6.81640625,6.81640625,6.81640625,18656.0
2007-07-26T21:00:00.000000Z,6.6640625,6.66796875,6.6640625,28928.0
2007-07-28T21:00:00.000000Z,6.65625,6.65625,6.65625,348.0
2007-07-29T21:00:00.000000Z,6.703125,6.703125,6.69921875,22112.0
2007-07-30T21:00:00.000000Z,6.6640625,6.6640625,6.6640625,19584.0
2007-07-31T21:00:00.000000Z,6.703125,6.703125,6.69921875,21840.0
2007-08-01T21:00:00.000000Z,6.71875,6.72265625,6.71875,20304.0
2007-08-02T21:00:00.000000Z,6.69140625,6.69140625,6.69140625,17136.0
2007-08-04T21:00:00.000000Z,6.6796875,6.6796875,6.6796875,390.0
2007-08-05T21:00:00.000000Z,6.71875,6.72265625,6.71875,14920.0
2007-08-06T21:00:00.000000Z,6.69140625,6.69140625,6.69140625,16752.0
2007-08-07T21:00:00.000000Z,6.75,6.75,6.75,16032.0
2007-08-08T21:00:00.000000Z,6.6484375,6.6484375,6.6484375,19936.0
2007-08-09T21:00:00.000000Z,6.60546875,6.60546875,6.60546875,20528.0
2007-08-10T21:00:00.000000Z,6.60546875,6.60546875,6.60546875,10.0
2007-08-11T21:00:00.000000Z,6.609375,6.609375,6.609375,271.0
2007-08-12T21:00:00.000000Z,6.58984375,6.58984375,6.58984375,18112.0
2007-08-13T21:00:00.000000Z,6.52734375,6.52734375,6.52734375,21472.0
2007-08-14T21:00:00.000000Z,6.4140625,6.41796875,6.4140625,25504.0
2007-08-15T21:00:00.000000Z,6.1875,6.1875,6.18359375,37472.0
2007-08-16T21:00:00.000000Z,6.234375,6.234375,6.23046875,32528.0
2007-08-18T21:00:00.000000Z,6.2265625,6.2265625,6.2265625,329.0
2007-08-19T21:00:00.000000Z,6.30078125,6.30078125,6.30078125,23072.0
2007-08-20T21:00:00.000000Z,6.2578125,6.2578125,6.2578125,23456.0
2007-08-21T21:00:00.000000Z,6.296875,6.30078125,6.296875,20672.0
2007-08-22T21:00:00.000000Z,6.41015625,6.41015625,6.41015625,24752.0
2007-08-23T21:00:00.000000Z,6.453125,6.453125,6.453125,23760.0
2007-08-25T21:00:00.000000Z,6.46484375,6.46484375,6.46484375,182.0
2007-08-26T21:00:00.000000Z,6.4609375,6.4609375,6.4609375,14504.0
2007-08-27T21:00:00.000000Z,6.359375,6.36328125,6.359375,21440.0
2007-08-28T21:00:00.000000Z,6.41015625,6.41015625,6.41015625,19648.0
2007-08-29T21:00:00.000000Z,6.359375,6.359375,6.359375,20368.0
2007-08-30T21:00:00.000000Z,6.3828125,6.3828125,6.37890625,20560.0
2007-09-01T21:00:00.000000Z,6.36328125,6.36328125,6.36328125,295.0
2007-09-02T21:00:00.000000Z,6.4140625,6.4140625,6.4140625,11880.0
2007-09-03T21:00:00.000000Z,6.42578125,6.42578125,6.42578125,18576.0
2007-09-04T21:00:00.000000Z,6.40234375,6.40234375,6.40234375,21360.0
2007-09-05T21:00:00.000000Z,6.4609375,6.4609375,6.4609375,19328.0
2007-09-06T21:00:00.000000Z,6.4375,6.4375,6.43359375,17280.0
2007-09-08T21:00:00.000000Z,6.4296875,6.43359375,6.4296875,189.0
2007-09-09T21:00:00.000000Z,6.42578125,6.42578125,6.42578125,18128.0
2007-09-10T21:00:00.000000Z,6.5,6.5,6.5,18560.0
2007-09-11T21:00:00.000000Z,6.5546875,6.5546875,6.5546875,19584.0
2007-09-12T21:00:00.000000Z,6.53125,6.53125,6.53125,22144.0
2007-09-13T21:00:00.000000Z,6.55859375,6.55859375,6.55859375,19600.0
2007-09-15T21:00:00.000000Z,6.55859375,6.55859375,6.55859375,79.0
2007-09-16T21:00:00.000000Z,6.4921875,6.4921875,6.4921875,17968.0
2007-09-17T21:00:00.000000Z,6.640625,6.640625,6.640625,21904.0
2007-09-18T21:00:00.000000Z,6.6640625,6.66796875,6.6640625,23136.0
2007-09-19T21:00:00.000000Z,6.71484375,6.71484375,6.71484375,20704.0
2007-09-20T21:00:00.000000Z,6.74609375,6.74609375,6.74609375,18816.0
2007-09-22T21:00:00.000000Z,6.74609375,6.74609375,6.74609375,150.0
2007-09-23T21:00:00.000000Z,6.74609375,6.74609375,6.74609375,14904.0
2007-09-24T21:00:00.000000Z,6.78515625,6.78515625,6.78515625,19168.0
2007-09-25T21:00:00.000000Z,6.8046875,6.8046875,6.8046875,16360.0
2007-09-26T21:00:00.000000Z,6.828125,6.83203125,6.828125,19824.0
2007-09-27T21:00:00.000000Z,6.90234375,6.90234375,6.90234375,18080.0
2007-09-29T21:00:00.000000Z,6.90625,6.90625,6.90625,321.0
2007-09-30T21:00:00.000000Z,6.94921875,6.94921875,6.94921875,15456.0
2007-10-01T21:00:00.000000Z,6.859375,6.859375,6.859375,21168.0
2007-10-02T21:00:00.000000Z,6.8515625,6.8515625,6.8515625,20784.0
2007-10-03T21:00:00.000000Z,6.890625,6.890625,6.890625,18272.0
2007-10-04T21:00:00.000000Z,6.9609375,6.9609375,6.9609375,18208.0
2007-10-06T21:00:00.000000Z,6.9765625,6.9765625,6.9765625,464.0
2007-10-07T21:00:00.000000Z,6.93359375,6.93359375,6.93359375,15744.0
2007-10-08T21:00:00.000000Z,6.98828125,6.98828125,6.98828125,19424.0
2007-10-09T21:00:00.000000Z,6.96484375,6.96484375,6.96484375,16480.0
2007-10-10T21:00:00.000000Z,6.984375,6.984375,6.984375,21072.0
2007-10-11T21:00:00.000000Z,7.015625,7.015625,7.015625,20256.0
2007-10-12T21:00:00.000000Z,7.015625,7.015625,7.015625,8.0
2007-10-13T21:00:00.000000Z,7.01953125,7.01953125,7.01953125,350.0
2007-10-14T21:00:00.000000Z,6.96875,6.96875,6.96875,18368.0
2007-10-15T21:00:00.000000Z,6.890625,6.890625,6.890625,25696.0
2007-10-16T21:00:00.000000Z,6.91015625,6.91015625,6.91015625,29248.0
2007-10-17T21:00:00.000000Z,6.9453125,6.94921875,6.9453125,24352.0
2007-10-18T21:00:00.000000Z,6.8984375,6.90234375,6.8984375,20720.0
2007-10-20T21:00:00.000000Z,6.90625,6.91015625,6.90625,4.0
2007-10-21T21:00:00.000000Z,6.8671875,6.87109375,6.8671875,27488.0
2007-10-22T21:00:00.000000Z,6.96484375,6.96484375,6.96484375,24320.0
2007-10-23T21:00:00.000000Z,7.0,7.0,7.0,27360.0
2007-10-24T21:00:00.000000Z,7.04296875,7.04296875,7.04296875,24160.0
2007-10-25T21:00:00.000000Z,7.1171875,7.1171875,7.1171875,18880.0
2007-10-27T21:00:00.000000Z,7.125,7.125,7.125,458.0
2007-10-28T21:00:00.000000Z,7.140625,7.140625,7.140625,19856.0
2007-10-29T21:00:00.000000Z,7.12109375,7.12109375,7.12109375,32192.0
2007-10-30T21:00:00.000000Z,7.23828125,7.23828125,7.23828125,33600.0
2007-10-31T21:00:00.000000Z,7.078125,7.078125,7.07421875,36000.0
2007-11-01T21:00:00.000000Z,7.1640625,7.1640625,7.16015625,42624.0
2007-11-03T21:00:00.000000Z,7.1484375,7.1484375,7.14453125,364.0
2007-11-04T22:00:00.000000Z,7.1484375,7.1484375,7.1484375,35392.0
2007-11-05T22:00:00.000000Z,7.2109375,7.2109375,7.2109375,27920.0
2007-11-06T22:00:00.000000Z,7.20703125,7.20703125,7.20703125,36512.0
2007-11-07T22:00:00.000000Z,7.203125,7.203125,7.203125,34912.0
2007-11-08T22:00:00.000000Z,7.09375,7.09375,7.09375,36896.0
2007-11-10T22:00:00.000000Z,7.046875,7.05078125,7.046875,1279.0
2007-11-11T22:00:00.000000Z,6.828125,6.828125,6.828125,33024.0
2007-11-12T22:00:00.000000Z,6.96875,6.97265625,6.96875,38368.0
2007-11-13T22:00:00.000000Z,6.97265625,6.97265625,6.97265625,40928.0
2007-11-14T22:00:00.000000Z,6.89453125,6.89453125,6.89453125,37920.0
2007-11-15T22:00:00.000000Z,6.953125,6.953125,6.94921875,31296.0
2007-11-16T22:00:00.000000Z,6.953125,6.953125,6.94921875,16.0
2007-11-17T22:00:00.000000Z,6.9765625,6.9765625,6.9765625,691.0
2007-11-18T22:00:00.000000Z,6.875,6.875,6.875,26832.0
2007-11-19T22:00:00.000000Z,6.94921875,6.94921875,6.94921875,36736.0
2007-11-20T22:00:00.000000Z,6.7734375,6.77734375,6.7734375,35840.0
2007-11-21T22:00:00.000000Z,6.78125,6.78125,6.78125,17648.0
2007-11-22T22:00:00.000000Z,6.828125,6.828125,6.82421875,21008.0
2007-11-24T22:00:00.000000Z,6.84765625,6.84765625,6.84765625,1288.0
2007-11-25T22:00:00.000000Z,6.76953125,6.76953125,6.76953125,28336.0
2007-11-26T22:00:00.000000Z,6.828125,6.83203125,6.828125,36128.0
2007-11-27T22:00:00.000000Z,6.92578125,6.92578125,6.92578125,31792.0
2007-11-28T22:00:00.000000Z,6.86328125,6.86328125,6.86328125,33792.0
2007-11-29T22:00:00.000000Z,6.88671875,6.88671875,6.88671875,31296.0
2007-11-30T22:00:00.000000Z,6.88671875,6.88671875,6.88671875,2.0
2007-12-01T22:00:00.000000Z,6.875,6.875,6.875,378.0
2007-12-02T22:00:00.000000Z,6.859375,6.859375,6.859375,26016.0
2007-12-03T22:00:00.000000Z,6.8046875,6.8046875,6.8046875,30464.0
2007-12-04T22:00:00.000000Z,6.78125,6.78515625,6.78125,26592.0
2007-12-05T22:00:00.000000Z,6.84765625,6.84765625,6.84765625,21600.0
2007-12-06T22:00:00.000000Z,6.828125,6.828125,6.828125,24880.0
2007-12-08T22:00:00.000000Z,6.8125,6.8125,6.8125,600.0
2007-12-09T22:00:00.000000Z,6.8984375,6.8984375,6.8984375,22528.0
2007-12-10T22:00:00.000000Z,6.8125,6.8125,6.8125,24848.0
2007-12-11T22:00:00.000000Z,6.88671875,6.88671875,6.88671875,25008.0
2007-12-12T22:00:00.000000Z,6.828125,6.83203125,6.828125,24624.0
2007-12-13T22:00:00.000000Z,6.7109375,6.7109375,6.7109375,30912.0
2007-12-14T22:00:00.000000Z,6.7109375,6.7109375,6.7109375,1.0
2007-12-15T22:00:00.000000Z,6.7265625,6.7265625,6.7265625,542.0
2007-12-16T22:00:00.000000Z,6.68359375,6.68359375,6.68359375,27296.0
2007-12-17T22:00:00.000000Z,6.7109375,6.7109375,6.7109375,26064.0
2007-12-18T22:00:00.000000Z,6.69921875,6.69921875,6.69921875,23776.0
2007-12-19T22:00:00.000000Z,6.703125,6.703125,6.703125,21024.0
2007-12-20T22:00:00.000000Z,6.765625,6.765625,6.765625,22016.0
2007-12-22T22:00:00.000000Z,6.7734375,6.7734375,6.7734375,112.0
2007-12-23T22:00:00.000000Z,6.8046875,6.8046875,6.8046875,10160.0
2007-12-24T22:00:00.000000Z,6.796875,6.796875,6.79296875,609.0
2007-12-25T22:00:00.000000Z,6.82421875,6.82421875,6.82421875,8096.0
2007-12-26T22:00:00.000000Z,6.8515625,6.8515625,6.84765625,20208.0
2007-12-27T22:00:00.000000Z,6.8359375,6.8359375,6.8359375,20096.0
