time,closeAsk,closeBid,volume,BNP.USDSGD - USD/SGD_x
2015-08-14T09:33:00.000000Z,1.404296875,1.4033203125,117.0,1.404296875
2015-08-14T09:34:00.000000Z,1.404296875,1.4033203125,71.0,1.404296875
2015-08-14T09:35:00.000000Z,1.404296875,1.4033203125,32.0,1.404296875
2015-08-14T09:36:00.000000Z,1.404296875,1.4033203125,58.0,1.404296875
2015-08-14T09:37:00.000000Z,1.4033203125,1.4033203125,73.0,1.4033203125
2015-08-14T09:38:00.000000Z,1.4033203125,1.4033203125,53.0,1.4033203125
2015-08-14T09:39:00.000000Z,1.4033203125,1.4033203125,48.0,1.4033203125
2015-08-14T09:40:00.000000Z,1.4033203125,1.4033203125,31.0,1.4033203125
2015-08-14T09:41:00.000000Z,1.4033203125,1.4033203125,20.0,1.4033203125
2015-08-14T09:42:00.000000Z,1.4033203125,1.4033203125,57.0,1.4033203125
2015-08-14T09:43:00.000000Z,1.4033203125,1.4033203125,40.0,1.4033203125
2015-08-14T09:44:00.000000Z,1.4033203125,1.4033203125,49.0,1.4033203125
2015-08-14T09:45:00.000000Z,1.4033203125,1.4033203125,46.0,1.4033203125
2015-08-14T09:46:00.000000Z,1.4033203125,1.4033203125,57.0,1.4033203125
2015-08-14T09:47:00.000000Z,1.4033203125,1.40234375,78.0,1.40234375
2015-08-14T09:48:00.000000Z,1.4033203125,1.40234375,31.0,1.40234375
2015-08-14T09:49:00.000000Z,1.4033203125,1.40234375,49.0,1.40234375
2015-08-14T09:50:00.000000Z,1.4033203125,1.4033203125,71.0,1.4033203125
2015-08-14T09:51:00.000000Z,1.4033203125,1.40234375,52.0,1.40234375
2015-08-14T09:52:00.000000Z,1.4033203125,1.40234375,47.0,1.40234375
2015-08-14T09:53:00.000000Z,1.4033203125,1.40234375,37.0,1.40234375
2015-08-14T09:54:00.000000Z,1.4033203125,1.4033203125,47.0,1.4033203125
2015-08-14T09:55:00.000000Z,1.4033203125,1.40234375,37.0,1.40234375
2015-08-14T09:56:00.000000Z,1.4033203125,1.40234375,33.0,1.40234375
2015-08-14T09:57:00.000000Z,1.4033203125,1.40234375,50.0,1.40234375
2015-08-14T09:58:00.000000Z,1.40234375,1.40234375,61.0,1.40234375
2015-08-14T09:59:00.000000Z,1.40234375,1.40234375,42.0,1.40234375
2015-08-14T10:00:00.000000Z,1.40234375,1.40234375,14.0,1.40234375
2015-08-14T10:01:00.000000Z,1.4033203125,1.40234375,51.0,1.40234375
2015-08-14T10:02:00.000000Z,1.4033203125,1.40234375,35.0,1.40234375
2015-08-14T10:03:00.000000Z,1.4033203125,1.40234375,22.0,1.40234375
2015-08-14T10:04:00.000000Z,1.4033203125,1.40234375,42.0,1.40234375
2015-08-14T10:05:00.000000Z,1.4033203125,1.40234375,39.0,1.40234375
2015-08-14T10:06:00.000000Z,1.4033203125,1.40234375,62.0,1.40234375
2015-08-14T10:07:00.000000Z,1.4033203125,1.40234375,29.0,1.40234375
2015-08-14T10:08:00.000000Z,1.4033203125,1.40234375,20.0,1.40234375
2015-08-14T10:09:00.000000Z,1.4033203125,1.40234375,47.0,1.40234375
