time,closeAsk,closeBid,volume,BNP.USDHUF - USD/HUF_x
2015-08-06T21:42:00.000000Z,285.25,284.5,1.0,284.875
2015-08-06T21:43:00.000000Z,285.25,284.5,5.0,284.875
2015-08-06T21:44:00.000000Z,285.25,284.5,2.0,284.875
2015-08-06T21:45:00.000000Z,285.25,284.5,2.0,284.875
2015-08-06T21:46:00.000000Z,285.25,284.5,2.0,284.875
2015-08-06T21:47:00.000000Z,285.25,284.5,29.0,284.875
2015-08-06T21:48:00.000000Z,285.25,284.5,20.0,284.875
2015-08-06T21:49:00.000000Z,285.25,284.5,13.0,284.875
2015-08-06T21:50:00.000000Z,285.0,284.5,19.0,284.75
2015-08-06T21:51:00.000000Z,285.0,284.5,18.0,284.75
2015-08-06T21:52:00.000000Z,285.0,284.5,11.0,284.75
2015-08-06T21:53:00.000000Z,285.0,284.5,5.0,284.75
2015-08-06T21:54:00.000000Z,285.0,284.5,2.0,284.75
2015-08-06T21:55:00.000000Z,285.0,284.5,12.0,284.75
2015-08-06T21:56:00.000000Z,285.0,284.5,12.0,284.75
2015-08-06T21:58:00.000000Z,285.0,284.5,3.0,284.75
2015-08-06T21:59:00.000000Z,285.0,284.5,20.0,284.75
2015-08-06T22:00:00.000000Z,285.0,284.5,83.0,284.75
2015-08-06T22:01:00.000000Z,285.0,284.5,50.0,284.75
2015-08-06T22:02:00.000000Z,285.0,284.25,46.0,284.625
2015-08-06T22:03:00.000000Z,285.0,284.25,63.0,284.625
2015-08-06T22:04:00.000000Z,285.0,284.25,7.0,284.625
2015-08-06T22:05:00.000000Z,285.0,284.5,6.0,284.75
2015-08-06T22:06:00.000000Z,285.0,284.5,3.0,284.75
2015-08-06T22:07:00.000000Z,285.0,284.5,5.0,284.75
2015-08-06T22:08:00.000000Z,285.0,284.5,11.0,284.75
2015-08-06T22:09:00.000000Z,285.0,284.5,13.0,284.75
2015-08-06T22:10:00.000000Z,285.0,284.5,21.0,284.75
2015-08-06T22:11:00.000000Z,285.0,284.5,13.0,284.75
2015-08-06T22:12:00.000000Z,285.0,284.5,10.0,284.75
2015-08-06T22:13:00.000000Z,285.0,284.5,10.0,284.75
2015-08-06T22:14:00.000000Z,285.0,284.5,4.0,284.75
2015-08-06T22:15:00.000000Z,285.0,284.5,4.0,284.75
2015-08-06T22:16:00.000000Z,285.0,284.5,6.0,284.75
2015-08-06T22:17:00.000000Z,285.0,284.5,5.0,284.75
2015-08-06T22:18:00.000000Z,285.0,284.5,5.0,284.75
2015-08-06T22:19:00.000000Z,285.0,284.5,1.0,284.75
2015-08-06T22:20:00.000000Z,285.0,284.5,3.0,284.75
2015-08-06T22:21:00.000000Z,285.0,284.5,1.0,284.75
2015-08-06T22:25:00.000000Z,285.0,284.5,4.0,284.75
2015-08-06T22:26:00.000000Z,285.0,284.5,3.0,284.75
2015-08-06T22:27:00.000000Z,285.0,284.5,3.0,284.75
2015-08-06T22:28:00.000000Z,285.0,284.5,1.0,284.75
2015-08-06T22:31:00.000000Z,285.0,284.5,3.0,284.75
2015-08-06T22:32:00.000000Z,285.0,284.5,9.0,284.75
2015-08-06T22:34:00.000000Z,285.0,284.5,1.0,284.75
2015-08-06T22:35:00.000000Z,285.0,284.5,4.0,284.75
2015-08-06T22:36:00.000000Z,285.0,284.5,5.0,284.75
2015-08-06T22:37:00.000000Z,285.0,284.5,5.0,284.75
2015-08-06T22:39:00.000000Z,285.0,284.5,1.0,284.75
2015-08-06T22:40:00.000000Z,285.0,284.5,1.0,284.75
2015-08-06T22:41:00.000000Z,285.0,284.5,1.0,284.75
2015-08-06T22:42:00.000000Z,285.0,284.5,1.0,284.75
2015-08-06T22:43:00.000000Z,285.0,284.5,1.0,284.75
2015-08-06T22:44:00.000000Z,285.0,284.5,5.0,284.75
2015-08-06T22:45:00.000000Z,285.0,284.5,6.0,284.75
2015-08-06T22:47:00.000000Z,285.0,284.5,9.0,284.75
2015-08-06T22:51:00.000000Z,285.0,284.5,3.0,284.75
2015-08-06T22:52:00.000000Z,285.0,284.5,1.0,284.75
2015-08-06T22:53:00.000000Z,285.0,284.5,2.0,284.75
2015-08-06T22:54:00.000000Z,285.0,284.5,6.0,284.75
2015-08-06T22:57:00.000000Z,285.0,284.5,7.0,284.75
2015-08-06T22:58:00.000000Z,285.0,284.5,4.0,284.75
2015-08-06T22:59:00.000000Z,285.0,284.5,3.0,284.75
2015-08-06T23:00:00.000000Z,285.25,284.5,27.0,284.875
2015-08-06T23:01:00.000000Z,285.25,284.5,6.0,284.875
2015-08-06T23:02:00.000000Z,285.25,284.5,1.0,284.875
2015-08-06T23:03:00.000000Z,285.25,284.25,2.0,284.75
2015-08-06T23:04:00.000000Z,285.25,284.5,9.0,284.875
2015-08-06T23:05:00.000000Z,285.25,284.5,6.0,284.875
2015-08-06T23:06:00.000000Z,285.25,284.5,3.0,284.875
2015-08-06T23:07:00.000000Z,285.25,284.5,1.0,284.875
2015-08-06T23:08:00.000000Z,285.25,284.5,2.0,284.875
2015-08-06T23:09:00.000000Z,285.25,284.5,2.0,284.875
2015-08-06T23:10:00.000000Z,285.25,284.5,9.0,284.875
2015-08-06T23:11:00.000000Z,285.25,284.5,3.0,284.875
2015-08-06T23:13:00.000000Z,285.25,284.5,9.0,284.875
2015-08-06T23:14:00.000000Z,285.25,284.5,21.0,284.875
2015-08-06T23:15:00.000000Z,285.0,284.5,9.0,284.75
2015-08-06T23:16:00.000000Z,285.0,284.5,1.0,284.75
2015-08-06T23:17:00.000000Z,285.0,284.25,11.0,284.625
2015-08-06T23:18:00.000000Z,285.0,284.25,2.0,284.625
2015-08-06T23:19:00.000000Z,285.0,284.25,1.0,284.625
2015-08-06T23:20:00.000000Z,285.0,284.25,2.0,284.625
2015-08-06T23:24:00.000000Z,285.0,284.25,4.0,284.625
2015-08-06T23:25:00.000000Z,285.0,284.25,5.0,284.625
2015-08-06T23:26:00.000000Z,285.0,284.5,2.0,284.75
2015-08-06T23:27:00.000000Z,285.0,284.5,2.0,284.75
2015-08-06T23:28:00.000000Z,285.0,284.5,1.0,284.75
2015-08-06T23:29:00.000000Z,285.25,284.5,3.0,284.875
2015-08-06T23:30:00.000000Z,285.0,284.5,6.0,284.75
2015-08-06T23:31:00.000000Z,285.25,284.5,1.0,284.875
2015-08-06T23:32:00.000000Z,285.25,284.5,2.0,284.875
2015-08-06T23:33:00.000000Z,285.25,284.5,4.0,284.875
2015-08-06T23:34:00.000000Z,285.25,284.5,1.0,284.875
2015-08-06T23:35:00.000000Z,285.0,284.5,3.0,284.75
2015-08-06T23:36:00.000000Z,285.25,284.5,17.0,284.875
2015-08-06T23:37:00.000000Z,285.25,284.5,15.0,284.875
2015-08-06T23:38:00.000000Z,285.25,284.5,25.0,284.875
2015-08-06T23:39:00.000000Z,285.25,284.5,20.0,284.875
2015-08-06T23:40:00.000000Z,285.25,284.5,8.0,284.875
2015-08-06T23:41:00.000000Z,285.25,284.5,14.0,284.875
2015-08-06T23:42:00.000000Z,285.25,284.5,2.0,284.875
2015-08-06T23:43:00.000000Z,285.25,284.5,1.0,284.875
2015-08-06T23:44:00.000000Z,285.25,284.5,3.0,284.875
2015-08-06T23:46:00.000000Z,285.25,284.5,6.0,284.875
2015-08-06T23:47:00.000000Z,285.25,284.5,3.0,284.875
2015-08-06T23:48:00.000000Z,285.25,284.5,14.0,284.875
2015-08-06T23:49:00.000000Z,285.25,284.5,17.0,284.875
2015-08-06T23:50:00.000000Z,285.25,284.5,11.0,284.875
2015-08-06T23:51:00.000000Z,285.25,284.5,6.0,284.875
2015-08-06T23:53:00.000000Z,285.25,284.5,10.0,284.875
2015-08-06T23:55:00.000000Z,285.25,284.5,1.0,284.875
2015-08-06T23:56:00.000000Z,285.25,284.5,16.0,284.875
2015-08-06T23:57:00.000000Z,285.25,284.5,1.0,284.875
2015-08-06T23:58:00.000000Z,285.25,284.5,26.0,284.875
2015-08-06T23:59:00.000000Z,285.25,284.5,28.0,284.875
2015-08-07T00:00:00.000000Z,285.25,284.5,41.0,284.875
2015-08-07T00:01:00.000000Z,285.25,284.5,26.0,284.875
2015-08-07T00:02:00.000000Z,285.25,284.5,37.0,284.875
2015-08-07T00:03:00.000000Z,285.25,284.5,32.0,284.875
2015-08-07T00:04:00.000000Z,285.25,284.5,14.0,284.875
2015-08-07T00:05:00.000000Z,285.0,284.5,33.0,284.75
2015-08-07T00:06:00.000000Z,285.25,284.5,22.0,284.875
2015-08-07T00:07:00.000000Z,285.25,284.5,3.0,284.875
2015-08-07T00:08:00.000000Z,285.25,284.5,7.0,284.875
2015-08-07T00:09:00.000000Z,285.25,284.5,2.0,284.875
2015-08-07T00:10:00.000000Z,285.25,284.5,4.0,284.875
2015-08-07T00:11:00.000000Z,285.25,284.5,11.0,284.875
2015-08-07T00:12:00.000000Z,285.25,284.5,1.0,284.875
2015-08-07T00:13:00.000000Z,285.25,284.5,42.0,284.875
2015-08-07T00:14:00.000000Z,285.0,284.5,26.0,284.75
2015-08-07T00:15:00.000000Z,285.0,284.5,3.0,284.75
2015-08-07T00:16:00.000000Z,285.0,284.5,1.0,284.75
2015-08-07T00:17:00.000000Z,285.0,284.5,4.0,284.75
2015-08-07T00:18:00.000000Z,285.0,284.5,3.0,284.75
2015-08-07T00:19:00.000000Z,285.0,284.5,8.0,284.75
2015-08-07T00:20:00.000000Z,285.0,284.5,10.0,284.75
2015-08-07T00:21:00.000000Z,285.0,284.5,11.0,284.75
2015-08-07T00:22:00.000000Z,285.0,284.5,19.0,284.75
2015-08-07T00:23:00.000000Z,285.0,284.5,6.0,284.75
2015-08-07T00:24:00.000000Z,285.0,284.5,13.0,284.75
2015-08-07T00:25:00.000000Z,285.0,284.25,21.0,284.625
2015-08-07T00:26:00.000000Z,285.0,284.25,5.0,284.625
2015-08-07T00:27:00.000000Z,285.0,284.25,5.0,284.625
2015-08-07T00:28:00.000000Z,285.0,284.25,17.0,284.625
2015-08-07T00:29:00.000000Z,285.0,284.25,1.0,284.625
2015-08-07T00:30:00.000000Z,285.0,284.25,2.0,284.625
2015-08-07T00:31:00.000000Z,285.0,284.5,17.0,284.75
2015-08-07T00:32:00.000000Z,285.0,284.5,4.0,284.75
2015-08-07T00:34:00.000000Z,285.0,284.5,3.0,284.75
2015-08-07T00:35:00.000000Z,285.0,284.5,2.0,284.75
2015-08-07T00:36:00.000000Z,285.0,284.5,2.0,284.75
2015-08-07T00:37:00.000000Z,285.0,284.25,4.0,284.625
2015-08-07T00:38:00.000000Z,285.0,284.25,14.0,284.625
2015-08-07T00:39:00.000000Z,285.0,284.5,20.0,284.75
2015-08-07T00:40:00.000000Z,285.0,284.5,13.0,284.75
2015-08-07T00:41:00.000000Z,285.0,284.5,4.0,284.75
2015-08-07T00:42:00.000000Z,285.0,284.5,7.0,284.75
2015-08-07T00:43:00.000000Z,285.0,284.5,1.0,284.75
2015-08-07T00:44:00.000000Z,285.0,284.5,17.0,284.75
2015-08-07T00:45:00.000000Z,285.0,284.5,10.0,284.75
2015-08-07T00:46:00.000000Z,285.0,284.5,2.0,284.75
2015-08-07T00:47:00.000000Z,285.0,284.5,3.0,284.75
2015-08-07T00:48:00.000000Z,285.0,284.5,21.0,284.75
2015-08-07T00:49:00.000000Z,285.0,284.5,24.0,284.75
2015-08-07T00:50:00.000000Z,285.0,284.5,10.0,284.75
2015-08-07T00:51:00.000000Z,285.0,284.5,9.0,284.75
2015-08-07T00:52:00.000000Z,285.0,284.5,31.0,284.75
2015-08-07T00:53:00.000000Z,285.0,284.5,9.0,284.75
2015-08-07T00:54:00.000000Z,285.0,284.5,33.0,284.75
2015-08-07T00:55:00.000000Z,285.0,284.5,40.0,284.75
2015-08-07T00:56:00.000000Z,285.0,284.5,14.0,284.75
2015-08-07T00:57:00.000000Z,285.0,284.5,25.0,284.75
2015-08-07T00:58:00.000000Z,285.0,284.5,28.0,284.75
2015-08-07T00:59:00.000000Z,285.0,284.5,24.0,284.75
2015-08-07T01:00:00.000000Z,285.0,284.5,36.0,284.75
2015-08-07T01:01:00.000000Z,285.0,284.5,19.0,284.75
2015-08-07T01:02:00.000000Z,285.0,284.5,13.0,284.75
2015-08-07T01:03:00.000000Z,285.0,284.5,3.0,284.75
2015-08-07T01:04:00.000000Z,285.0,284.5,17.0,284.75
2015-08-07T01:05:00.000000Z,285.0,284.5,26.0,284.75
2015-08-07T01:06:00.000000Z,285.0,284.5,24.0,284.75
2015-08-07T01:07:00.000000Z,285.0,284.5,9.0,284.75
2015-08-07T01:08:00.000000Z,285.0,284.5,16.0,284.75
2015-08-07T01:09:00.000000Z,285.0,284.5,16.0,284.75
2015-08-07T01:10:00.000000Z,285.0,284.5,18.0,284.75
2015-08-07T01:11:00.000000Z,285.0,284.5,12.0,284.75
2015-08-07T01:12:00.000000Z,285.0,284.5,3.0,284.75
2015-08-07T01:16:00.000000Z,285.0,284.5,6.0,284.75
2015-08-07T01:17:00.000000Z,285.0,284.5,19.0,284.75
2015-08-07T01:19:00.000000Z,285.0,284.5,11.0,284.75
2015-08-07T01:20:00.000000Z,285.0,284.5,8.0,284.75
2015-08-07T01:21:00.000000Z,285.0,284.5,16.0,284.75
2015-08-07T01:22:00.000000Z,285.0,284.5,3.0,284.75
2015-08-07T01:23:00.000000Z,285.0,284.5,10.0,284.75
2015-08-07T01:24:00.000000Z,285.0,284.5,7.0,284.75
2015-08-07T01:25:00.000000Z,285.0,284.5,12.0,284.75
2015-08-07T01:26:00.000000Z,285.0,284.5,15.0,284.75
2015-08-07T01:27:00.000000Z,285.0,284.5,13.0,284.75
2015-08-07T01:28:00.000000Z,285.0,284.5,12.0,284.75
2015-08-07T01:29:00.000000Z,285.0,284.5,13.0,284.75
2015-08-07T01:30:00.000000Z,285.0,284.5,50.0,284.75
2015-08-07T01:31:00.000000Z,285.0,284.5,40.0,284.75
2015-08-07T01:32:00.000000Z,285.0,284.5,55.0,284.75
2015-08-07T01:33:00.000000Z,285.0,284.5,22.0,284.75
2015-08-07T01:34:00.000000Z,285.0,284.5,29.0,284.75
2015-08-07T01:35:00.000000Z,285.0,284.5,48.0,284.75
2015-08-07T01:36:00.000000Z,285.0,284.5,44.0,284.75
2015-08-07T01:37:00.000000Z,285.0,284.5,28.0,284.75
2015-08-07T01:38:00.000000Z,285.0,284.5,20.0,284.75
2015-08-07T01:39:00.000000Z,285.0,284.5,34.0,284.75
2015-08-07T01:40:00.000000Z,285.0,284.5,39.0,284.75
2015-08-07T01:41:00.000000Z,285.0,284.5,15.0,284.75
2015-08-07T01:42:00.000000Z,285.25,284.5,11.0,284.875
2015-08-07T01:43:00.000000Z,285.0,284.5,37.0,284.75
2015-08-07T01:44:00.000000Z,285.0,284.5,32.0,284.75
2015-08-07T01:45:00.000000Z,285.0,284.5,17.0,284.75
2015-08-07T01:46:00.000000Z,285.0,284.5,13.0,284.75
2015-08-07T01:47:00.000000Z,285.0,284.5,44.0,284.75
2015-08-07T01:48:00.000000Z,285.0,284.5,27.0,284.75
2015-08-07T01:49:00.000000Z,285.25,284.5,13.0,284.875
2015-08-07T01:50:00.000000Z,285.25,284.5,30.0,284.875
2015-08-07T01:51:00.000000Z,285.0,284.5,32.0,284.75
2015-08-07T01:52:00.000000Z,285.0,284.5,33.0,284.75
2015-08-07T01:53:00.000000Z,285.0,284.5,16.0,284.75
2015-08-07T01:54:00.000000Z,285.0,284.5,14.0,284.75
2015-08-07T01:56:00.000000Z,285.0,284.5,17.0,284.75
2015-08-07T01:57:00.000000Z,285.0,284.5,2.0,284.75
2015-08-07T01:58:00.000000Z,285.0,284.5,9.0,284.75
2015-08-07T01:59:00.000000Z,285.0,284.5,7.0,284.75
2015-08-07T02:00:00.000000Z,285.0,284.5,13.0,284.75
2015-08-07T02:01:00.000000Z,285.0,284.5,19.0,284.75
2015-08-07T02:02:00.000000Z,285.0,284.5,15.0,284.75
2015-08-07T02:03:00.000000Z,285.0,284.5,1.0,284.75
2015-08-07T02:04:00.000000Z,285.0,284.5,11.0,284.75
2015-08-07T02:05:00.000000Z,285.0,284.5,38.0,284.75
2015-08-07T02:06:00.000000Z,285.0,284.5,19.0,284.75
2015-08-07T02:07:00.000000Z,285.0,284.5,37.0,284.75
2015-08-07T02:08:00.000000Z,285.25,284.5,6.0,284.875
2015-08-07T02:09:00.000000Z,285.0,284.5,21.0,284.75
2015-08-07T02:10:00.000000Z,285.0,284.5,5.0,284.75
2015-08-07T02:11:00.000000Z,285.0,284.5,4.0,284.75
2015-08-07T02:12:00.000000Z,285.0,284.5,6.0,284.75
2015-08-07T02:13:00.000000Z,285.0,284.5,24.0,284.75
2015-08-07T02:14:00.000000Z,285.25,284.5,30.0,284.875
2015-08-07T02:15:00.000000Z,285.0,284.5,14.0,284.75
2015-08-07T02:16:00.000000Z,285.25,284.5,11.0,284.875
2015-08-07T02:17:00.000000Z,285.25,284.5,23.0,284.875
2015-08-07T02:18:00.000000Z,285.25,284.75,4.0,285.0
2015-08-07T02:19:00.000000Z,285.25,284.5,18.0,284.875
2015-08-07T02:20:00.000000Z,285.25,284.5,24.0,284.875
2015-08-07T02:21:00.000000Z,285.25,284.5,8.0,284.875
2015-08-07T02:22:00.000000Z,285.25,284.5,11.0,284.875
2015-08-07T02:23:00.000000Z,285.25,284.5,5.0,284.875
2015-08-07T02:25:00.000000Z,285.25,284.5,3.0,284.875
2015-08-07T02:26:00.000000Z,285.25,284.5,12.0,284.875
2015-08-07T02:27:00.000000Z,285.25,284.5,8.0,284.875
2015-08-07T02:28:00.000000Z,285.25,284.5,9.0,284.875
2015-08-07T02:29:00.000000Z,285.25,284.5,13.0,284.875
2015-08-07T02:30:00.000000Z,285.25,284.5,41.0,284.875
2015-08-07T02:33:00.000000Z,285.25,284.5,17.0,284.875
2015-08-07T02:34:00.000000Z,285.25,284.5,5.0,284.875
2015-08-07T02:35:00.000000Z,285.25,284.5,13.0,284.875
2015-08-07T02:36:00.000000Z,285.25,284.5,5.0,284.875
2015-08-07T02:37:00.000000Z,285.25,284.5,2.0,284.875
2015-08-07T02:38:00.000000Z,285.25,284.5,11.0,284.875
2015-08-07T02:39:00.000000Z,285.25,284.5,14.0,284.875
2015-08-07T02:40:00.000000Z,285.25,284.5,8.0,284.875
2015-08-07T02:41:00.000000Z,285.25,284.5,13.0,284.875
2015-08-07T02:42:00.000000Z,285.25,284.5,26.0,284.875
2015-08-07T02:43:00.000000Z,285.25,284.5,10.0,284.875
2015-08-07T02:44:00.000000Z,285.25,284.5,23.0,284.875
2015-08-07T02:45:00.000000Z,285.25,284.5,16.0,284.875
2015-08-07T02:46:00.000000Z,285.25,284.5,10.0,284.875
2015-08-07T02:47:00.000000Z,285.25,284.5,3.0,284.875
2015-08-07T02:48:00.000000Z,285.25,284.5,17.0,284.875
2015-08-07T02:49:00.000000Z,285.25,284.5,8.0,284.875
2015-08-07T02:50:00.000000Z,285.25,284.5,2.0,284.875
2015-08-07T02:52:00.000000Z,285.25,284.5,1.0,284.875
2015-08-07T02:53:00.000000Z,285.25,284.5,28.0,284.875
2015-08-07T02:54:00.000000Z,285.25,284.5,2.0,284.875
2015-08-07T02:55:00.000000Z,285.25,284.5,15.0,284.875
2015-08-07T02:56:00.000000Z,285.25,284.5,10.0,284.875
2015-08-07T02:57:00.000000Z,285.25,284.5,7.0,284.875
2015-08-07T02:58:00.000000Z,285.25,284.5,7.0,284.875
2015-08-07T02:59:00.000000Z,285.25,284.5,2.0,284.875
2015-08-07T03:00:00.000000Z,285.25,284.5,11.0,284.875
2015-08-07T03:02:00.000000Z,285.25,284.5,10.0,284.875
2015-08-07T03:03:00.000000Z,285.25,284.5,3.0,284.875
2015-08-07T03:04:00.000000Z,285.25,284.75,30.0,285.0
2015-08-07T03:05:00.000000Z,285.25,284.75,14.0,285.0
2015-08-07T03:06:00.000000Z,285.25,284.75,25.0,285.0
2015-08-07T03:07:00.000000Z,285.25,284.75,37.0,285.0
2015-08-07T03:08:00.000000Z,285.25,284.75,11.0,285.0
2015-08-07T03:09:00.000000Z,285.25,284.75,22.0,285.0
2015-08-07T03:10:00.000000Z,285.25,284.75,22.0,285.0
2015-08-07T03:11:00.000000Z,285.25,284.75,32.0,285.0
2015-08-07T03:12:00.000000Z,285.25,284.75,12.0,285.0
2015-08-07T03:13:00.000000Z,285.25,284.75,13.0,285.0
2015-08-07T03:14:00.000000Z,285.25,284.75,9.0,285.0
2015-08-07T03:15:00.000000Z,285.25,284.75,7.0,285.0
2015-08-07T03:16:00.000000Z,285.25,284.75,2.0,285.0
2015-08-07T03:17:00.000000Z,285.25,284.75,11.0,285.0
2015-08-07T03:18:00.000000Z,285.25,284.75,22.0,285.0
2015-08-07T03:19:00.000000Z,285.25,284.75,14.0,285.0
2015-08-07T03:20:00.000000Z,285.25,284.75,7.0,285.0
2015-08-07T03:21:00.000000Z,285.5,284.75,1.0,285.125
2015-08-07T03:22:00.000000Z,285.5,284.75,11.0,285.125
2015-08-07T03:23:00.000000Z,285.5,284.75,19.0,285.125
2015-08-07T03:24:00.000000Z,285.25,284.75,40.0,285.0
2015-08-07T03:25:00.000000Z,285.5,284.75,17.0,285.125
2015-08-07T03:26:00.000000Z,285.25,284.75,71.0,285.0
2015-08-07T03:27:00.000000Z,285.25,284.75,32.0,285.0
2015-08-07T03:28:00.000000Z,285.25,284.75,17.0,285.0
2015-08-07T03:29:00.000000Z,285.5,284.75,19.0,285.125
2015-08-07T03:30:00.000000Z,285.5,284.75,36.0,285.125
2015-08-07T03:31:00.000000Z,285.5,284.75,32.0,285.125
2015-08-07T03:32:00.000000Z,285.5,284.75,15.0,285.125
2015-08-07T03:33:00.000000Z,285.5,284.75,16.0,285.125
2015-08-07T03:34:00.000000Z,285.5,284.75,10.0,285.125
2015-08-07T03:35:00.000000Z,285.5,284.75,19.0,285.125
2015-08-07T03:36:00.000000Z,285.5,284.75,18.0,285.125
2015-08-07T03:37:00.000000Z,285.5,284.75,16.0,285.125
2015-08-07T03:38:00.000000Z,285.5,284.75,19.0,285.125
2015-08-07T03:39:00.000000Z,285.5,284.75,25.0,285.125
2015-08-07T03:40:00.000000Z,285.5,284.75,9.0,285.125
2015-08-07T03:41:00.000000Z,285.5,284.75,10.0,285.125
2015-08-07T03:42:00.000000Z,285.5,284.75,8.0,285.125
2015-08-07T03:43:00.000000Z,285.5,284.75,8.0,285.125
2015-08-07T03:44:00.000000Z,285.5,284.75,10.0,285.125
2015-08-07T03:45:00.000000Z,285.5,284.75,5.0,285.125
2015-08-07T03:46:00.000000Z,285.5,284.75,14.0,285.125
2015-08-07T03:47:00.000000Z,285.5,284.75,9.0,285.125
2015-08-07T03:48:00.000000Z,285.5,284.75,34.0,285.125
2015-08-07T03:49:00.000000Z,285.5,284.75,39.0,285.125
2015-08-07T03:50:00.000000Z,285.5,284.75,28.0,285.125
2015-08-07T03:51:00.000000Z,285.5,284.75,14.0,285.125
2015-08-07T03:52:00.000000Z,285.5,284.75,15.0,285.125
2015-08-07T03:53:00.000000Z,285.5,284.75,29.0,285.125
2015-08-07T03:54:00.000000Z,285.5,284.75,5.0,285.125
2015-08-07T03:55:00.000000Z,285.5,284.75,13.0,285.125
2015-08-07T03:56:00.000000Z,285.5,284.75,12.0,285.125
2015-08-07T03:57:00.000000Z,285.5,284.75,6.0,285.125
2015-08-07T03:58:00.000000Z,285.5,284.75,12.0,285.125
2015-08-07T03:59:00.000000Z,285.5,284.75,9.0,285.125
2015-08-07T04:00:00.000000Z,285.5,284.75,12.0,285.125
2015-08-07T04:01:00.000000Z,285.25,284.75,17.0,285.0
2015-08-07T04:02:00.000000Z,285.25,284.75,27.0,285.0
2015-08-07T04:03:00.000000Z,285.25,284.75,42.0,285.0
2015-08-07T04:04:00.000000Z,285.25,284.75,30.0,285.0
2015-08-07T04:05:00.000000Z,285.25,284.75,35.0,285.0
2015-08-07T04:06:00.000000Z,285.25,284.75,19.0,285.0
2015-08-07T04:07:00.000000Z,285.25,284.75,3.0,285.0
2015-08-07T04:08:00.000000Z,285.25,284.5,41.0,284.875
2015-08-07T04:09:00.000000Z,285.25,284.75,12.0,285.0
2015-08-07T04:10:00.000000Z,285.25,284.5,55.0,284.875
2015-08-07T04:11:00.000000Z,285.25,284.5,41.0,284.875
2015-08-07T04:12:00.000000Z,285.25,284.5,26.0,284.875
2015-08-07T04:13:00.000000Z,285.25,284.5,20.0,284.875
2015-08-07T04:14:00.000000Z,285.25,284.5,15.0,284.875
2015-08-07T04:15:00.000000Z,285.25,284.75,8.0,285.0
2015-08-07T04:16:00.000000Z,285.25,284.75,6.0,285.0
2015-08-07T04:17:00.000000Z,285.25,284.75,14.0,285.0
2015-08-07T04:18:00.000000Z,285.25,284.75,7.0,285.0
2015-08-07T04:19:00.000000Z,285.25,284.75,11.0,285.0
2015-08-07T04:20:00.000000Z,285.25,284.75,2.0,285.0
2015-08-07T04:21:00.000000Z,285.25,284.75,30.0,285.0
2015-08-07T04:22:00.000000Z,285.25,284.5,21.0,284.875
2015-08-07T04:23:00.000000Z,285.25,284.75,13.0,285.0
2015-08-07T04:24:00.000000Z,285.25,284.75,6.0,285.0
2015-08-07T04:25:00.000000Z,285.25,284.5,13.0,284.875
2015-08-07T04:26:00.000000Z,285.25,284.5,11.0,284.875
2015-08-07T04:27:00.000000Z,285.25,284.5,1.0,284.875
2015-08-07T04:28:00.000000Z,285.25,284.5,9.0,284.875
2015-08-07T04:30:00.000000Z,285.25,284.75,12.0,285.0
2015-08-07T04:31:00.000000Z,285.25,284.5,22.0,284.875
2015-08-07T04:32:00.000000Z,285.25,284.5,2.0,284.875
2015-08-07T04:33:00.000000Z,285.25,284.5,1.0,284.875
2015-08-07T04:34:00.000000Z,285.25,284.5,5.0,284.875
2015-08-07T04:35:00.000000Z,285.25,284.75,8.0,285.0
2015-08-07T04:36:00.000000Z,285.25,284.75,13.0,285.0
2015-08-07T04:38:00.000000Z,285.25,284.75,10.0,285.0
2015-08-07T04:39:00.000000Z,285.25,284.75,3.0,285.0
2015-08-07T04:41:00.000000Z,285.25,284.75,10.0,285.0
2015-08-07T04:42:00.000000Z,285.25,284.75,7.0,285.0
2015-08-07T04:43:00.000000Z,285.25,284.75,5.0,285.0
2015-08-07T04:45:00.000000Z,285.25,284.75,13.0,285.0
2015-08-07T04:46:00.000000Z,285.25,284.75,3.0,285.0
2015-08-07T04:47:00.000000Z,285.25,284.75,11.0,285.0
2015-08-07T04:48:00.000000Z,285.25,284.75,16.0,285.0
2015-08-07T04:49:00.000000Z,285.25,284.75,7.0,285.0
2015-08-07T04:50:00.000000Z,285.25,284.75,1.0,285.0
2015-08-07T04:51:00.000000Z,285.25,284.75,10.0,285.0
2015-08-07T04:52:00.000000Z,285.25,284.75,5.0,285.0
2015-08-07T04:53:00.000000Z,285.25,284.75,8.0,285.0
2015-08-07T04:54:00.000000Z,285.25,284.5,29.0,284.875
2015-08-07T04:55:00.000000Z,285.25,284.5,28.0,284.875
2015-08-07T04:56:00.000000Z,285.25,284.5,13.0,284.875
2015-08-07T04:57:00.000000Z,285.25,284.5,47.0,284.875
2015-08-07T04:58:00.000000Z,285.25,284.5,6.0,284.875
2015-08-07T04:59:00.000000Z,285.25,284.5,18.0,284.875
2015-08-07T05:00:00.000000Z,285.25,284.75,29.0,285.0
2015-08-07T05:01:00.000000Z,285.25,284.5,17.0,284.875
2015-08-07T05:02:00.000000Z,285.25,284.5,21.0,284.875
2015-08-07T05:03:00.000000Z,285.25,284.5,5.0,284.875
2015-08-07T05:04:00.000000Z,285.25,284.5,28.0,284.875
2015-08-07T05:05:00.000000Z,285.25,284.5,17.0,284.875
2015-08-07T05:06:00.000000Z,285.0,284.5,23.0,284.75
2015-08-07T05:07:00.000000Z,285.0,284.5,14.0,284.75
