time,closeAsk,closeBid,volume,BNP.USDTRY - USD/TRY_x
2015-08-14T11:53:00.000000Z,2.833984375,2.83203125,276.0,2.83203125
2015-08-14T11:54:00.000000Z,2.833984375,2.83203125,80.0,2.83203125
2015-08-14T11:55:00.000000Z,2.833984375,2.83203125,98.0,2.83203125
2015-08-14T11:56:00.000000Z,2.833984375,2.83203125,64.0,2.83203125
2015-08-14T11:57:00.000000Z,2.833984375,2.83203125,105.0,2.83203125
2015-08-14T11:58:00.000000Z,2.833984375,2.83203125,127.0,2.83203125
2015-08-14T11:59:00.000000Z,2.833984375,2.833984375,96.0,2.833984375
2015-08-14T12:00:00.000000Z,2.833984375,2.833984375,247.0,2.833984375
2015-08-14T12:01:00.000000Z,2.833984375,2.833984375,86.0,2.833984375
2015-08-14T12:02:00.000000Z,2.833984375,2.833984375,114.0,2.833984375
2015-08-14T12:03:00.000000Z,2.833984375,2.833984375,109.0,2.833984375
2015-08-14T12:04:00.000000Z,2.833984375,2.83203125,195.0,2.83203125
2015-08-14T12:05:00.000000Z,2.833984375,2.833984375,85.0,2.833984375
2015-08-14T12:06:00.000000Z,2.833984375,2.833984375,242.0,2.833984375
2015-08-14T12:07:00.000000Z,2.833984375,2.833984375,130.0,2.833984375
2015-08-14T12:08:00.000000Z,2.833984375,2.833984375,93.0,2.833984375
2015-08-14T12:09:00.000000Z,2.833984375,2.833984375,220.0,2.833984375
2015-08-14T12:10:00.000000Z,2.833984375,2.833984375,50.0,2.833984375
2015-08-14T12:11:00.000000Z,2.833984375,2.833984375,103.0,2.833984375
2015-08-14T12:12:00.000000Z,2.833984375,2.83203125,226.0,2.83203125
2015-08-14T12:13:00.000000Z,2.833984375,2.833984375,116.0,2.833984375
2015-08-14T12:14:00.000000Z,2.83203125,2.83203125,212.0,2.83203125
2015-08-14T12:15:00.000000Z,2.833984375,2.83203125,112.0,2.83203125
2015-08-14T12:16:00.000000Z,2.833984375,2.83203125,163.0,2.83203125
2015-08-14T12:17:00.000000Z,2.833984375,2.83203125,84.0,2.83203125
2015-08-14T12:18:00.000000Z,2.833984375,2.833984375,151.0,2.833984375
2015-08-14T12:19:00.000000Z,2.8359375,2.8359375,252.0,2.8359375
2015-08-14T12:20:00.000000Z,2.8359375,2.833984375,98.0,2.8359375
2015-08-14T12:21:00.000000Z,2.8359375,2.833984375,164.0,2.8359375
2015-08-14T12:22:00.000000Z,2.8359375,2.833984375,35.0,2.8359375
2015-08-14T12:23:00.000000Z,2.833984375,2.833984375,27.0,2.833984375
2015-08-14T12:24:00.000000Z,2.833984375,2.833984375,207.0,2.833984375
2015-08-14T12:25:00.000000Z,2.833984375,2.833984375,160.0,2.833984375
2015-08-14T12:26:00.000000Z,2.833984375,2.833984375,217.0,2.833984375
2015-08-14T12:27:00.000000Z,2.833984375,2.833984375,427.0,2.833984375
2015-08-14T12:28:00.000000Z,2.8359375,2.833984375,368.0,2.8359375
2015-08-14T12:29:00.000000Z,2.837890625,2.833984375,176.0,2.8359375
2015-08-14T12:30:00.000000Z,2.837890625,2.8359375,384.0,2.8359375
2015-08-14T12:31:00.000000Z,2.837890625,2.8359375,99.0,2.8359375
2015-08-14T12:32:00.000000Z,2.837890625,2.8359375,120.0,2.8359375
2015-08-14T12:33:00.000000Z,2.837890625,2.8359375,132.0,2.8359375
