time,closeAsk,closeBid,BNP.USDTWD - USD/TWD_x
2014-11-10T14:00:00.000000Z,30.59799,30.57799,30.58799
2014-11-10T15:00:00.000000Z,30.60554,30.58554,30.59554
2014-11-10T16:00:00.000000Z,30.60443,30.58443,30.594430000000003
2014-11-10T17:00:00.000000Z,30.609,30.589,30.599
2014-11-10T18:00:00.000000Z,30.61447,30.59447,30.60447
2014-11-10T19:00:00.000000Z,30.61707,30.59707,30.60707
2014-11-10T20:00:00.000000Z,30.61713,30.59713,30.60713
2014-11-10T21:00:00.000000Z,30.68213,30.53213,30.60713
2014-11-10T23:00:00.000000Z,30.68418,30.53418,30.60918
2014-11-11T00:00:00.000000Z,30.67483,30.52483,30.59983
2014-11-11T01:00:00.000000Z,30.57483,30.55483,30.56483
2014-11-11T02:00:00.000000Z,30.56998,30.54998,30.559980000000003
2014-11-11T03:00:00.000000Z,30.57605,30.55605,30.566049999999997
2014-11-11T04:00:00.000000Z,30.6043,30.5843,30.594299999999997
2014-11-11T05:00:00.000000Z,30.60345,30.58345,30.593449999999997
2014-11-11T06:00:00.000000Z,30.60604,30.58604,30.59604
2014-11-11T07:00:00.000000Z,30.61953,30.59953,30.60953
2014-11-11T08:00:00.000000Z,30.63242,30.61242,30.62242
2014-11-11T09:00:00.000000Z,30.64184,30.62184,30.631839999999997
2014-11-11T10:00:00.000000Z,30.64373,30.62373,30.63373
2014-11-11T11:00:00.000000Z,30.6359,30.6159,30.6259
2014-11-11T12:00:00.000000Z,30.63792,30.61792,30.627920000000003
2014-11-11T13:00:00.000000Z,30.6272,30.6072,30.617199999999997
2014-11-11T14:00:00.000000Z,30.6247,30.6047,30.6147
2014-11-11T15:00:00.000000Z,30.6327,30.6127,30.6227
2014-11-11T16:00:00.000000Z,30.62111,30.60111,30.61111
2014-11-11T17:00:00.000000Z,30.62793,30.60793,30.61793
2014-11-11T18:00:00.000000Z,30.62048,30.60048,30.610480000000003
2014-11-11T19:00:00.000000Z,30.61495,30.59495,30.60495
2014-11-11T20:00:00.000000Z,30.61492,30.59492,30.60492
2014-11-11T21:00:00.000000Z,30.67992,30.52992,30.60492
2014-11-11T23:00:00.000000Z,30.67809,30.52809,30.60309
2014-11-12T00:00:00.000000Z,30.70375,30.55375,30.62875
2014-11-12T01:00:00.000000Z,30.67143,30.65143,30.661430000000003
2014-11-12T02:00:00.000000Z,30.66141,30.64141,30.65141
2014-11-12T03:00:00.000000Z,30.67216,30.65216,30.66216
2014-11-12T04:00:00.000000Z,30.67166,30.65166,30.66166
2014-11-12T05:00:00.000000Z,30.64461,30.62461,30.63461
2014-11-12T06:00:00.000000Z,30.6372,30.6172,30.6272
2014-11-12T07:00:00.000000Z,30.6265,30.6065,30.6165
2014-11-12T08:00:00.000000Z,30.62516,30.60516,30.615160000000003
2014-11-12T09:00:00.000000Z,30.62653,30.60653,30.616529999999997
2014-11-12T10:00:00.000000Z,30.62059,30.60059,30.61059
2014-11-12T11:00:00.000000Z,30.60918,30.58918,30.599179999999997
2014-11-12T12:00:00.000000Z,30.61428,30.59428,30.604280000000003
2014-11-12T13:00:00.000000Z,30.61186,30.59186,30.60186
2014-11-12T14:00:00.000000Z,30.61284,30.59284,30.60284
2014-11-12T15:00:00.000000Z,30.60719,30.58719,30.59719
2014-11-12T16:00:00.000000Z,30.6138,30.5938,30.6038
2014-11-12T17:00:00.000000Z,30.6217,30.6017,30.6117
2014-11-12T18:00:00.000000Z,30.62855,30.60855,30.61855
2014-11-12T19:00:00.000000Z,30.62615,30.60615,30.61615
2014-11-12T20:00:00.000000Z,30.62704,30.60704,30.617040000000003
2014-11-12T21:00:00.000000Z,30.69204,30.54204,30.61704
2014-11-13T00:00:00.000000Z,30.69858,30.54858,30.62358
2014-11-13T01:00:00.000000Z,30.64225,30.62225,30.63225
2014-11-13T02:00:00.000000Z,30.64128,30.62128,30.631279999999997
2014-11-13T03:00:00.000000Z,30.6429,30.6229,30.6329
2014-11-13T04:00:00.000000Z,30.63976,30.61976,30.629759999999997
2014-11-13T05:00:00.000000Z,30.63828,30.61828,30.62828
2014-11-13T06:00:00.000000Z,30.64309,30.62309,30.633090000000003
2014-11-13T07:00:00.000000Z,30.6486,30.6286,30.638599999999997
2014-11-13T08:00:00.000000Z,30.63969,30.61969,30.62969
2014-11-13T09:00:00.000000Z,30.6394,30.6194,30.629399999999997
2014-11-13T10:00:00.000000Z,30.63181,30.61181,30.62181
2014-11-13T11:00:00.000000Z,30.6306,30.6106,30.620600000000003
2014-11-13T12:00:00.000000Z,30.6413,30.6213,30.631300000000003
2014-11-13T13:00:00.000000Z,30.63478,30.61478,30.62478
2014-11-13T14:00:00.000000Z,30.63625,30.61625,30.62625
2014-11-13T15:00:00.000000Z,30.63843,30.61843,30.62843
2014-11-13T16:00:00.000000Z,30.64394,30.62394,30.633940000000003
2014-11-13T17:00:00.000000Z,30.65053,30.63053,30.64053
2014-11-13T18:00:00.000000Z,30.65223,30.63223,30.64223
2014-11-13T19:00:00.000000Z,30.6515,30.6315,30.6415
2014-11-13T20:00:00.000000Z,30.65099,30.63099,30.64099
2014-11-13T21:00:00.000000Z,30.71599,30.56599,30.64099
2014-11-14T00:00:00.000000Z,30.71977,30.56977,30.64477
2014-11-14T01:00:00.000000Z,30.67085,30.65085,30.66085
2014-11-14T02:00:00.000000Z,30.68071,30.66071,30.67071
2014-11-14T03:00:00.000000Z,30.67412,30.65412,30.664119999999997
2014-11-14T04:00:00.000000Z,30.66878,30.64878,30.65878
2014-11-14T05:00:00.000000Z,30.68993,30.66993,30.67993
2014-11-14T06:00:00.000000Z,30.68384,30.66384,30.67384
2014-11-14T07:00:00.000000Z,30.70558,30.68558,30.69558
2014-11-14T08:00:00.000000Z,30.71877,30.69877,30.70877
2014-11-14T09:00:00.000000Z,30.74646,30.72646,30.73646
2014-11-14T10:00:00.000000Z,30.76658,30.74658,30.75658
2014-11-14T11:00:00.000000Z,30.77699,30.75699,30.76699
2014-11-14T12:00:00.000000Z,30.77175,30.75175,30.76175
2014-11-14T13:00:00.000000Z,30.78159,30.76159,30.771590000000003
2014-11-14T14:00:00.000000Z,30.80208,30.78208,30.79208
2014-11-14T15:00:00.000000Z,30.76949,30.74949,30.75949
2014-11-14T16:00:00.000000Z,30.79165,30.77165,30.78165
2014-11-14T17:00:00.000000Z,30.76611,30.74611,30.75611
2014-11-14T18:00:00.000000Z,30.74644,30.72644,30.73644
2014-11-14T19:00:00.000000Z,30.74642,30.72642,30.736420000000003
2014-11-14T20:00:00.000000Z,30.74813,30.72813,30.73813
2014-11-14T21:00:00.000000Z,30.74813,30.72813,30.73813
2014-11-16T22:00:00.000000Z,30.74813,30.72813,30.73813
2014-11-16T23:00:00.000000Z,30.74813,30.72813,30.73813
2014-11-17T00:00:00.000000Z,30.74357,30.72357,30.73357
2014-11-17T01:00:00.000000Z,30.70117,30.68117,30.69117
2014-11-17T02:00:00.000000Z,30.69405,30.67405,30.68405
2014-11-17T03:00:00.000000Z,30.69491,30.67491,30.68491
2014-11-17T04:00:00.000000Z,30.691,30.671,30.680999999999997
2014-11-17T05:00:00.000000Z,30.68118,30.66118,30.67118
2014-11-17T06:00:00.000000Z,30.68876,30.66876,30.678759999999997
2014-11-17T07:00:00.000000Z,30.70116,30.68116,30.69116
2014-11-17T08:00:00.000000Z,30.70882,30.68882,30.69882
2014-11-17T09:00:00.000000Z,30.70964,30.68964,30.69964
2014-11-17T10:00:00.000000Z,30.71552,30.69552,30.70552
2014-11-17T11:00:00.000000Z,30.71838,30.69838,30.70838
2014-11-17T12:00:00.000000Z,30.72171,30.70171,30.71171
2014-11-17T13:00:00.000000Z,30.72073,30.70073,30.71073
2014-11-17T14:00:00.000000Z,30.72503,30.70503,30.71503
2014-11-17T15:00:00.000000Z,30.7352,30.7152,30.7252
2014-11-17T16:00:00.000000Z,30.72606,30.70606,30.71606
2014-11-17T17:00:00.000000Z,30.7268,30.7068,30.7168
2014-11-17T18:00:00.000000Z,30.72678,30.70678,30.71678
2014-11-17T19:00:00.000000Z,30.72164,30.70164,30.711640000000003
2014-11-17T20:00:00.000000Z,30.72047,30.70047,30.71047
2014-11-17T21:00:00.000000Z,30.78547,30.63547,30.71047
2014-11-17T23:00:00.000000Z,30.78547,30.63547,30.71047
2014-11-18T00:00:00.000000Z,30.78824,30.63824,30.71324
2014-11-18T01:00:00.000000Z,30.72915,30.70915,30.71915
2014-11-18T02:00:00.000000Z,30.72361,30.70361,30.713610000000003
2014-11-18T03:00:00.000000Z,30.73922,30.71922,30.72922
2014-11-18T04:00:00.000000Z,30.7531,30.7331,30.7431
2014-11-18T05:00:00.000000Z,30.75576,30.73576,30.745759999999997
2014-11-18T06:00:00.000000Z,30.75679,30.73679,30.746789999999997
2014-11-18T07:00:00.000000Z,30.74528,30.72528,30.735280000000003
2014-11-18T08:00:00.000000Z,30.73562,30.71562,30.72562
2014-11-18T09:00:00.000000Z,30.75939,30.73939,30.74939
2014-11-18T10:00:00.000000Z,30.74913,30.72913,30.739130000000003
2014-11-18T11:00:00.000000Z,30.75522,30.73522,30.745220000000003
2014-11-18T12:00:00.000000Z,30.77052,30.75052,30.76052
2014-11-18T13:00:00.000000Z,30.75604,30.73604,30.74604
2014-11-18T14:00:00.000000Z,30.74986,30.72986,30.73986
2014-11-18T15:00:00.000000Z,30.76303,30.74303,30.753030000000003
2014-11-18T16:00:00.000000Z,30.76834,30.74834,30.758339999999997
2014-11-18T17:00:00.000000Z,30.76698,30.74698,30.75698
2014-11-18T18:00:00.000000Z,30.7682,30.7482,30.7582
2014-11-18T19:00:00.000000Z,30.77769,30.75769,30.76769
2014-11-18T20:00:00.000000Z,30.77829,30.75829,30.76829
2014-11-18T21:00:00.000000Z,30.84337,30.69337,30.76837
2014-11-19T00:00:00.000000Z,30.83438,30.68438,30.75938
2014-11-19T01:00:00.000000Z,30.80152,30.78152,30.79152
2014-11-19T02:00:00.000000Z,30.82015,30.80015,30.81015
2014-11-19T03:00:00.000000Z,30.82784,30.80784,30.817839999999997
2014-11-19T04:00:00.000000Z,30.84917,30.82917,30.839170000000003
2014-11-19T05:00:00.000000Z,30.84884,30.82884,30.83884
2014-11-19T06:00:00.000000Z,30.84606,30.82606,30.83606
2014-11-19T07:00:00.000000Z,30.87553,30.85553,30.86553
2014-11-19T08:00:00.000000Z,30.87063,30.85063,30.86063
2014-11-19T09:00:00.000000Z,30.89669,30.87669,30.88669
2014-11-19T10:00:00.000000Z,30.91317,30.89317,30.903170000000003
2014-11-19T11:00:00.000000Z,30.90713,30.88713,30.897129999999997
2014-11-19T12:00:00.000000Z,30.91235,30.89235,30.90235
2014-11-19T13:00:00.000000Z,30.91321,30.89321,30.90321
2014-11-19T14:00:00.000000Z,30.9172,30.8972,30.907200000000003
2014-11-19T15:00:00.000000Z,30.94061,30.92061,30.93061
2014-11-19T16:00:00.000000Z,30.93935,30.91935,30.92935
2014-11-19T17:00:00.000000Z,30.93717,30.91717,30.927169999999997
2014-11-19T18:00:00.000000Z,30.94264,30.92264,30.93264
2014-11-19T19:00:00.000000Z,30.95503,30.93503,30.945030000000003
2014-11-19T20:00:00.000000Z,30.95833,30.93833,30.94833
2014-11-19T21:00:00.000000Z,31.02333,30.87333,30.94833
2014-11-19T22:00:00.000000Z,31.02333,30.87333,30.94833
2014-11-19T23:00:00.000000Z,31.02993,30.87993,30.95493
2014-11-20T00:00:00.000000Z,30.98589,30.83589,30.91089
2014-11-20T01:00:00.000000Z,30.94345,30.92345,30.93345
2014-11-20T02:00:00.000000Z,30.95357,30.93357,30.94357
2014-11-20T03:00:00.000000Z,30.96976,30.94976,30.959760000000003
2014-11-20T04:00:00.000000Z,30.99401,30.97401,30.98401
2014-11-20T05:00:00.000000Z,31.00508,30.98508,30.99508
2014-11-20T06:00:00.000000Z,30.99595,30.97595,30.985950000000003
2014-11-20T07:00:00.000000Z,30.99234,30.97234,30.98234
2014-11-20T08:00:00.000000Z,30.99385,30.97385,30.983849999999997
2014-11-20T09:00:00.000000Z,31.00173,30.98173,30.991729999999997
2014-11-20T10:00:00.000000Z,30.96311,30.94311,30.95311
2014-11-20T11:00:00.000000Z,30.93413,30.91413,30.92413
2014-11-20T12:00:00.000000Z,30.94175,30.92175,30.93175
2014-11-20T13:00:00.000000Z,30.94417,30.92417,30.93417
2014-11-20T14:00:00.000000Z,30.93696,30.91696,30.92696
2014-11-20T15:00:00.000000Z,30.92855,30.90855,30.918550000000003
2014-11-20T16:00:00.000000Z,30.92764,30.90764,30.91764
2014-11-20T17:00:00.000000Z,30.93288,30.91288,30.92288
2014-11-20T18:00:00.000000Z,30.92903,30.90903,30.91903
2014-11-20T19:00:00.000000Z,30.93772,30.91772,30.92772
2014-11-20T20:00:00.000000Z,30.94503,30.92503,30.93503
2014-11-20T21:00:00.000000Z,31.01003,30.86003,30.93503
2014-11-20T22:00:00.000000Z,31.01003,30.86003,30.93503
2014-11-21T00:00:00.000000Z,30.99753,30.84753,30.92253
2014-11-21T01:00:00.000000Z,30.93255,30.91255,30.92255
2014-11-21T02:00:00.000000Z,30.94191,30.92191,30.93191
2014-11-21T03:00:00.000000Z,30.95737,30.93737,30.94737
2014-11-21T04:00:00.000000Z,30.96762,30.94762,30.95762
2014-11-21T05:00:00.000000Z,30.96859,30.94859,30.95859
2014-11-21T06:00:00.000000Z,30.96021,30.94021,30.95021
2014-11-21T07:00:00.000000Z,30.94836,30.92836,30.938360000000003
2014-11-21T08:00:00.000000Z,30.93031,30.91031,30.92031
2014-11-21T09:00:00.000000Z,30.92591,30.90591,30.915909999999997
2014-11-21T10:00:00.000000Z,30.89246,30.87246,30.88246
2014-11-21T11:00:00.000000Z,30.92478,30.90478,30.91478
2014-11-21T12:00:00.000000Z,30.93167,30.91167,30.92167
2014-11-21T13:00:00.000000Z,30.91506,30.89506,30.90506
2014-11-21T14:00:00.000000Z,30.91772,30.89772,30.90772
2014-11-21T15:00:00.000000Z,30.90384,30.88384,30.893839999999997
2014-11-21T16:00:00.000000Z,30.92772,30.90772,30.917720000000003
2014-11-21T17:00:00.000000Z,30.92526,30.90526,30.91526
2014-11-21T18:00:00.000000Z,30.93341,30.91341,30.923409999999997
2014-11-21T19:00:00.000000Z,30.93122,30.91122,30.92122
2014-11-21T20:00:00.000000Z,30.92644,30.90644,30.91644
2014-11-21T21:00:00.000000Z,30.92644,30.90644,30.91644
2014-11-23T22:00:00.000000Z,30.92644,30.90644,30.91644
2014-11-24T00:00:00.000000Z,30.90542,30.88542,30.89542
2014-11-24T01:00:00.000000Z,30.90626,30.88626,30.89626
2014-11-24T02:00:00.000000Z,30.91546,30.89546,30.90546
2014-11-24T03:00:00.000000Z,30.92705,30.90705,30.917050000000003
2014-11-24T04:00:00.000000Z,30.93382,30.91382,30.92382
2014-11-24T05:00:00.000000Z,30.92897,30.90897,30.91897
2014-11-24T06:00:00.000000Z,30.91158,30.89158,30.901580000000003
2014-11-24T07:00:00.000000Z,30.91426,30.89426,30.90426
2014-11-24T08:00:00.000000Z,30.95677,30.93677,30.94677
2014-11-24T09:00:00.000000Z,30.9613,30.9413,30.9513
2014-11-24T10:00:00.000000Z,30.98952,30.96952,30.97952
2014-11-24T11:00:00.000000Z,30.99682,30.97682,30.98682
2014-11-24T12:00:00.000000Z,30.99272,30.97272,30.98272
2014-11-24T13:00:00.000000Z,30.99544,30.97544,30.985439999999997
2014-11-24T14:00:00.000000Z,31.0039,30.9839,30.9939
2014-11-24T15:00:00.000000Z,30.9991,30.9791,30.9891
2014-11-24T16:00:00.000000Z,30.98804,30.96804,30.97804
2014-11-24T17:00:00.000000Z,30.99283,30.97283,30.98283
2014-11-24T18:00:00.000000Z,30.99593,30.97593,30.985930000000003
2014-11-24T19:00:00.000000Z,30.98892,30.96892,30.97892
2014-11-24T20:00:00.000000Z,30.9839,30.9639,30.9739
2014-11-24T21:00:00.000000Z,31.0489,30.8989,30.9739
2014-11-24T22:00:00.000000Z,31.0489,30.8989,30.9739
2014-11-25T00:00:00.000000Z,31.0405,30.8905,30.9655
2014-11-25T01:00:00.000000Z,30.95619,30.93619,30.94619
2014-11-25T02:00:00.000000Z,30.93014,30.91014,30.92014
2014-11-25T03:00:00.000000Z,30.92758,30.90758,30.91758
2014-11-25T04:00:00.000000Z,30.92905,30.90905,30.91905
2014-11-25T05:00:00.000000Z,30.91756,30.89756,30.90756
2014-11-25T06:00:00.000000Z,30.90117,30.88117,30.89117
2014-11-25T07:00:00.000000Z,30.92945,30.90945,30.91945
2014-11-25T08:00:00.000000Z,30.93669,30.91669,30.92669
2014-11-25T09:00:00.000000Z,30.9611,30.9411,30.951099999999997
2014-11-25T10:00:00.000000Z,30.96149,30.94149,30.95149
2014-11-25T11:00:00.000000Z,30.95192,30.93192,30.941920000000003
2014-11-25T12:00:00.000000Z,30.93863,30.91863,30.92863
2014-11-25T13:00:00.000000Z,30.94977,30.92977,30.939770000000003
2014-11-25T14:00:00.000000Z,30.92862,30.90862,30.918619999999997
2014-11-25T15:00:00.000000Z,30.9089,30.8889,30.8989
2014-11-25T16:00:00.000000Z,30.90996,30.88996,30.89996
2014-11-25T17:00:00.000000Z,30.92293,30.90293,30.912930000000003
2014-11-25T18:00:00.000000Z,30.92309,30.90309,30.913089999999997
2014-11-25T19:00:00.000000Z,30.92203,30.90203,30.91203
2014-11-25T20:00:00.000000Z,30.92333,30.90333,30.91333
2014-11-25T21:00:00.000000Z,30.98833,30.83833,30.91333
2014-11-26T00:00:00.000000Z,30.97084,30.82084,30.89584
2014-11-26T01:00:00.000000Z,30.86646,30.84646,30.85646
2014-11-26T02:00:00.000000Z,30.9022,30.8822,30.892200000000003
2014-11-26T03:00:00.000000Z,30.91307,30.89307,30.90307
2014-11-26T04:00:00.000000Z,30.91213,30.89213,30.90213
2014-11-26T05:00:00.000000Z,30.92032,30.90032,30.91032
2014-11-26T06:00:00.000000Z,30.91957,30.89957,30.90957
2014-11-26T07:00:00.000000Z,30.93157,30.91157,30.921570000000003
2014-11-26T08:00:00.000000Z,30.94345,30.92345,30.93345
2014-11-26T09:00:00.000000Z,30.94478,30.92478,30.93478
2014-11-26T10:00:00.000000Z,30.94531,30.92531,30.93531
2014-11-26T11:00:00.000000Z,30.94877,30.92877,30.93877
2014-11-26T12:00:00.000000Z,30.94359,30.92359,30.93359
2014-11-26T13:00:00.000000Z,30.92787,30.90787,30.91787
2014-11-26T14:00:00.000000Z,30.9202,30.9002,30.910200000000003
2014-11-26T15:00:00.000000Z,30.91302,30.89302,30.90302
2014-11-26T16:00:00.000000Z,30.91193,30.89193,30.90193
2014-11-26T17:00:00.000000Z,30.91451,30.89451,30.90451
2014-11-26T18:00:00.000000Z,30.91601,30.89601,30.90601
2014-11-26T19:00:00.000000Z,30.91339,30.89339,30.90339
2014-11-26T20:00:00.000000Z,30.91145,30.89145,30.901449999999997
2014-11-26T21:00:00.000000Z,30.97645,30.82645,30.90145
2014-11-27T00:00:00.000000Z,30.97524,30.82524,30.90024
2014-11-27T01:00:00.000000Z,30.90792,30.88792,30.89792
2014-11-27T02:00:00.000000Z,30.91167,30.89167,30.901670000000003
2014-11-27T03:00:00.000000Z,30.90135,30.88135,30.891350000000003
2014-11-27T04:00:00.000000Z,30.89544,30.87544,30.885440000000003
2014-11-27T05:00:00.000000Z,30.89662,30.87662,30.88662
2014-11-27T06:00:00.000000Z,30.90127,30.88127,30.89127
2014-11-27T07:00:00.000000Z,30.89695,30.87695,30.88695
2014-11-27T08:00:00.000000Z,30.9058,30.8858,30.8958
2014-11-27T09:00:00.000000Z,30.91385,30.89385,30.90385
2014-11-27T10:00:00.000000Z,30.90571,30.88571,30.89571
2014-11-27T11:00:00.000000Z,30.90744,30.88744,30.897440000000003
2014-11-27T12:00:00.000000Z,30.90744,30.88744,30.897440000000003
2014-11-27T13:00:00.000000Z,30.90741,30.88741,30.89741
2014-11-27T14:00:00.000000Z,30.90738,30.88738,30.89738
2014-11-27T15:00:00.000000Z,30.91137,30.89137,30.90137
2014-11-27T16:00:00.000000Z,30.92298,30.90298,30.912979999999997
2014-11-27T17:00:00.000000Z,30.9183,30.8983,30.908299999999997
2014-11-27T18:00:00.000000Z,30.90924,30.88924,30.89924
2014-11-27T19:00:00.000000Z,30.90901,30.88901,30.899009999999997
2014-11-27T21:00:00.000000Z,30.97401,30.82401,30.89901
2014-11-28T00:00:00.000000Z,31.02219,30.87219,30.94719
2014-11-28T01:00:00.000000Z,30.95845,30.93845,30.94845
2014-11-28T02:00:00.000000Z,30.96666,30.94666,30.95666
2014-11-28T03:00:00.000000Z,30.99642,30.97642,30.986420000000003
2014-11-28T04:00:00.000000Z,30.99865,30.97865,30.98865
2014-11-28T05:00:00.000000Z,31.00622,30.98622,30.99622
2014-11-28T06:00:00.000000Z,30.9912,30.9712,30.9812
2014-11-28T07:00:00.000000Z,30.98507,30.96507,30.97507
2014-11-28T08:00:00.000000Z,30.99265,30.97265,30.98265
2014-11-28T09:00:00.000000Z,30.99155,30.97155,30.98155
2014-11-28T10:00:00.000000Z,30.98848,30.96848,30.97848
2014-11-28T11:00:00.000000Z,30.99064,30.97064,30.98064
2014-11-28T12:00:00.000000Z,31.0044,30.9844,30.9944
2014-11-28T13:00:00.000000Z,31.01115,30.99115,31.001150000000003
2014-11-28T14:00:00.000000Z,31.02712,31.00712,31.01712
2014-11-28T15:00:00.000000Z,31.03493,31.01493,31.02493
2014-11-28T16:00:00.000000Z,31.03705,31.01705,31.027050000000003
2014-11-28T17:00:00.000000Z,31.03559,31.01559,31.02559
2014-11-28T18:00:00.000000Z,31.03623,31.01623,31.02623
2014-11-28T19:00:00.000000Z,31.03596,31.01596,31.02596
2014-11-28T20:00:00.000000Z,31.03643,31.01643,31.02643
2014-11-28T21:00:00.000000Z,31.03643,31.01643,31.02643
2014-11-30T22:00:00.000000Z,31.03643,31.01643,31.02643
2014-12-01T00:00:00.000000Z,31.04742,31.02742,31.037419999999997
2014-12-01T01:00:00.000000Z,31.09473,31.07473,31.08473
2014-12-01T02:00:00.000000Z,31.10416,31.08416,31.09416
2014-12-01T03:00:00.000000Z,31.09936,31.07936,31.08936
2014-12-01T04:00:00.000000Z,31.10535,31.08535,31.09535
2014-12-01T05:00:00.000000Z,31.10436,31.08436,31.09436
2014-12-01T06:00:00.000000Z,31.083,31.063,31.073
2014-12-01T07:00:00.000000Z,31.08716,31.06716,31.07716
2014-12-01T08:00:00.000000Z,31.08378,31.06378,31.07378
2014-12-01T09:00:00.000000Z,31.06655,31.04655,31.05655
2014-12-01T10:00:00.000000Z,31.05206,31.03206,31.04206
2014-12-01T11:00:00.000000Z,31.07252,31.05252,31.06252
2014-12-01T12:00:00.000000Z,31.07048,31.05048,31.06048
2014-12-01T13:00:00.000000Z,31.07205,31.05205,31.06205
2014-12-01T14:00:00.000000Z,31.06263,31.04263,31.05263
2014-12-01T15:00:00.000000Z,31.06609,31.04609,31.05609
2014-12-01T16:00:00.000000Z,31.05642,31.03642,31.04642
2014-12-01T17:00:00.000000Z,31.06137,31.04137,31.05137
2014-12-01T18:00:00.000000Z,31.06412,31.04412,31.05412
2014-12-01T19:00:00.000000Z,31.06312,31.04312,31.05312
2014-12-01T20:00:00.000000Z,31.06446,31.04446,31.05446
2014-12-01T21:00:00.000000Z,31.12946,30.97946,31.05446
2014-12-02T00:00:00.000000Z,31.13621,30.98621,31.06121
2014-12-02T01:00:00.000000Z,31.06998,31.04998,31.059980000000003
2014-12-02T02:00:00.000000Z,31.07573,31.05573,31.06573
2014-12-02T03:00:00.000000Z,31.06367,31.04367,31.053669999999997
2014-12-02T04:00:00.000000Z,31.0577,31.0377,31.0477
2014-12-02T05:00:00.000000Z,31.06128,31.04128,31.05128
2014-12-02T06:00:00.000000Z,31.06352,31.04352,31.05352
2014-12-02T07:00:00.000000Z,31.0724,31.0524,31.062399999999997
2014-12-02T08:00:00.000000Z,31.08022,31.06022,31.07022
2014-12-02T09:00:00.000000Z,31.08098,31.06098,31.07098
2014-12-02T10:00:00.000000Z,31.08926,31.06926,31.07926
2014-12-02T11:00:00.000000Z,31.086,31.066,31.076
2014-12-02T12:00:00.000000Z,31.09527,31.07527,31.08527
2014-12-02T13:00:00.000000Z,31.10599,31.08599,31.09599
2014-12-02T14:00:00.000000Z,31.11015,31.09015,31.10015
2014-12-02T15:00:00.000000Z,31.10986,31.08986,31.09986
2014-12-02T16:00:00.000000Z,31.1142,31.0942,31.1042
2014-12-02T17:00:00.000000Z,31.12425,31.10425,31.11425
2014-12-02T18:00:00.000000Z,31.12555,31.10555,31.11555
2014-12-02T20:00:00.000000Z,31.12553,31.10553,31.11553
2014-12-02T21:00:00.000000Z,31.19053,31.04053,31.11553
2014-12-03T00:00:00.000000Z,31.1992,31.0492,31.1242
2014-12-03T01:00:00.000000Z,31.1486,31.1286,31.138599999999997
2014-12-03T02:00:00.000000Z,31.13659,31.11659,31.12659
2014-12-03T03:00:00.000000Z,31.13568,31.11568,31.125680000000003
2014-12-03T04:00:00.000000Z,31.12823,31.10823,31.118229999999997
2014-12-03T05:00:00.000000Z,31.13603,31.11603,31.12603
2014-12-03T06:00:00.000000Z,31.11813,31.09813,31.108130000000003
2014-12-03T07:00:00.000000Z,31.10487,31.08487,31.09487
2014-12-03T08:00:00.000000Z,31.10672,31.08672,31.09672
2014-12-03T09:00:00.000000Z,31.10429,31.08429,31.09429
2014-12-03T10:00:00.000000Z,31.10858,31.08858,31.09858
2014-12-03T11:00:00.000000Z,31.11038,31.09038,31.10038
2014-12-03T12:00:00.000000Z,31.11948,31.09948,31.10948
2014-12-03T13:00:00.000000Z,31.1064,31.0864,31.096400000000003
2014-12-03T14:00:00.000000Z,31.13081,31.11081,31.12081
2014-12-03T15:00:00.000000Z,31.13309,31.11309,31.12309
2014-12-03T16:00:00.000000Z,31.13411,31.11411,31.12411
2014-12-03T17:00:00.000000Z,31.13874,31.11874,31.12874
2014-12-03T18:00:00.000000Z,31.13923,31.11923,31.12923
2014-12-03T19:00:00.000000Z,31.13395,31.11395,31.12395
2014-12-03T20:00:00.000000Z,31.1346,31.1146,31.1246
2014-12-03T21:00:00.000000Z,31.1996,31.0496,31.1246
2014-12-04T00:00:00.000000Z,31.19125,31.04125,31.11625
2014-12-04T01:00:00.000000Z,31.15151,31.13151,31.141509999999997
2014-12-04T02:00:00.000000Z,31.15425,31.13425,31.14425
2014-12-04T03:00:00.000000Z,31.15343,31.13343,31.14343
2014-12-04T04:00:00.000000Z,31.15467,31.13467,31.14467
2014-12-04T05:00:00.000000Z,31.14489,31.12489,31.13489
2014-12-04T06:00:00.000000Z,31.13757,31.11757,31.12757
2014-12-04T07:00:00.000000Z,31.14177,31.12177,31.131770000000003
2014-12-04T08:00:00.000000Z,31.1433,31.1233,31.1333
2014-12-04T09:00:00.000000Z,31.15757,31.13757,31.14757
2014-12-04T10:00:00.000000Z,31.15799,31.13799,31.14799
2014-12-04T11:00:00.000000Z,31.1617,31.1417,31.1517
2014-12-04T12:00:00.000000Z,31.15675,31.13675,31.146749999999997
2014-12-04T13:00:00.000000Z,31.13459,31.11459,31.12459
2014-12-04T14:00:00.000000Z,31.14512,31.12512,31.13512
2014-12-04T15:00:00.000000Z,31.12947,31.10947,31.11947
2014-12-04T16:00:00.000000Z,31.11332,31.09332,31.10332
2014-12-04T17:00:00.000000Z,31.11822,31.09822,31.108220000000003
2014-12-04T18:00:00.000000Z,31.12702,31.10702,31.11702
2014-12-04T19:00:00.000000Z,31.12412,31.10412,31.11412
2014-12-04T20:00:00.000000Z,31.12427,31.10427,31.11427
2014-12-04T21:00:00.000000Z,31.18927,31.03927,31.11427
2014-12-04T23:00:00.000000Z,31.18138,31.03138,31.10638
2014-12-05T00:00:00.000000Z,31.17946,31.02946,31.10446
