time,BNP.EURHKD - EUR/HKD_x,closeAsk,closeBid,volume
2015-03-20T19:30:00.000000Z,8.3828125,8.3828125,8.3828125,1934.0
2015-03-20T20:00:00.000000Z,8.390625,8.390625,8.390625,1137.0
2015-03-20T20:30:00.000000Z,8.39453125,8.3984375,8.390625,1089.0
2015-03-22T21:00:00.000000Z,8.4296875,8.4296875,8.4296875,998.0
2015-03-22T21:30:00.000000Z,8.4296875,8.4296875,8.4296875,1457.0
2015-03-22T22:00:00.000000Z,8.4140625,8.4140625,8.4140625,1668.0
2015-03-22T22:30:00.000000Z,8.41015625,8.4140625,8.40625,1218.0
2015-03-22T23:00:00.000000Z,8.3984375,8.3984375,8.3984375,1002.0
2015-03-22T23:30:00.000000Z,8.3984375,8.3984375,8.3984375,1218.0
2015-03-23T00:00:00.000000Z,8.390625,8.390625,8.390625,1499.0
2015-03-23T00:30:00.000000Z,8.38671875,8.390625,8.3828125,1354.0
2015-03-23T01:00:00.000000Z,8.3828125,8.3828125,8.3828125,2148.0
2015-03-23T01:30:00.000000Z,8.3828125,8.3828125,8.3828125,1241.0
2015-03-23T02:00:00.000000Z,8.3671875,8.3671875,8.3671875,1516.0
2015-03-23T02:30:00.000000Z,8.3671875,8.3671875,8.3671875,660.0
2015-03-23T03:00:00.000000Z,8.37890625,8.3828125,8.375,923.0
2015-03-23T03:30:00.000000Z,8.3828125,8.3828125,8.3828125,1046.0
2015-03-23T04:00:00.000000Z,8.390625,8.390625,8.390625,2804.0
2015-03-23T04:30:00.000000Z,8.390625,8.390625,8.390625,1462.0
2015-03-23T05:00:00.000000Z,8.38671875,8.390625,8.3828125,873.0
2015-03-23T05:30:00.000000Z,8.390625,8.390625,8.390625,1155.0
2015-03-23T06:00:00.000000Z,8.3828125,8.3828125,8.3828125,1815.0
2015-03-23T06:30:00.000000Z,8.37890625,8.3828125,8.375,1407.0
2015-03-23T07:00:00.000000Z,8.37890625,8.3828125,8.375,3054.0
2015-03-23T07:30:00.000000Z,8.3671875,8.3671875,8.3671875,3468.0
2015-03-23T08:00:00.000000Z,8.359375,8.359375,8.359375,4124.0
2015-03-23T08:30:00.000000Z,8.3671875,8.3671875,8.3671875,2876.0
2015-03-23T09:00:00.000000Z,8.3984375,8.3984375,8.3984375,4740.0
2015-03-23T09:30:00.000000Z,8.38671875,8.390625,8.3828125,4180.0
2015-03-23T10:00:00.000000Z,8.4296875,8.4296875,8.4296875,5688.0
2015-03-23T10:30:00.000000Z,8.42578125,8.4296875,8.421875,4448.0
2015-03-23T11:00:00.000000Z,8.4453125,8.4453125,8.4453125,4168.0
2015-03-23T11:30:00.000000Z,8.44921875,8.453125,8.4453125,4456.0
2015-03-23T12:00:00.000000Z,8.4375,8.4375,8.4375,4276.0
2015-03-23T12:30:00.000000Z,8.453125,8.453125,8.453125,3632.0
2015-03-23T13:00:00.000000Z,8.4765625,8.4765625,8.4765625,5500.0
2015-03-23T13:30:00.000000Z,8.46875,8.46875,8.46875,4724.0
2015-03-23T14:00:00.000000Z,8.46875,8.46875,8.46875,6552.0
2015-03-23T14:30:00.000000Z,8.47265625,8.4765625,8.46875,4156.0
2015-03-23T15:00:00.000000Z,8.45703125,8.4609375,8.453125,5708.0
2015-03-23T15:30:00.000000Z,8.4765625,8.4765625,8.4765625,5192.0
2015-03-23T16:00:00.000000Z,8.484375,8.484375,8.484375,6308.0
2015-03-23T16:30:00.000000Z,8.46875,8.46875,8.46875,3654.0
2015-03-23T17:00:00.000000Z,8.46875,8.46875,8.46875,2424.0
2015-03-23T17:30:00.000000Z,8.4765625,8.4765625,8.4765625,3576.0
2015-03-23T18:00:00.000000Z,8.48828125,8.4921875,8.484375,2316.0
2015-03-23T18:30:00.000000Z,8.4921875,8.4921875,8.4921875,2007.0
2015-03-23T19:00:00.000000Z,8.5,8.5,8.5,1560.0
2015-03-23T19:30:00.000000Z,8.50390625,8.5078125,8.5,1818.0
2015-03-23T20:00:00.000000Z,8.49609375,8.5,8.4921875,1173.0
2015-03-23T20:30:00.000000Z,8.4921875,8.4921875,8.4921875,834.0
2015-03-23T21:00:00.000000Z,8.4921875,8.4921875,8.4921875,124.0
2015-03-23T21:30:00.000000Z,8.48828125,8.4921875,8.484375,322.0
2015-03-23T22:00:00.000000Z,8.49609375,8.5,8.4921875,788.0
2015-03-23T22:30:00.000000Z,8.5,8.5,8.5,528.0
2015-03-23T23:00:00.000000Z,8.49609375,8.5,8.4921875,658.0
2015-03-23T23:30:00.000000Z,8.48828125,8.4921875,8.484375,714.0
2015-03-24T00:00:00.000000Z,8.484375,8.484375,8.484375,780.0
2015-03-24T00:30:00.000000Z,8.484375,8.484375,8.484375,1060.0
2015-03-24T01:00:00.000000Z,8.46875,8.46875,8.46875,1259.0
2015-03-24T01:30:00.000000Z,8.4765625,8.4765625,8.4765625,1334.0
2015-03-24T02:00:00.000000Z,8.46875,8.46875,8.46875,1188.0
2015-03-24T02:30:00.000000Z,8.46875,8.46875,8.46875,739.0
2015-03-24T03:00:00.000000Z,8.46484375,8.46875,8.4609375,785.0
2015-03-24T03:30:00.000000Z,8.45703125,8.4609375,8.453125,600.0
2015-03-24T04:00:00.000000Z,8.4609375,8.4609375,8.4609375,608.0
2015-03-24T04:30:00.000000Z,8.46875,8.46875,8.46875,751.0
2015-03-24T05:00:00.000000Z,8.46875,8.46875,8.46875,543.0
2015-03-24T05:30:00.000000Z,8.4765625,8.4765625,8.4765625,965.0
2015-03-24T06:00:00.000000Z,8.484375,8.484375,8.484375,1718.0
2015-03-24T06:30:00.000000Z,8.46484375,8.46875,8.4609375,1822.0
2015-03-24T07:00:00.000000Z,8.484375,8.484375,8.484375,2956.0
2015-03-24T07:30:00.000000Z,8.4921875,8.4921875,8.4921875,3942.0
2015-03-24T08:00:00.000000Z,8.51171875,8.515625,8.5078125,4568.0
2015-03-24T08:30:00.000000Z,8.51953125,8.5234375,8.515625,5428.0
2015-03-24T09:00:00.000000Z,8.515625,8.515625,8.515625,3538.0
2015-03-24T09:30:00.000000Z,8.5078125,8.5078125,8.5078125,4844.0
2015-03-24T10:00:00.000000Z,8.515625,8.515625,8.515625,3546.0
