time,closeAsk,closeBid,volume,BNP.EURZAR - EUR/ZAR_x
2015-08-14T12:29:00.000000Z,14.296875,14.265625,479.0,14.28125
2015-08-14T12:30:00.000000Z,14.3046875,14.2890625,944.0,14.296875
2015-08-14T12:31:00.000000Z,14.2890625,14.2734375,775.0,14.28125
2015-08-14T12:32:00.000000Z,14.2890625,14.28125,432.0,14.28125
2015-08-14T12:33:00.000000Z,14.2890625,14.28125,394.0,14.28125
2015-08-14T12:34:00.000000Z,14.2890625,14.2734375,469.0,14.28125
2015-08-14T12:35:00.000000Z,14.2890625,14.28125,340.0,14.28125
2015-08-14T12:36:00.000000Z,14.28125,14.2734375,277.0,14.28125
2015-08-14T12:37:00.000000Z,14.28125,14.265625,395.0,14.2734375
2015-08-14T12:38:00.000000Z,14.2734375,14.265625,458.0,14.265625
2015-08-14T12:39:00.000000Z,14.28125,14.2734375,633.0,14.28125
2015-08-14T12:40:00.000000Z,14.28125,14.2734375,251.0,14.28125
2015-08-14T12:41:00.000000Z,14.28125,14.265625,202.0,14.2734375
2015-08-14T12:42:00.000000Z,14.2734375,14.265625,387.0,14.265625
2015-08-14T12:43:00.000000Z,14.2734375,14.265625,216.0,14.265625
2015-08-14T12:44:00.000000Z,14.28125,14.2734375,242.0,14.28125
2015-08-14T12:45:00.000000Z,14.28125,14.2734375,396.0,14.28125
2015-08-14T12:46:00.000000Z,14.2734375,14.265625,200.0,14.265625
2015-08-14T12:47:00.000000Z,14.2734375,14.2578125,202.0,14.265625
2015-08-14T12:48:00.000000Z,14.265625,14.2578125,431.0,14.265625
2015-08-14T12:49:00.000000Z,14.265625,14.2578125,204.0,14.265625
2015-08-14T12:50:00.000000Z,14.265625,14.25,389.0,14.2578125
2015-08-14T12:51:00.000000Z,14.265625,14.25,483.0,14.2578125
2015-08-14T12:52:00.000000Z,14.2734375,14.2578125,394.0,14.265625
2015-08-14T12:53:00.000000Z,14.2734375,14.265625,268.0,14.265625
2015-08-14T12:54:00.000000Z,14.28125,14.2734375,318.0,14.28125
2015-08-14T12:55:00.000000Z,14.28125,14.2734375,192.0,14.28125
2015-08-14T12:56:00.000000Z,14.28125,14.2734375,194.0,14.28125
2015-08-14T12:57:00.000000Z,14.28125,14.2734375,301.0,14.28125
2015-08-14T12:58:00.000000Z,14.28125,14.2734375,247.0,14.28125
2015-08-14T12:59:00.000000Z,14.2890625,14.2734375,211.0,14.28125
2015-08-14T13:00:00.000000Z,14.2890625,14.2734375,464.0,14.28125
2015-08-14T13:01:00.000000Z,14.28125,14.2734375,253.0,14.28125
2015-08-14T13:02:00.000000Z,14.2890625,14.28125,229.0,14.28125
2015-08-14T13:03:00.000000Z,14.2890625,14.28125,227.0,14.28125
2015-08-14T13:04:00.000000Z,14.2890625,14.28125,320.0,14.28125
2015-08-14T13:05:00.000000Z,14.28125,14.2734375,323.0,14.28125
2015-08-14T13:06:00.000000Z,14.2890625,14.2734375,254.0,14.28125
