time,BNP.GBPPLN - GBP/PLN_x,closeAsk,closeBid,volume
2007-04-14T21:00:00.000000Z,5.603515625,5.62890625,5.578125,1276.0
2007-04-15T21:00:00.000000Z,5.609375,5.61328125,5.60546875,25968.0
2007-04-16T21:00:00.000000Z,5.625,5.62890625,5.62109375,27488.0
2007-04-17T21:00:00.000000Z,5.619140625,5.625,5.61328125,22992.0
2007-04-18T21:00:00.000000Z,5.611328125,5.6171875,5.60546875,27632.0
2007-04-19T21:00:00.000000Z,5.57421875,5.59765625,5.55078125,24560.0
2007-04-21T21:00:00.000000Z,5.580078125,5.60546875,5.5546875,270.0
2007-04-22T21:00:00.000000Z,5.576171875,5.58203125,5.5703125,16944.0
2007-04-23T21:00:00.000000Z,5.552734375,5.55859375,5.546875,21920.0
2007-04-24T21:00:00.000000Z,5.5390625,5.54296875,5.53515625,23840.0
2007-04-25T21:00:00.000000Z,5.529296875,5.53515625,5.5234375,22880.0
2007-04-26T21:00:00.000000Z,5.517578125,5.54296875,5.4921875,30336.0
2007-04-27T21:00:00.000000Z,5.517578125,5.54296875,5.4921875,1.0
2007-04-28T21:00:00.000000Z,5.5234375,5.546875,5.5,874.0
2007-04-29T21:00:00.000000Z,5.55078125,5.5546875,5.546875,30304.0
2007-04-30T21:00:00.000000Z,5.55859375,5.5625,5.5546875,25040.0
2007-05-01T21:00:00.000000Z,5.505859375,5.51171875,5.5,26848.0
2007-05-02T21:00:00.000000Z,5.501953125,5.5078125,5.49609375,25472.0
2007-05-03T21:00:00.000000Z,5.486328125,5.51171875,5.4609375,28928.0
2007-05-05T21:00:00.000000Z,5.490234375,5.515625,5.46484375,192.0
2007-05-06T21:00:00.000000Z,5.494140625,5.5,5.48828125,14120.0
2007-05-07T21:00:00.000000Z,5.51171875,5.515625,5.5078125,24848.0
2007-05-08T21:00:00.000000Z,5.515625,5.51953125,5.51171875,25120.0
2007-05-09T21:00:00.000000Z,5.541015625,5.546875,5.53515625,34240.0
2007-05-10T21:00:00.000000Z,5.509765625,5.53515625,5.484375,28672.0
2007-05-12T21:00:00.000000Z,5.513671875,5.5390625,5.48828125,358.0
2007-05-13T21:00:00.000000Z,5.50390625,5.5078125,5.5,23696.0
2007-05-14T21:00:00.000000Z,5.53125,5.53515625,5.52734375,27088.0
2007-05-15T21:00:00.000000Z,5.552734375,5.55859375,5.546875,28512.0
2007-05-16T21:00:00.000000Z,5.53515625,5.5390625,5.53125,22336.0
2007-05-17T21:00:00.000000Z,5.537109375,5.5625,5.51171875,22112.0
2007-05-18T21:00:00.000000Z,5.537109375,5.5625,5.51171875,1.0
2007-05-19T21:00:00.000000Z,5.53515625,5.55859375,5.51171875,272.0
2007-05-20T21:00:00.000000Z,5.529296875,5.53515625,5.5234375,23360.0
2007-05-21T21:00:00.000000Z,5.556640625,5.5625,5.55078125,22336.0
2007-05-22T21:00:00.000000Z,5.59375,5.59765625,5.58984375,28848.0
2007-05-23T21:00:00.000000Z,5.642578125,5.6484375,5.63671875,23776.0
2007-05-24T21:00:00.000000Z,5.623046875,5.6484375,5.59765625,30336.0
2007-05-25T21:00:00.000000Z,5.623046875,5.6484375,5.59765625,2.0
2007-05-26T21:00:00.000000Z,5.623046875,5.6484375,5.59765625,59.0
2007-05-27T21:00:00.000000Z,5.611328125,5.6171875,5.60546875,8060.0
2007-05-28T21:00:00.000000Z,5.638671875,5.64453125,5.6328125,26416.0
2007-05-29T21:00:00.000000Z,5.61328125,5.6171875,5.609375,30096.0
2007-05-30T21:00:00.000000Z,5.607421875,5.61328125,5.6015625,22480.0
2007-05-31T21:00:00.000000Z,5.599609375,5.625,5.57421875,26400.0
2007-06-02T21:00:00.000000Z,5.603515625,5.62890625,5.578125,380.0
2007-06-03T21:00:00.000000Z,5.61328125,5.6171875,5.609375,26432.0
2007-06-04T21:00:00.000000Z,5.642578125,5.6484375,5.63671875,27552.0
2007-06-05T21:00:00.000000Z,5.65234375,5.65625,5.6484375,24384.0
2007-06-06T21:00:00.000000Z,5.66015625,5.6640625,5.65625,24560.0
2007-06-07T21:00:00.000000Z,5.646484375,5.671875,5.62109375,27872.0
2007-06-09T21:00:00.000000Z,5.650390625,5.67578125,5.625,203.0
2007-06-10T21:00:00.000000Z,5.638671875,5.64453125,5.6328125,18304.0
2007-06-11T21:00:00.000000Z,5.697265625,5.703125,5.69140625,32704.0
2007-06-12T21:00:00.000000Z,5.6640625,5.66796875,5.66015625,59616.0
2007-06-13T21:00:00.000000Z,5.646484375,5.65234375,5.640625,31376.0
2007-06-14T21:00:00.000000Z,5.603515625,5.62890625,5.578125,23168.0
2007-06-16T21:00:00.000000Z,5.607421875,5.6328125,5.58203125,262.0
2007-06-17T21:00:00.000000Z,5.619140625,5.625,5.61328125,23136.0
2007-06-18T21:00:00.000000Z,5.59765625,5.6015625,5.59375,21760.0
2007-06-19T21:00:00.000000Z,5.650390625,5.65625,5.64453125,26144.0
2007-06-20T21:00:00.000000Z,5.634765625,5.640625,5.62890625,22640.0
2007-06-21T21:00:00.000000Z,5.611328125,5.63671875,5.5859375,25856.0
2007-06-23T21:00:00.000000Z,5.615234375,5.640625,5.58984375,238.0
2007-06-24T21:00:00.000000Z,5.626953125,5.6328125,5.62109375,19504.0
2007-06-25T21:00:00.000000Z,5.638671875,5.64453125,5.6328125,19136.0
2007-06-26T21:00:00.000000Z,5.615234375,5.62109375,5.609375,25872.0
2007-06-27T21:00:00.000000Z,5.609375,5.61328125,5.60546875,22816.0
2007-06-28T21:00:00.000000Z,5.587890625,5.61328125,5.5625,24320.0
2007-06-30T21:00:00.000000Z,5.587890625,5.61328125,5.5625,332.0
2007-07-01T21:00:00.000000Z,5.55859375,5.5625,5.5546875,23216.0
2007-07-02T21:00:00.000000Z,5.576171875,5.58203125,5.5703125,22464.0
2007-07-03T21:00:00.000000Z,5.564453125,5.5703125,5.55859375,13664.0
2007-07-04T21:00:00.000000Z,5.583984375,5.58984375,5.578125,22864.0
2007-07-05T21:00:00.000000Z,5.546875,5.5703125,5.5234375,24224.0
2007-07-07T21:00:00.000000Z,5.544921875,5.5703125,5.51953125,498.0
2007-07-08T21:00:00.000000Z,5.580078125,5.5859375,5.57421875,19872.0
2007-07-09T21:00:00.000000Z,5.564453125,5.5703125,5.55859375,29264.0
2007-07-10T21:00:00.000000Z,5.572265625,5.578125,5.56640625,30848.0
2007-07-11T21:00:00.000000Z,5.521484375,5.52734375,5.515625,25152.0
2007-07-12T21:00:00.000000Z,5.5390625,5.5625,5.515625,20672.0
2007-07-14T21:00:00.000000Z,5.53515625,5.55859375,5.51171875,182.0
2007-07-15T21:00:00.000000Z,5.541015625,5.546875,5.53515625,14176.0
2007-07-16T21:00:00.000000Z,5.560546875,5.56640625,5.5546875,15872.0
2007-07-17T21:00:00.000000Z,5.583984375,5.58984375,5.578125,20240.0
2007-07-18T21:00:00.000000Z,5.5703125,5.57421875,5.56640625,21216.0
2007-07-19T21:00:00.000000Z,5.599609375,5.625,5.57421875,19440.0
2007-07-21T21:00:00.000000Z,5.595703125,5.62109375,5.5703125,437.0
2007-07-22T21:00:00.000000Z,5.61328125,5.6171875,5.609375,17808.0
2007-07-23T21:00:00.000000Z,5.658203125,5.6640625,5.65234375,21344.0
2007-07-24T21:00:00.000000Z,5.677734375,5.68359375,5.671875,29536.0
2007-07-25T21:00:00.000000Z,5.697265625,5.703125,5.69140625,28576.0
2007-07-26T21:00:00.000000Z,5.64453125,5.66796875,5.62109375,34752.0
2007-07-28T21:00:00.000000Z,5.650390625,5.67578125,5.625,513.0
2007-07-29T21:00:00.000000Z,5.59765625,5.6015625,5.59375,28816.0
2007-07-30T21:00:00.000000Z,5.62890625,5.6328125,5.625,29152.0
2007-07-31T21:00:00.000000Z,5.638671875,5.64453125,5.6328125,31216.0
2007-08-01T21:00:00.000000Z,5.630859375,5.63671875,5.625,27680.0
2007-08-02T21:00:00.000000Z,5.623046875,5.6484375,5.59765625,24320.0
2007-08-03T21:00:00.000000Z,5.623046875,5.6484375,5.59765625,1.0
2007-08-04T21:00:00.000000Z,5.607421875,5.6328125,5.58203125,814.0
2007-08-05T21:00:00.000000Z,5.576171875,5.58203125,5.5703125,26128.0
2007-08-06T21:00:00.000000Z,5.560546875,5.56640625,5.5546875,26016.0
2007-08-07T21:00:00.000000Z,5.556640625,5.5625,5.55078125,21344.0
2007-08-08T21:00:00.000000Z,5.587890625,5.59375,5.58203125,27984.0
2007-08-09T21:00:00.000000Z,5.578125,5.6015625,5.5546875,35328.0
2007-08-10T21:00:00.000000Z,5.578125,5.6015625,5.5546875,3.0
2007-08-11T21:00:00.000000Z,5.57421875,5.59765625,5.55078125,240.0
2007-08-12T21:00:00.000000Z,5.583984375,5.58984375,5.578125,23168.0
2007-08-13T21:00:00.000000Z,5.62109375,5.625,5.6171875,36224.0
2007-08-14T21:00:00.000000Z,5.6640625,5.66796875,5.66015625,37312.0
2007-08-15T21:00:00.000000Z,5.662109375,5.66796875,5.65625,47328.0
2007-08-16T21:00:00.000000Z,5.619140625,5.64453125,5.59375,39776.0
2007-08-17T21:00:00.000000Z,5.619140625,5.64453125,5.59375,1.0
2007-08-18T21:00:00.000000Z,5.615234375,5.640625,5.58984375,470.0
2007-08-19T21:00:00.000000Z,5.666015625,5.671875,5.66015625,22560.0
2007-08-20T21:00:00.000000Z,5.669921875,5.67578125,5.6640625,25408.0
2007-08-21T21:00:00.000000Z,5.650390625,5.65625,5.64453125,26144.0
2007-08-22T21:00:00.000000Z,5.685546875,5.69140625,5.6796875,30336.0
2007-08-23T21:00:00.000000Z,5.638671875,5.6640625,5.61328125,28960.0
2007-08-24T21:00:00.000000Z,5.638671875,5.6640625,5.61328125,1.0
2007-08-25T21:00:00.000000Z,5.638671875,5.6640625,5.61328125,190.0
2007-08-26T21:00:00.000000Z,5.646484375,5.65234375,5.640625,18528.0
2007-08-27T21:00:00.000000Z,5.654296875,5.66015625,5.6484375,26016.0
2007-08-28T21:00:00.000000Z,5.64453125,5.6484375,5.640625,24320.0
2007-08-29T21:00:00.000000Z,5.642578125,5.6484375,5.63671875,24848.0
2007-08-30T21:00:00.000000Z,5.654296875,5.6796875,5.62890625,26880.0
2007-09-01T21:00:00.000000Z,5.654296875,5.6796875,5.62890625,345.0
2007-09-02T21:00:00.000000Z,5.654296875,5.66015625,5.6484375,14520.0
2007-09-03T21:00:00.000000Z,5.65234375,5.65625,5.6484375,21488.0
2007-09-04T21:00:00.000000Z,5.658203125,5.6640625,5.65234375,23712.0
2007-09-05T21:00:00.000000Z,5.63671875,5.640625,5.6328125,25680.0
2007-09-06T21:00:00.000000Z,5.619140625,5.64453125,5.59375,26880.0
2007-09-08T21:00:00.000000Z,5.619140625,5.64453125,5.59375,243.0
2007-09-09T21:00:00.000000Z,5.57421875,5.578125,5.5703125,22736.0
2007-09-10T21:00:00.000000Z,5.546875,5.55078125,5.54296875,22768.0
2007-09-11T21:00:00.000000Z,5.509765625,5.515625,5.50390625,25616.0
2007-09-12T21:00:00.000000Z,5.517578125,5.5234375,5.51171875,29520.0
2007-09-13T21:00:00.000000Z,5.458984375,5.484375,5.43359375,34112.0
2007-09-15T21:00:00.000000Z,5.458984375,5.484375,5.43359375,293.0
2007-09-16T21:00:00.000000Z,5.44140625,5.4453125,5.4375,29568.0
2007-09-17T21:00:00.000000Z,5.427734375,5.43359375,5.421875,30720.0
2007-09-18T21:00:00.000000Z,5.40625,5.41015625,5.40234375,34176.0
2007-09-19T21:00:00.000000Z,5.380859375,5.38671875,5.375,28800.0
2007-09-20T21:00:00.000000Z,5.390625,5.4140625,5.3671875,28608.0
2007-09-22T21:00:00.000000Z,5.392578125,5.41796875,5.3671875,192.0
2007-09-23T21:00:00.000000Z,5.404296875,5.41015625,5.3984375,22560.0
2007-09-24T21:00:00.000000Z,5.390625,5.39453125,5.38671875,27616.0
2007-09-25T21:00:00.000000Z,5.396484375,5.40234375,5.390625,27200.0
2007-09-26T21:00:00.000000Z,5.4140625,5.41796875,5.41015625,25840.0
2007-09-27T21:00:00.000000Z,5.408203125,5.43359375,5.3828125,28336.0
2007-09-28T21:00:00.000000Z,5.408203125,5.43359375,5.3828125,2.0
2007-09-29T21:00:00.000000Z,5.404296875,5.4296875,5.37890625,412.0
2007-09-30T21:00:00.000000Z,5.40625,5.41015625,5.40234375,21024.0
2007-10-01T21:00:00.000000Z,5.439453125,5.4453125,5.43359375,22656.0
2007-10-02T21:00:00.000000Z,5.4453125,5.44921875,5.44140625,23408.0
2007-10-03T21:00:00.000000Z,5.431640625,5.4375,5.42578125,21040.0
2007-10-04T21:00:00.000000Z,5.439453125,5.46484375,5.4140625,21264.0
2007-10-06T21:00:00.000000Z,5.435546875,5.4609375,5.41015625,291.0
2007-10-07T21:00:00.000000Z,5.44140625,5.4453125,5.4375,18400.0
2007-10-08T21:00:00.000000Z,5.41015625,5.4140625,5.40625,26944.0
2007-10-09T21:00:00.000000Z,5.421875,5.42578125,5.41796875,25136.0
2007-10-10T21:00:00.000000Z,5.33984375,5.34375,5.3359375,26656.0
2007-10-11T21:00:00.000000Z,5.34375,5.3671875,5.3203125,24608.0
2007-10-12T21:00:00.000000Z,5.34375,5.3671875,5.3203125,7.0
2007-10-13T21:00:00.000000Z,5.341796875,5.3671875,5.31640625,552.0
2007-10-14T21:00:00.000000Z,5.3359375,5.33984375,5.33203125,23232.0
2007-10-15T21:00:00.000000Z,5.32421875,5.328125,5.3203125,25536.0
2007-10-16T21:00:00.000000Z,5.326171875,5.33203125,5.3203125,30768.0
2007-10-17T21:00:00.000000Z,5.27734375,5.28125,5.2734375,33632.0
2007-10-18T21:00:00.000000Z,5.291015625,5.31640625,5.265625,26448.0
2007-10-20T21:00:00.000000Z,5.287109375,5.3125,5.26171875,1438.0
2007-10-21T21:00:00.000000Z,5.232421875,5.23828125,5.2265625,38784.0
2007-10-22T21:00:00.000000Z,5.2734375,5.27734375,5.26953125,35776.0
2007-10-23T21:00:00.000000Z,5.251953125,5.2578125,5.24609375,28464.0
2007-10-24T21:00:00.000000Z,5.193359375,5.19921875,5.1875,35552.0
2007-10-25T21:00:00.000000Z,5.15234375,5.17578125,5.12890625,34560.0
2007-10-27T21:00:00.000000Z,5.154296875,5.1796875,5.12890625,1766.0
2007-10-28T21:00:00.000000Z,5.1796875,5.18359375,5.17578125,26624.0
2007-10-29T21:00:00.000000Z,5.208984375,5.21484375,5.203125,30560.0
2007-10-30T21:00:00.000000Z,5.201171875,5.20703125,5.1953125,34048.0
2007-10-31T21:00:00.000000Z,5.27734375,5.28125,5.2734375,33504.0
2007-11-01T21:00:00.000000Z,5.255859375,5.28125,5.23046875,37024.0
2007-11-03T21:00:00.000000Z,5.251953125,5.27734375,5.2265625,964.0
2007-11-04T22:00:00.000000Z,5.23828125,5.2421875,5.234375,30528.0
2007-11-05T22:00:00.000000Z,5.20703125,5.2109375,5.203125,27264.0
2007-11-06T22:00:00.000000Z,5.23046875,5.234375,5.2265625,38496.0
2007-11-07T22:00:00.000000Z,5.216796875,5.22265625,5.2109375,37792.0
2007-11-08T22:00:00.000000Z,5.181640625,5.20703125,5.15625,42688.0
2007-11-10T22:00:00.000000Z,5.173828125,5.19921875,5.1484375,964.0
2007-11-11T22:00:00.000000Z,5.146484375,5.15234375,5.140625,41664.0
2007-11-12T22:00:00.000000Z,5.162109375,5.16796875,5.15625,42880.0
2007-11-13T22:00:00.000000Z,5.103515625,5.109375,5.09765625,44064.0
2007-11-14T22:00:00.000000Z,5.1328125,5.13671875,5.12890625,42304.0
2007-11-15T22:00:00.000000Z,5.150390625,5.17578125,5.125,31872.0
2007-11-16T22:00:00.000000Z,5.150390625,5.17578125,5.125,11.0
2007-11-17T22:00:00.000000Z,5.150390625,5.17578125,5.125,832.0
2007-11-18T22:00:00.000000Z,5.1640625,5.16796875,5.16015625,34048.0
2007-11-19T22:00:00.000000Z,5.109375,5.11328125,5.10546875,47136.0
2007-11-20T22:00:00.000000Z,5.12890625,5.1328125,5.125,42880.0
2007-11-21T22:00:00.000000Z,5.123046875,5.12890625,5.1171875,26048.0
2007-11-22T22:00:00.000000Z,5.123046875,5.1484375,5.09765625,35680.0
2007-11-24T22:00:00.000000Z,5.123046875,5.1484375,5.09765625,876.0
2007-11-25T22:00:00.000000Z,5.1484375,5.15234375,5.14453125,31840.0
2007-11-26T22:00:00.000000Z,5.1171875,5.12109375,5.11328125,39488.0
2007-11-27T22:00:00.000000Z,5.107421875,5.11328125,5.1015625,39648.0
2007-11-28T22:00:00.000000Z,5.080078125,5.0859375,5.07421875,38752.0
2007-11-29T22:00:00.000000Z,5.072265625,5.09765625,5.046875,42560.0
2007-12-01T22:00:00.000000Z,5.06640625,5.08984375,5.04296875,624.0
2007-12-02T22:00:00.000000Z,5.08203125,5.0859375,5.078125,38368.0
2007-12-03T22:00:00.000000Z,5.0390625,5.04296875,5.03515625,37344.0
2007-12-04T22:00:00.000000Z,4.97265625,4.9765625,4.96875,30624.0
2007-12-05T22:00:00.000000Z,4.96484375,4.96875,4.9609375,42464.0
2007-12-06T22:00:00.000000Z,4.955078125,4.98046875,4.9296875,35264.0
2007-12-08T22:00:00.000000Z,4.955078125,4.98046875,4.9296875,604.0
2007-12-09T22:00:00.000000Z,4.96484375,4.96875,4.9609375,30624.0
2007-12-10T22:00:00.000000Z,4.982421875,4.98828125,4.9765625,40992.0
2007-12-11T22:00:00.000000Z,4.974609375,4.98046875,4.96875,37312.0
2007-12-12T22:00:00.000000Z,5.0234375,5.02734375,5.01953125,36128.0
2007-12-13T22:00:00.000000Z,5.052734375,5.078125,5.02734375,43680.0
2007-12-15T22:00:00.000000Z,5.060546875,5.0859375,5.03515625,1248.0
2007-12-16T22:00:00.000000Z,5.08984375,5.09375,5.0859375,37248.0
2007-12-17T22:00:00.000000Z,5.04296875,5.046875,5.0390625,30944.0
2007-12-18T22:00:00.000000Z,5.025390625,5.03125,5.01953125,36032.0
2007-12-19T22:00:00.000000Z,5.01171875,5.015625,5.0078125,34592.0
2007-12-20T22:00:00.000000Z,4.994140625,5.01953125,4.96875,32128.0
2007-12-22T22:00:00.000000Z,4.998046875,5.0234375,4.97265625,467.0
2007-12-23T22:00:00.000000Z,4.974609375,5.0,4.94921875,16192.0
2007-12-24T22:00:00.000000Z,4.955078125,4.98046875,4.9296875,1151.0
2007-12-25T22:00:00.000000Z,4.94140625,4.9453125,4.9375,14944.0
2007-12-26T22:00:00.000000Z,4.92578125,4.9296875,4.921875,34656.0
2007-12-27T22:00:00.000000Z,4.884765625,4.91015625,4.859375,37312.0
2007-12-28T22:00:00.000000Z,4.884765625,4.91015625,4.859375,2.0
2007-12-29T22:00:00.000000Z,4.884765625,4.91015625,4.859375,691.0
2007-12-30T22:00:00.000000Z,4.904296875,4.9296875,4.87890625,25200.0
2007-12-31T22:00:00.000000Z,4.908203125,4.9140625,4.90234375,545.0
2008-01-01T22:00:00.000000Z,4.865234375,4.87109375,4.859375,31600.0
2008-01-02T22:00:00.000000Z,4.810546875,4.81640625,4.8046875,37696.0
2008-01-03T22:00:00.000000Z,4.833984375,4.859375,4.80859375,41184.0
2008-01-05T22:00:00.000000Z,4.83203125,4.85546875,4.80859375,773.0
2008-01-06T22:00:00.000000Z,4.841796875,4.84765625,4.8359375,35072.0
2008-01-07T22:00:00.000000Z,4.82421875,4.828125,4.8203125,33536.0
2008-01-08T22:00:00.000000Z,4.806640625,4.8125,4.80078125,43008.0
2008-01-09T22:00:00.000000Z,4.7421875,4.74609375,4.73828125,44224.0
2008-01-10T22:00:00.000000Z,4.736328125,4.76171875,4.7109375,42624.0
2008-01-11T22:00:00.000000Z,4.736328125,4.76171875,4.7109375,3.0
2008-01-12T22:00:00.000000Z,4.740234375,4.765625,4.71484375,668.0
2008-01-13T22:00:00.000000Z,4.69921875,4.703125,4.6953125,35456.0
2008-01-14T22:00:00.000000Z,4.74609375,4.75,4.7421875,40416.0
2008-01-15T22:00:00.000000Z,4.828125,4.83203125,4.82421875,51136.0
2008-01-16T22:00:00.000000Z,4.869140625,4.875,4.86328125,48096.0
2008-01-17T22:00:00.000000Z,4.853515625,4.87890625,4.828125,39200.0
2008-01-18T22:00:00.000000Z,4.853515625,4.87890625,4.828125,2.0
2008-01-19T22:00:00.000000Z,4.865234375,4.890625,4.83984375,1468.0
2008-01-20T22:00:00.000000Z,4.912109375,4.91796875,4.90625,43968.0
2008-01-21T22:00:00.000000Z,4.857421875,4.86328125,4.8515625,49056.0
2008-01-22T22:00:00.000000Z,4.841796875,4.84765625,4.8359375,56384.0
2008-01-23T22:00:00.000000Z,4.837890625,4.84375,4.83203125,49280.0
2008-01-24T22:00:00.000000Z,4.8828125,4.90625,4.859375,45216.0
2008-01-26T22:00:00.000000Z,4.884765625,4.91015625,4.859375,467.0
2008-01-27T22:00:00.000000Z,4.857421875,4.86328125,4.8515625,36576.0
2008-01-28T22:00:00.000000Z,4.87890625,4.8828125,4.875,31152.0
2008-01-29T22:00:00.000000Z,4.83203125,4.83984375,4.82421875,38400.0
2008-01-30T22:00:00.000000Z,4.810546875,4.81640625,4.8046875,51616.0
2008-01-31T22:00:00.000000Z,4.763671875,4.7890625,4.73828125,47712.0
2008-02-02T22:00:00.000000Z,4.763671875,4.7890625,4.73828125,320.0
2008-02-03T22:00:00.000000Z,4.75,4.75390625,4.74609375,41856.0
2008-02-04T22:00:00.000000Z,4.822265625,4.828125,4.81640625,45984.0
2008-02-05T22:00:00.000000Z,4.833984375,4.83984375,4.828125,45088.0
2008-02-06T22:00:00.000000Z,4.833984375,4.83984375,4.828125,49024.0
2008-02-07T22:00:00.000000Z,4.857421875,4.8828125,4.83203125,40672.0
2008-02-09T22:00:00.000000Z,4.8515625,4.875,4.828125,762.0
2008-02-10T22:00:00.000000Z,4.8515625,4.85546875,4.84765625,37024.0
2008-02-11T22:00:00.000000Z,4.849609375,4.85546875,4.84375,40640.0
2008-02-12T22:00:00.000000Z,4.841796875,4.84765625,4.8359375,40416.0
2008-02-13T22:00:00.000000Z,4.826171875,4.83203125,4.8203125,31344.0
2008-02-14T22:00:00.000000Z,4.775390625,4.80078125,4.75,40064.0
2008-02-15T22:00:00.000000Z,4.771484375,4.796875,4.74609375,2.0
2008-02-16T22:00:00.000000Z,4.763671875,4.7890625,4.73828125,865.0
2008-02-17T22:00:00.000000Z,4.763671875,4.765625,4.76171875,29024.0
2008-02-18T22:00:00.000000Z,4.732421875,4.73828125,4.7265625,34048.0
2008-02-19T22:00:00.000000Z,4.716796875,4.72265625,4.7109375,38496.0
2008-02-20T22:00:00.000000Z,4.732421875,4.73828125,4.7265625,36736.0
2008-02-21T22:00:00.000000Z,4.736328125,4.76171875,4.7109375,31744.0
2008-02-22T22:00:00.000000Z,4.736328125,4.76171875,4.7109375,2.0
2008-02-23T22:00:00.000000Z,4.736328125,4.76171875,4.7109375,985.0
2008-02-24T22:00:00.000000Z,4.689453125,4.6953125,4.68359375,33152.0
2008-02-25T22:00:00.000000Z,4.6875,4.69140625,4.68359375,38048.0
2008-02-26T22:00:00.000000Z,4.609375,4.61328125,4.60546875,51072.0
2008-02-27T22:00:00.000000Z,4.59765625,4.6015625,4.59375,40832.0
2008-02-28T22:00:00.000000Z,4.623046875,4.6484375,4.59765625,43104.0
2008-03-01T22:00:00.000000Z,4.611328125,4.63671875,4.5859375,733.0
2008-03-02T22:00:00.000000Z,4.5859375,4.58984375,4.58203125,44960.0
2008-03-03T22:00:00.000000Z,4.609375,4.61328125,4.60546875,40000.0
2008-03-04T22:00:00.000000Z,4.611328125,4.6171875,4.60546875,43168.0
2008-03-05T22:00:00.000000Z,4.66796875,4.671875,4.6640625,50560.0
2008-03-06T22:00:00.000000Z,4.677734375,4.703125,4.65234375,44000.0
2008-03-08T22:00:00.000000Z,4.677734375,4.703125,4.65234375,343.0
2008-03-09T21:00:00.000000Z,4.6796875,4.68359375,4.67578125,36928.0
2008-03-10T21:00:00.000000Z,4.62890625,4.6328125,4.625,47200.0
2008-03-11T21:00:00.000000Z,4.607421875,4.61328125,4.6015625,48832.0
2008-03-12T21:00:00.000000Z,4.607421875,4.61328125,4.6015625,51648.0
2008-03-13T21:00:00.000000Z,4.564453125,4.58984375,4.5390625,56832.0
2008-03-14T21:00:00.000000Z,4.564453125,4.58984375,4.5390625,2.0
2008-03-15T21:00:00.000000Z,4.568359375,4.59375,4.54296875,1075.0
2008-03-16T21:00:00.000000Z,4.494140625,4.5,4.48828125,60512.0
2008-03-17T21:00:00.000000Z,4.53515625,4.5390625,4.53125,49376.0
2008-03-18T21:00:00.000000Z,4.5,4.5078125,4.4921875,54528.0
2008-03-19T21:00:00.000000Z,4.552734375,4.55859375,4.546875,46176.0
2008-03-20T21:00:00.000000Z,4.5390625,4.5625,4.515625,13720.0
2008-03-22T21:00:00.000000Z,4.53125,4.5546875,4.5078125,256.0
2008-03-23T21:00:00.000000Z,4.546875,4.5546875,4.5390625,28096.0
2008-03-24T21:00:00.000000Z,4.517578125,4.5234375,4.51171875,38880.0
2008-03-25T21:00:00.000000Z,4.470703125,4.4765625,4.46484375,45312.0
2008-03-26T21:00:00.000000Z,4.48828125,4.4921875,4.484375,48384.0
2008-03-27T21:00:00.000000Z,4.447265625,4.47265625,4.421875,47648.0
2008-03-29T21:00:00.000000Z,4.447265625,4.47265625,4.421875,476.0
2008-03-30T21:00:00.000000Z,4.416015625,4.421875,4.41015625,45120.0
2008-03-31T21:00:00.000000Z,4.431640625,4.4375,4.42578125,51200.0
2008-04-01T21:00:00.000000Z,4.41796875,4.42578125,4.41015625,55296.0
2008-04-02T21:00:00.000000Z,4.427734375,4.43359375,4.421875,49248.0
2008-04-03T21:00:00.000000Z,4.404296875,4.4296875,4.37890625,40896.0
2008-04-05T21:00:00.000000Z,4.41015625,4.43359375,4.38671875,252.0
2008-04-06T21:00:00.000000Z,4.380859375,4.38671875,4.375,37280.0
2008-04-07T21:00:00.000000Z,4.333984375,4.33984375,4.328125,51552.0
2008-04-08T21:00:00.000000Z,4.3125,4.31640625,4.30859375,40224.0
2008-04-09T21:00:00.000000Z,4.2890625,4.29296875,4.28515625,46272.0
2008-04-10T21:00:00.000000Z,4.275390625,4.30078125,4.25,41376.0
2008-04-12T21:00:00.000000Z,4.291015625,4.31640625,4.265625,1745.0
2008-04-13T21:00:00.000000Z,4.2578125,4.26171875,4.25390625,44480.0
2008-04-14T21:00:00.000000Z,4.234375,4.23828125,4.23046875,49248.0
2008-04-15T21:00:00.000000Z,4.22265625,4.2265625,4.21875,51104.0
2008-04-16T21:00:00.000000Z,4.294921875,4.30078125,4.2890625,53248.0
2008-04-17T21:00:00.000000Z,4.337890625,4.36328125,4.3125,42880.0
2008-04-19T21:00:00.000000Z,4.333984375,4.359375,4.30859375,421.0
2008-04-20T21:00:00.000000Z,4.25390625,4.2578125,4.25,41504.0
2008-04-21T21:00:00.000000Z,4.255859375,4.26171875,4.25,47968.0
2008-04-22T21:00:00.000000Z,4.25390625,4.2578125,4.25,38880.0
2008-04-23T21:00:00.000000Z,4.326171875,4.33203125,4.3203125,51904.0
2008-04-24T21:00:00.000000Z,4.37109375,4.39453125,4.34765625,51840.0
2008-04-26T21:00:00.000000Z,4.373046875,4.3984375,4.34765625,298.0
2008-04-27T21:00:00.000000Z,4.369140625,4.375,4.36328125,37664.0
2008-04-28T21:00:00.000000Z,4.37890625,4.3828125,4.375,45696.0
2008-04-29T21:00:00.000000Z,4.38671875,4.390625,4.3828125,41408.0
2008-04-30T21:00:00.000000Z,4.421875,4.4296875,4.4140625,30208.0
2008-05-01T21:00:00.000000Z,4.388671875,4.4140625,4.36328125,43296.0
2008-05-03T21:00:00.000000Z,4.396484375,4.421875,4.37109375,379.0
2008-05-04T21:00:00.000000Z,4.384765625,4.390625,4.37890625,22240.0
