time,BNP.CHFZAR - CHF/ZAR_x,closeAsk,closeBid,volume
2015-05-29T16:30:00.000000Z,12.921875,12.921875,12.9140625,1706.0
2015-05-29T16:45:00.000000Z,12.90625,12.90625,12.8984375,1377.0
2015-05-29T17:00:00.000000Z,12.921875,12.9296875,12.921875,1627.0
2015-05-29T17:15:00.000000Z,12.90625,12.9140625,12.90625,1759.0
2015-05-29T17:30:00.000000Z,12.921875,12.9296875,12.9140625,1377.0
2015-05-29T17:45:00.000000Z,12.921875,12.921875,12.9140625,1807.0
2015-05-29T18:00:00.000000Z,12.921875,12.9296875,12.9140625,1038.0
2015-05-29T18:15:00.000000Z,12.9296875,12.9375,12.921875,1758.0
2015-05-29T18:30:00.000000Z,12.921875,12.9296875,12.921875,1633.0
2015-05-29T18:45:00.000000Z,12.921875,12.9296875,12.9140625,2140.0
2015-05-29T19:00:00.000000Z,12.9296875,12.9375,12.921875,2068.0
2015-05-29T19:15:00.000000Z,12.921875,12.9296875,12.9140625,696.0
2015-05-29T19:30:00.000000Z,12.921875,12.9296875,12.9140625,866.0
2015-05-29T19:45:00.000000Z,12.921875,12.9296875,12.9140625,1201.0
2015-05-29T20:00:00.000000Z,12.921875,12.9296875,12.9140625,1360.0
2015-05-29T20:15:00.000000Z,12.921875,12.9296875,12.9140625,1395.0
2015-05-29T20:30:00.000000Z,12.921875,12.9375,12.9140625,444.0
2015-05-29T20:45:00.000000Z,12.921875,12.9375,12.90625,656.0
2015-05-31T21:00:00.000000Z,12.953125,13.0,12.9140625,107.0
2015-05-31T21:15:00.000000Z,12.953125,12.9921875,12.9140625,86.0
2015-05-31T21:30:00.000000Z,12.953125,12.984375,12.921875,251.0
2015-05-31T21:45:00.000000Z,12.953125,12.984375,12.9140625,377.0
2015-05-31T22:00:00.000000Z,12.9375,12.9609375,12.90625,451.0
2015-05-31T22:15:00.000000Z,12.9296875,12.9609375,12.8984375,197.0
2015-05-31T22:30:00.000000Z,12.921875,12.953125,12.890625,254.0
2015-05-31T22:45:00.000000Z,12.9296875,12.953125,12.90625,219.0
2015-05-31T23:00:00.000000Z,12.9375,12.953125,12.9140625,147.0
2015-05-31T23:15:00.000000Z,12.921875,12.9453125,12.8984375,194.0
2015-05-31T23:30:00.000000Z,12.921875,12.9453125,12.890625,331.0
2015-05-31T23:45:00.000000Z,12.9140625,12.9453125,12.8828125,307.0
2015-06-01T00:00:00.000000Z,12.90625,12.9375,12.8828125,499.0
2015-06-01T00:15:00.000000Z,12.890625,12.9140625,12.8671875,582.0
2015-06-01T00:30:00.000000Z,12.890625,12.9140625,12.875,1064.0
2015-06-01T00:45:00.000000Z,12.890625,12.9140625,12.875,2332.0
2015-06-01T01:00:00.000000Z,12.8828125,12.8984375,12.8671875,907.0
2015-06-01T01:15:00.000000Z,12.8828125,12.8984375,12.8671875,1460.0
2015-06-01T01:30:00.000000Z,12.8984375,12.90625,12.890625,1250.0
2015-06-01T01:45:00.000000Z,12.890625,12.9140625,12.8671875,1441.0
2015-06-01T02:00:00.000000Z,12.890625,12.90625,12.8671875,799.0
2015-06-01T02:15:00.000000Z,12.890625,12.9140625,12.875,432.0
2015-06-01T02:30:00.000000Z,12.890625,12.9140625,12.875,361.0
2015-06-01T02:45:00.000000Z,12.890625,12.9140625,12.875,309.0
2015-06-01T03:00:00.000000Z,12.8984375,12.90625,12.890625,290.0
2015-06-01T03:15:00.000000Z,12.890625,12.90625,12.8828125,692.0
2015-06-01T03:30:00.000000Z,12.890625,12.90625,12.875,281.0
2015-06-01T03:45:00.000000Z,12.890625,12.90625,12.8828125,201.0
2015-06-01T04:00:00.000000Z,12.890625,12.90625,12.8828125,529.0
2015-06-01T04:15:00.000000Z,12.8984375,12.90625,12.890625,694.0
2015-06-01T04:30:00.000000Z,12.8984375,12.90625,12.890625,534.0
2015-06-01T04:45:00.000000Z,12.8984375,12.90625,12.890625,572.0
2015-06-01T05:00:00.000000Z,12.8984375,12.90625,12.890625,859.0
2015-06-01T05:15:00.000000Z,12.8984375,12.90625,12.890625,1133.0
2015-06-01T05:30:00.000000Z,12.890625,12.8984375,12.875,868.0
2015-06-01T05:45:00.000000Z,12.8984375,12.90625,12.890625,1284.0
2015-06-01T06:00:00.000000Z,12.90625,12.9140625,12.8984375,2812.0
2015-06-01T06:15:00.000000Z,12.890625,12.8984375,12.8828125,2484.0
2015-06-01T06:30:00.000000Z,12.890625,12.8984375,12.890625,3138.0
2015-06-01T06:45:00.000000Z,12.890625,12.8984375,12.8828125,5080.0
2015-06-01T07:00:00.000000Z,12.9375,12.9453125,12.9296875,6348.0
2015-06-01T07:15:00.000000Z,12.9375,12.9453125,12.9296875,6660.0
2015-06-01T07:30:00.000000Z,12.953125,12.9609375,12.953125,4028.0
2015-06-01T07:45:00.000000Z,12.96875,12.9765625,12.9609375,5788.0
2015-06-01T08:00:00.000000Z,12.96875,12.96875,12.9609375,6120.0
2015-06-01T08:15:00.000000Z,12.9609375,12.96875,12.953125,3768.0
2015-06-01T08:30:00.000000Z,12.96875,12.96875,12.9609375,6004.0
2015-06-01T08:45:00.000000Z,12.953125,12.96875,12.9453125,4448.0
2015-06-01T09:00:00.000000Z,12.953125,12.9609375,12.9453125,4644.0
2015-06-01T09:15:00.000000Z,12.953125,12.9609375,12.9453125,3918.0
2015-06-01T09:30:00.000000Z,12.96875,12.9765625,12.953125,4236.0
2015-06-01T09:45:00.000000Z,12.96875,12.9765625,12.9609375,2740.0
2015-06-01T10:00:00.000000Z,12.96875,12.9765625,12.96875,3994.0
2015-06-01T10:15:00.000000Z,12.96875,12.9765625,12.9609375,4568.0
2015-06-01T10:30:00.000000Z,12.9765625,12.984375,12.96875,5520.0
2015-06-01T10:45:00.000000Z,12.9921875,13.0,12.984375,4880.0
2015-06-01T11:00:00.000000Z,12.96875,12.96875,12.9609375,4464.0
2015-06-01T11:15:00.000000Z,12.96875,12.9765625,12.9609375,4892.0
2015-06-01T11:30:00.000000Z,12.953125,12.9609375,12.9453125,8192.0
2015-06-01T11:45:00.000000Z,12.953125,12.9609375,12.9453125,9320.0
2015-06-01T12:00:00.000000Z,12.9765625,12.984375,12.96875,8320.0
2015-06-01T12:15:00.000000Z,12.953125,12.96875,12.9296875,5392.0
2015-06-01T12:30:00.000000Z,12.96875,12.9765625,12.9609375,7776.0
2015-06-01T12:45:00.000000Z,12.9609375,12.96875,12.953125,6892.0
2015-06-01T13:00:00.000000Z,12.984375,12.9921875,12.9765625,7532.0
2015-06-01T13:15:00.000000Z,13.0,13.0,12.9921875,6284.0
2015-06-01T13:30:00.000000Z,13.0,13.0078125,12.9921875,5416.0
2015-06-01T13:45:00.000000Z,12.96875,12.984375,12.953125,6492.0
2015-06-01T14:00:00.000000Z,12.984375,12.984375,12.9765625,9496.0
2015-06-01T14:15:00.000000Z,12.984375,12.984375,12.9765625,7232.0
2015-06-01T14:30:00.000000Z,12.9765625,12.984375,12.96875,8712.0
2015-06-01T14:45:00.000000Z,12.953125,12.9609375,12.9453125,7260.0
2015-06-01T15:00:00.000000Z,12.96875,12.96875,12.9609375,7148.0
2015-06-01T15:15:00.000000Z,12.9609375,12.96875,12.953125,7680.0
2015-06-01T15:30:00.000000Z,12.9375,12.9453125,12.9375,7344.0
2015-06-01T15:45:00.000000Z,12.9453125,12.953125,12.9375,4920.0
2015-06-01T16:00:00.000000Z,12.9453125,12.953125,12.9375,3836.0
2015-06-01T16:15:00.000000Z,12.9453125,12.953125,12.9375,4392.0
2015-06-01T16:30:00.000000Z,12.953125,12.953125,12.9453125,3182.0
2015-06-01T16:45:00.000000Z,12.953125,12.96875,12.9453125,2744.0
2015-06-01T17:00:00.000000Z,12.9609375,12.96875,12.953125,3112.0
2015-06-01T17:15:00.000000Z,12.96875,12.9765625,12.9609375,1907.0
2015-06-01T17:30:00.000000Z,12.984375,12.9921875,12.9765625,3110.0
2015-06-01T17:45:00.000000Z,12.96875,12.9765625,12.9609375,1943.0
2015-06-01T18:00:00.000000Z,12.96875,12.9765625,12.9609375,2444.0
2015-06-01T18:15:00.000000Z,12.96875,12.9765625,12.9609375,2080.0
2015-06-01T18:30:00.000000Z,12.96875,12.9765625,12.9609375,1526.0
2015-06-01T18:45:00.000000Z,12.96875,12.9765625,12.96875,1314.0
2015-06-01T19:00:00.000000Z,12.96875,12.9765625,12.9609375,1737.0
2015-06-01T19:15:00.000000Z,12.96875,12.9765625,12.9609375,1493.0
2015-06-01T19:30:00.000000Z,12.96875,12.96875,12.9609375,2294.0
2015-06-01T19:45:00.000000Z,12.96875,12.96875,12.9609375,1159.0
2015-06-01T20:00:00.000000Z,12.96875,12.9765625,12.9609375,2294.0
2015-06-01T20:15:00.000000Z,12.96875,12.9765625,12.953125,1084.0
2015-06-01T20:30:00.000000Z,12.96875,12.9921875,12.9453125,1749.0
2015-06-01T20:45:00.000000Z,12.96875,12.9921875,12.9375,1655.0
2015-06-01T21:00:00.000000Z,12.9765625,13.0,12.953125,309.0
2015-06-01T21:15:00.000000Z,12.96875,12.9921875,12.953125,161.0
2015-06-01T21:30:00.000000Z,12.96875,12.984375,12.953125,275.0
2015-06-01T21:45:00.000000Z,12.9609375,12.984375,12.9375,503.0
2015-06-01T22:00:00.000000Z,12.953125,12.9765625,12.9375,702.0
2015-06-01T22:15:00.000000Z,12.96875,12.984375,12.953125,1017.0
2015-06-01T22:30:00.000000Z,12.96875,12.984375,12.9609375,675.0
2015-06-01T22:45:00.000000Z,12.96875,12.984375,12.9609375,1076.0
2015-06-01T23:00:00.000000Z,12.96875,12.984375,12.953125,571.0
2015-06-01T23:15:00.000000Z,12.96875,12.984375,12.9609375,357.0
2015-06-01T23:30:00.000000Z,12.96875,12.9765625,12.9609375,485.0
2015-06-01T23:45:00.000000Z,12.96875,12.9765625,12.9609375,394.0
2015-06-02T00:00:00.000000Z,12.9765625,12.984375,12.96875,503.0
2015-06-02T00:15:00.000000Z,12.9765625,12.984375,12.96875,439.0
